segmentId_DB,ChildID,Age_months_actual,filename,Starttime,Endtime,Major_Choice,Num_Agreement
738.DB2,3491_7,16.26,20180808_111325_024882,33583.56,33584.23,Don't mark,3
986.DB2,3491_7,16.26,20180808_111325_024882,35705.1,35706.09,Non-canonical syllables,3
86.DB2,3491_7,16.26,20180808_111325_024882,35709.96,35710.66,None,0
1348.DB2,3491_7,16.26,20180808_111325_024882,35711.5,35712.4,None,0
1852.DB2,3491_7,16.26,20180808_111325_024882,35721.31,35723.25,Canonical syllables,3
1699.DB2,3491_7,16.26,20180808_111325_024882,35840.67,35841.27,Crying,2
1895.DB2,3491_7,16.26,20180808_111325_024882,35919.17,35919.81,Canonical syllables,2
1108.DB2,3491_7,16.26,20180808_111325_024882,35979.52,35981.15,Laughing,3
396.DB2,3491_7,16.26,20180808_111325_024882,36020.31,36021.37,Don't mark,3
1467.DB2,3491_7,16.26,20180808_111325_024882,36165.52,36166.12,Non-canonical syllables,2
551.DB2,3491_7,16.26,20180808_111325_024882,36167.05,36167.85,Non-canonical syllables,2
1829.DB2,3491_7,16.26,20180808_111325_024882,36175.09,36176.46,Canonical syllables,3
1105.DB2,3491_7,16.26,20180808_111325_024882,36177.5,36178.51,Don't mark,3
1763.DB2,3491_7,16.26,20180808_111325_024882,36179.82,36180.9,Don't mark,3
166.DB2,3491_7,16.26,20180808_111325_024882,36208.55,36209.33,Canonical syllables,2
1002.DB2,3491_7,16.26,20180808_111325_024882,36231.5,36232.79,Non-canonical syllables,2
216.DB2,3491_7,16.26,20180808_111325_024882,36245.78,36246.87,Canonical syllables,3
21357.DB1,3681_1,4.67,20181023_153740_024881,3790.18,3790.78,Non-canonical syllables,2
22714.DB1,3681_1,4.67,20181023_153740_024881,5940,5940.6,Non-canonical syllables,3
22727.DB1,3681_1,4.67,20181023_153740_024881,5971.83,5973.08,Non-canonical syllables,3
22087.DB1,3681_1,4.67,20181023_153740_024881,15662.01,15663.01,Non-canonical syllables,2
22597.DB1,3681_1,4.67,20181023_153740_024881,17740.92,17741.52,Non-canonical syllables,2
21069.DB1,3681_1,4.67,20181023_153740_024881,19546.02,19546.67,Don't mark,3
20704.DB1,3681_1,4.67,20181023_153740_024881,19631.37,19631.97,Don't mark,3
22103.DB1,3681_1,4.67,20181023_153740_024881,19701.42,19702.02,Don't mark,3
20781.DB1,3681_1,4.67,20181023_153740_024881,19725.8,19726.57,Don't mark,3
22051.DB1,3681_1,4.67,20181023_153740_024881,19750.58,19751.18,Don't mark,3
21920.DB1,3681_1,4.67,20181023_153740_024881,20199.45,20200.08,Don't mark,3
21769.DB1,3681_1,4.67,20181023_153740_024881,20265.9,20266.5,Don't mark,3
20515.DB1,3681_1,4.67,20181023_153740_024881,21370.31,21370.91,Non-canonical syllables,3
21508.DB1,3681_1,4.67,20181023_153740_024881,21425.27,21426.43,Don't mark,3
21529.DB1,3681_1,4.67,20181023_153740_024881,21427.3,21428.42,Don't mark,3
20580.DB1,3681_1,4.67,20181023_153740_024881,21428.42,21429.42,Don't mark,3
21985.DB1,3681_1,4.67,20181023_153740_024881,21431.42,21432.16,Don't mark,3
21935.DB1,3681_1,4.67,20181023_153740_024881,21435.4,21436.19,Don't mark,3
21970.DB1,3681_1,4.67,20181023_153740_024881,21436.19,21437.24,Don't mark,3
20425.DB1,3681_1,4.67,20181023_153740_024881,21437.24,21437.84,Canonical syllables,2
20931.DB1,3681_1,4.67,20181023_153740_024881,21456.18,21456.78,Non-canonical syllables,3
21333.DB1,3681_1,4.67,20181023_153740_024881,21467.49,21468.09,Non-canonical syllables,3
21375.DB1,3681_1,4.67,20181023_153740_024881,21468.89,21470.27,Non-canonical syllables,3
20698.DB1,3681_1,4.67,20181023_153740_024881,21472.47,21473.14,Don't mark,2
21234.DB1,3681_1,4.67,20181023_153740_024881,21475.02,21475.92,Don't mark,3
20900.DB1,3681_1,4.67,20181023_153740_024881,21476.72,21477.61,Don't mark,3
21464.DB1,3681_1,4.67,20181023_153740_024881,21524.77,21527.13,Don't mark,3
21319.DB1,3681_1,4.67,20181023_153740_024881,21977.04,21977.89,Canonical syllables,2
22048.DB1,3681_1,4.67,20181023_153740_024881,22080.63,22081.23,Non-canonical syllables,2
22528.DB1,3681_1,4.67,20181023_153740_024881,22257.35,22260.59,Don't mark,2
22425.DB1,3681_1,4.67,20181023_153740_024881,22266.37,22267.47,None,0
22704.DB1,3681_1,4.67,20181023_153740_024881,22385.03,22386.03,Don't mark,3
23207.DB1,3681_1,4.67,20181023_153740_024881,22386.03,22386.63,Don't mark,3
23158.DB1,3681_1,4.67,20181023_153740_024881,22397.36,22398.45,Non-canonical syllables,3
22839.DB1,3681_1,4.67,20181023_153740_024881,22427.18,22427.94,Non-canonical syllables,3
22792.DB1,3681_1,4.67,20181023_153740_024881,22429.7,22430.65,Non-canonical syllables,3
23201.DB1,3681_1,4.67,20181023_153740_024881,22432.3,22434.22,Non-canonical syllables,2
22553.DB1,3681_1,4.67,20181023_153740_024881,22435.81,22437.08,Non-canonical syllables,2
22856.DB1,3681_1,4.67,20181023_153740_024881,22474.49,22475.09,Non-canonical syllables,2
21635.DB1,3681_1,4.67,20181023_153740_024881,24648.8,24649.4,Non-canonical syllables,3
22201.DB1,3681_1,4.67,20181023_153740_024881,24763.53,24764.76,Don't mark,3
22168.DB1,3681_1,4.67,20181023_153740_024881,24928.33,24928.93,Don't mark,3
21408.DB1,3681_1,4.67,20181023_153740_024881,26019.05,26019.65,Don't mark,2
22067.DB1,3681_1,4.67,20181023_153740_024881,31286.35,31290.97,Don't mark,3
20596.DB1,3681_1,4.67,20181023_153740_024881,31292.07,31295.24,Don't mark,3
21483.DB1,3681_1,4.67,20181023_153740_024881,31298.51,31299.11,Don't mark,3
21633.DB1,3681_1,4.67,20181023_153740_024881,31309.35,31311.1,Don't mark,3
20690.DB1,3681_1,4.67,20181023_153740_024881,31311.93,31312.53,Don't mark,3
21672.DB1,3681_1,4.67,20181023_153740_024881,31314.42,31315.59,Don't mark,3
21752.DB1,3681_1,4.67,20181023_153740_024881,31324.19,31325.07,Don't mark,3
21558.DB1,3681_1,4.67,20181023_153740_024881,31354.7,31355.3,Don't mark,3
21228.DB1,3681_1,4.67,20181023_153740_024881,31421.48,31422.08,Don't mark,2
21334.DB1,3681_1,4.67,20181023_153740_024881,31430.11,31433.37,Don't mark,3
20761.DB1,3681_1,4.67,20181023_153740_024881,31433.37,31433.97,Don't mark,3
22078.DB1,3681_1,4.67,20181023_153740_024881,31460.91,31461.91,Don't mark,3
21441.DB1,3681_1,4.67,20181023_153740_024881,31863.74,31864.34,Don't mark,3
20669.DB1,3681_1,4.67,20181023_153740_024881,31874.44,31875.04,Don't mark,3
21305.DB1,3681_1,4.67,20181023_153740_024881,31875.04,31876.04,Don't mark,3
21884.DB1,3681_1,4.67,20181023_153740_024881,31989.75,31990.41,Don't mark,3
22648.DB1,3681_1,4.67,20181023_153740_024881,33592.49,33593.29,Don't mark,2
22818.DB1,3681_1,4.67,20181023_153740_024881,33713.39,33714.42,Non-canonical syllables,2
23045.DB1,3681_1,4.67,20181023_153740_024881,34631.75,34632.35,Non-canonical syllables,2
22260.DB1,3681_1,4.67,20181023_153740_024881,37526.01,37537.38,Crying,3
21893.DB1,3681_1,4.67,20181023_153740_024881,37539.89,37540.72,Crying,2
22262.DB1,3681_1,4.67,20181023_153740_024881,37541.52,37542.52,Crying,2
20679.DB1,3681_1,4.67,20181023_153740_024881,37542.52,37545.48,Crying,3
20960.DB1,3681_1,4.67,20181023_153740_024881,37546.36,37547.17,Crying,2
21178.DB1,3681_1,4.67,20181023_153740_024881,37549.56,37550.16,Non-canonical syllables,2
20543.DB1,3681_1,4.67,20181023_153740_024881,37550.16,37550.96,Non-canonical syllables,3
21655.DB1,3681_1,4.67,20181023_153740_024881,37550.96,37551.57,Non-canonical syllables,2
20595.DB1,3681_1,4.67,20181023_153740_024881,37552.39,37554.65,Crying,3
20813.DB1,3681_1,4.67,20181023_153740_024881,37556.19,37558.35,Crying,3
22282.DB1,3681_1,4.67,20181023_153740_024881,37558.35,37559.36,None,0
20496.DB1,3681_1,4.67,20181023_153740_024881,37559.36,37562.01,Crying,3
21720.DB1,3681_1,4.67,20181023_153740_024881,37562.01,37563.01,Crying,2
21132.DB1,3681_1,4.67,20181023_153740_024881,37563.01,37564.23,Non-canonical syllables,2
21746.DB1,3681_1,4.67,20181023_153740_024881,37564.23,37565.23,Crying,2
22156.DB1,3681_1,4.67,20181023_153740_024881,37565.23,37572.33,Crying,3
21108.DB1,3681_1,4.67,20181023_153740_024881,37572.33,37573.33,Crying,3
20573.DB1,3681_1,4.67,20181023_153740_024881,37573.33,37575.94,Crying,2
22112.DB1,3681_1,4.67,20181023_153740_024881,37575.94,37576.94,Crying,3
20534.DB1,3681_1,4.67,20181023_153740_024881,37576.94,37577.76,Non-canonical syllables,3
21288.DB1,3681_1,4.67,20181023_153740_024881,37579.05,37585.86,Crying,3
21853.DB1,3681_1,4.67,20181023_153740_024881,37586.86,37587.47,Crying,2
20450.DB1,3681_1,4.67,20181023_153740_024881,37588.27,37590.51,Crying,3
20696.DB1,3681_1,4.67,20181023_153740_024881,37591.34,37598.76,Crying,3
20928.DB1,3681_1,4.67,20181023_153740_024881,37599.57,37602.1,Crying,3
20632.DB1,3681_1,4.67,20181023_153740_024881,37602.97,37608.72,Crying,3
22243.DB1,3681_1,4.67,20181023_153740_024881,37609.52,37613.03,Crying,3
21224.DB1,3681_1,4.67,20181023_153740_024881,37614.35,37615.61,Crying,3
20732.DB1,3681_1,4.67,20181023_153740_024881,37615.61,37616.61,Crying,2
22050.DB1,3681_1,4.67,20181023_153740_024881,37616.61,37623.21,Crying,3
21792.DB1,3681_1,4.67,20181023_153740_024881,37624.13,37626.35,Crying,3
22242.DB1,3681_1,4.67,20181023_153740_024881,37626.35,37627.37,Crying,2
20600.DB1,3681_1,4.67,20181023_153740_024881,37627.37,37628.58,Crying,2
21820.DB1,3681_1,4.67,20181023_153740_024881,37629.44,37635.06,Crying,3
22228.DB1,3681_1,4.67,20181023_153740_024881,37636.71,37638.92,Crying,3
21976.DB1,3681_1,4.67,20181023_153740_024881,37639.9,37640.84,Crying,2
21636.DB1,3681_1,4.67,20181023_153740_024881,37642.47,37646.21,Crying,3
20937.DB1,3681_1,4.67,20181023_153740_024881,37649.38,37652.26,Crying,3
21452.DB1,3681_1,4.67,20181023_153740_024881,37653.87,37655.05,Crying,3
22019.DB1,3681_1,4.67,20181023_153740_024881,37655.05,37656.05,Crying,2
22184.DB1,3681_1,4.67,20181023_153740_024881,37656.05,37657.91,Non-canonical syllables,2
21249.DB1,3681_1,4.67,20181023_153740_024881,37657.91,37658.96,Crying,3
22121.DB1,3681_1,4.67,20181023_153740_024881,37658.96,37661.04,Crying,2
20847.DB1,3681_1,4.67,20181023_153740_024881,37662.8,37663.44,Crying,2
20742.DB1,3681_1,4.67,20181023_153740_024881,37664.84,37665.84,Crying,3
20654.DB1,3681_1,4.67,20181023_153740_024881,37665.84,37666.78,Crying,2
22043.DB1,3681_1,4.67,20181023_153740_024881,37666.78,37667.78,Crying,2
21161.DB1,3681_1,4.67,20181023_153740_024881,37667.78,37669.3,Crying,2
21629.DB1,3681_1,4.67,20181023_153740_024881,37670.35,37672.33,Crying,3
21539.DB1,3681_1,4.67,20181023_153740_024881,37673.21,37676.24,Crying,3
22275.DB1,3681_1,4.67,20181023_153740_024881,37677.19,37679.05,Crying,2
20868.DB1,3681_1,4.67,20181023_153740_024881,37679.05,37680.06,Crying,3
22296.DB1,3681_1,4.67,20181023_153740_024881,37680.06,37682.58,Crying,3
22011.DB1,3681_1,4.67,20181023_153740_024881,37683.51,37684.6,Crying,2
21467.DB1,3681_1,4.67,20181023_153740_024881,37685.73,37687.17,Crying,2
21937.DB1,3681_1,4.67,20181023_153740_024881,37687.17,37688.28,Crying,3
22214.DB1,3681_1,4.67,20181023_153740_024881,37688.28,37689.13,Crying,2
22294.DB1,3681_1,4.67,20181023_153740_024881,37689.13,37690.15,Crying,2
21048.DB1,3681_1,4.67,20181023_153740_024881,37690.15,37691.96,Crying,3
22175.DB1,3681_1,4.67,20181023_153740_024881,37691.96,37692.96,None,0
21116.DB1,3681_1,4.67,20181023_153740_024881,37692.96,37699.53,Crying,3
20826.DB1,3681_1,4.67,20181023_153740_024881,37699.53,37700.54,None,0
20725.DB1,3681_1,4.67,20181023_153740_024881,37700.54,37701.65,Crying,2
21723.DB1,3681_1,4.67,20181023_153740_024881,37702.45,37708.63,Crying,2
21380.DB1,3681_1,4.67,20181023_153740_024881,37708.63,37709.66,Non-canonical syllables,2
21054.DB1,3681_1,4.67,20181023_153740_024881,37709.66,37710.26,Crying,2
22003.DB1,3681_1,4.67,20181023_153740_024881,37710.26,37711.26,Crying,2
21997.DB1,3681_1,4.67,20181023_153740_024881,37711.26,37713.05,Crying,2
22181.DB1,3681_1,4.67,20181023_153740_024881,37713.05,37714.15,Crying,2
22034.DB1,3681_1,4.67,20181023_153740_024881,37714.15,37720.33,Crying,3
21975.DB1,3681_1,4.67,20181023_153740_024881,37720.33,37721.33,Non-canonical syllables,2
21778.DB1,3681_1,4.67,20181023_153740_024881,37721.33,37725.55,Crying,3
21351.DB1,3681_1,4.67,20181023_153740_024881,37726.86,37731.33,Crying,3
20462.DB1,3681_1,4.67,20181023_153740_024881,37731.33,37732.63,Crying,2
20642.DB1,3681_1,4.67,20181023_153740_024881,37732.63,37739.6,Crying,3
20750.DB1,3681_1,4.67,20181023_153740_024881,37739.6,37740.61,Crying,2
20518.DB1,3681_1,4.67,20181023_153740_024881,37740.61,37741.35,Non-canonical syllables,3
21180.DB1,3681_1,4.67,20181023_153740_024881,37741.35,37742.35,Crying,2
21783.DB1,3681_1,4.67,20181023_153740_024881,37742.35,37759.12,Crying,3
20470.DB1,3681_1,4.67,20181023_153740_024881,37760.72,37763.6,Crying,3
22255.DB1,3681_1,4.67,20181023_153740_024881,37763.6,37764.72,Crying,3
20733.DB1,3681_1,4.67,20181023_153740_024881,37764.72,37767.04,Crying,2
21166.DB1,3681_1,4.67,20181023_153740_024881,37767.04,37768.13,Non-canonical syllables,2
21614.DB1,3681_1,4.67,20181023_153740_024881,37768.13,37770.43,Crying,3
21367.DB1,3681_1,4.67,20181023_153740_024881,37770.43,37771.5,Crying,3
20754.DB1,3681_1,4.67,20181023_153740_024881,37771.5,37774.7,Crying,3
21438.DB1,3681_1,4.67,20181023_153740_024881,37776.75,37779.15,Crying,3
20767.DB1,3681_1,4.67,20181023_153740_024881,37780.87,37782.07,Crying,3
22131.DB1,3681_1,4.67,20181023_153740_024881,37783.86,37784.46,Crying,2
20469.DB1,3681_1,4.67,20181023_153740_024881,37786.1,37787.14,Crying,3
21013.DB1,3681_1,4.67,20181023_153740_024881,37787.14,37788.26,Crying,3
20913.DB1,3681_1,4.67,20181023_153740_024881,37788.26,37790.96,Crying,3
21451.DB1,3681_1,4.67,20181023_153740_024881,37792.61,37795.01,Crying,3
21666.DB1,3681_1,4.67,20181023_153740_024881,37795.01,37797.82,Crying,2
21554.DB1,3681_1,4.67,20181023_153740_024881,37797.82,37800.58,Crying,3
21560.DB1,3681_1,4.67,20181023_153740_024881,37801.69,37803.89,Crying,3
20941.DB1,3681_1,4.67,20181023_153740_024881,37803.89,37805.01,Crying,3
20633.DB1,3681_1,4.67,20181023_153740_024881,37805.01,37805.83,Crying,2
21610.DB1,3681_1,4.67,20181023_153740_024881,37807.43,37808.59,Crying,3
20990.DB1,3681_1,4.67,20181023_153740_024881,37809.6,37810.43,Crying,2
21094.DB1,3681_1,4.67,20181023_153740_024881,37811.45,37812.78,Crying,3
21205.DB1,3681_1,4.67,20181023_153740_024881,37812.78,37813.59,Crying,2
22261.DB1,3681_1,4.67,20181023_153740_024881,37815.72,37817.17,Don't mark,2
21087.DB1,3681_1,4.67,20181023_153740_024881,37818.05,37818.67,Crying,3
21117.DB1,3681_1,4.67,20181023_153740_024881,37818.67,37820.68,Crying,3
22056.DB1,3681_1,4.67,20181023_153740_024881,37820.68,37821.28,Crying,2
21657.DB1,3681_1,4.67,20181023_153740_024881,37821.28,37822.44,Crying,2
21994.DB1,3681_1,4.67,20181023_153740_024881,37822.44,37824.51,Crying,3
21167.DB1,3681_1,4.67,20181023_153740_024881,37824.51,37826.01,Crying,3
20532.DB1,3681_1,4.67,20181023_153740_024881,37826.01,37827.9,Crying,3
21191.DB1,3681_1,4.67,20181023_153740_024881,37828.71,37829.73,Crying,2
21910.DB1,3681_1,4.67,20181023_153740_024881,37829.73,37832.52,Crying,3
21128.DB1,3681_1,4.67,20181023_153740_024881,37834.29,37835.29,Non-canonical syllables,2
21742.DB1,3681_1,4.67,20181023_153740_024881,37835.29,37836.17,Crying,2
21601.DB1,3681_1,4.67,20181023_153740_024881,37836.17,37837.17,Crying,2
20601.DB1,3681_1,4.67,20181023_153740_024881,37837.17,37838.83,Non-canonical syllables,2
21264.DB1,3681_1,4.67,20181023_153740_024881,37839.66,37841.23,Crying,3
21313.DB1,3681_1,4.67,20181023_153740_024881,37842.03,37843.42,Crying,3
20807.DB1,3681_1,4.67,20181023_153740_024881,37845.16,37845.85,Crying,2
20933.DB1,3681_1,4.67,20181023_153740_024881,37846.97,37847.97,Crying,3
21527.DB1,3681_1,4.67,20181023_153740_024881,37847.97,37848.57,Crying,3
21078.DB1,3681_1,4.67,20181023_153740_024881,37848.57,37849.66,Crying,3
21775.DB1,3681_1,4.67,20181023_153740_024881,37849.66,37851.24,Crying,2
20816.DB1,3681_1,4.67,20181023_153740_024881,37851.24,37852.32,Crying,2
21327.DB1,3681_1,4.67,20181023_153740_024881,37852.32,37853,Non-canonical syllables,2
22005.DB1,3681_1,4.67,20181023_153740_024881,37853,37854.12,Crying,3
20914.DB1,3681_1,4.67,20181023_153740_024881,37854.12,37856.66,Crying,2
20782.DB1,3681_1,4.67,20181023_153740_024881,37856.66,37857.7,Crying,3
20936.DB1,3681_1,4.67,20181023_153740_024881,37857.7,37861.13,Crying,2
20800.DB1,3681_1,4.67,20181023_153740_024881,37861.93,37863.66,Crying,2
21156.DB1,3681_1,4.67,20181023_153740_024881,37864.53,37867.36,Crying,3
20488.DB1,3681_1,4.67,20181023_153740_024881,37868.92,37869.54,Non-canonical syllables,2
21379.DB1,3681_1,4.67,20181023_153740_024881,37871.46,37872.88,Crying,2
20934.DB1,3681_1,4.67,20181023_153740_024881,37872.88,37873.89,Crying,2
21372.DB1,3681_1,4.67,20181023_153740_024881,37873.89,37880.13,Crying,3
21607.DB1,3681_1,4.67,20181023_153740_024881,37881.56,37883.36,Crying,3
20794.DB1,3681_1,4.67,20181023_153740_024881,37884.64,37886.62,Crying,3
21478.DB1,3681_1,4.67,20181023_153740_024881,37887.44,37888.51,Crying,3
21862.DB1,3681_1,4.67,20181023_153740_024881,37890.39,37894.91,Crying,3
22237.DB1,3681_1,4.67,20181023_153740_024881,37896.51,37897.51,Crying,3
21805.DB1,3681_1,4.67,20181023_153740_024881,37897.51,37898.26,Crying,2
21390.DB1,3681_1,4.67,20181023_153740_024881,37898.26,37899.26,Non-canonical syllables,3
21276.DB1,3681_1,4.67,20181023_153740_024881,37900.21,37901.91,Crying,3
20604.DB1,3681_1,4.67,20181023_153740_024881,37902.96,37903.62,Non-canonical syllables,3
21810.DB1,3681_1,4.67,20181023_153740_024881,37905.42,37906.24,Crying,2
21763.DB1,3681_1,4.67,20181023_153740_024881,37906.24,37907.24,Crying,3
20917.DB1,3681_1,4.67,20181023_153740_024881,37907.24,37909.25,Crying,3
22044.DB1,3681_1,4.67,20181023_153740_024881,37909.25,37911.87,Crying,3
20614.DB1,3681_1,4.67,20181023_153740_024881,37911.87,37912.83,Crying,2
21613.DB1,3681_1,4.67,20181023_153740_024881,37912.83,37914.22,Crying,2
21730.DB1,3681_1,4.67,20181023_153740_024881,37914.22,37918.28,Crying,3
20821.DB1,3681_1,4.67,20181023_153740_024881,37918.28,37919.76,Crying,3
21667.DB1,3681_1,4.67,20181023_153740_024881,37919.76,37920.76,Crying,2
20762.DB1,3681_1,4.67,20181023_153740_024881,37920.76,37922.08,Crying,3
20719.DB1,3681_1,4.67,20181023_153740_024881,37922.08,37923.24,Crying,2
21292.DB1,3681_1,4.67,20181023_153740_024881,37924.47,37925.1,Crying,2
21914.DB1,3681_1,4.67,20181023_153740_024881,37926.35,37926.95,Crying,2
20995.DB1,3681_1,4.67,20181023_153740_024881,37927.8,37928.69,Crying,3
20401.DB1,3681_1,4.67,20181023_153740_024881,37929.51,37931.7,Crying,3
21272.DB1,3681_1,4.67,20181023_153740_024881,37931.7,37933.45,Crying,3
22235.DB1,3681_1,4.67,20181023_153740_024881,37933.45,37934.47,Crying,2
21504.DB1,3681_1,4.67,20181023_153740_024881,37934.47,37935.77,Crying,2
22160.DB1,3681_1,4.67,20181023_153740_024881,37935.77,37939.49,Crying,2
20525.DB1,3681_1,4.67,20181023_153740_024881,37939.49,37940.49,Crying,2
21105.DB1,3681_1,4.67,20181023_153740_024881,37940.49,37941.12,None,0
21411.DB1,3681_1,4.67,20181023_153740_024881,37941.12,37942.15,Non-canonical syllables,2
20862.DB1,3681_1,4.67,20181023_153740_024881,37942.15,37942.86,Non-canonical syllables,3
21624.DB1,3681_1,4.67,20181023_153740_024881,37942.86,37944.05,Non-canonical syllables,3
20665.DB1,3681_1,4.67,20181023_153740_024881,37945.84,37946.54,Non-canonical syllables,3
20649.DB1,3681_1,4.67,20181023_153740_024881,37946.54,37947.83,Non-canonical syllables,3
21709.DB1,3681_1,4.67,20181023_153740_024881,37947.83,37948.64,Non-canonical syllables,2
20417.DB1,3681_1,4.67,20181023_153740_024881,37948.64,37951.42,Crying,3
22091.DB1,3681_1,4.67,20181023_153740_024881,37951.42,37952.6,Non-canonical syllables,3
22033.DB1,3681_1,4.67,20181023_153740_024881,37953.6,37954.2,Non-canonical syllables,3
20562.DB1,3681_1,4.67,20181023_153740_024881,37954.2,37957.08,Crying,2
21420.DB1,3681_1,4.67,20181023_153740_024881,37957.08,37958.12,Non-canonical syllables,3
21784.DB1,3681_1,4.67,20181023_153740_024881,37958.12,37959.12,Non-canonical syllables,2
22162.DB1,3681_1,4.67,20181023_153740_024881,37959.12,37959.92,Non-canonical syllables,2
21053.DB1,3681_1,4.67,20181023_153740_024881,37959.92,37961.47,Crying,3
21793.DB1,3681_1,4.67,20181023_153740_024881,37961.47,37962.31,Non-canonical syllables,2
21090.DB1,3681_1,4.67,20181023_153740_024881,37962.31,37963.39,Crying,2
20778.DB1,3681_1,4.67,20181023_153740_024881,37963.39,37964.15,Non-canonical syllables,3
21885.DB1,3681_1,4.67,20181023_153740_024881,37964.15,37965.16,Crying,2
21786.DB1,3681_1,4.67,20181023_153740_024881,37965.16,37965.97,Non-canonical syllables,2
21767.DB1,3681_1,4.67,20181023_153740_024881,37965.97,37967.1,Non-canonical syllables,2
22072.DB1,3681_1,4.67,20181023_153740_024881,37968.17,37968.78,Non-canonical syllables,3
20555.DB1,3681_1,4.67,20181023_153740_024881,37975.97,37977.24,Non-canonical syllables,2
20435.DB1,3681_1,4.67,20181023_153740_024881,37979.55,37982.84,Crying,3
22281.DB1,3681_1,4.67,20181023_153740_024881,37982.84,37983.84,Don't mark,2
20785.DB1,3681_1,4.67,20181023_153740_024881,37984.64,37987.07,Crying,3
21691.DB1,3681_1,4.67,20181023_153740_024881,37987.07,37988.62,Crying,2
20651.DB1,3681_1,4.67,20181023_153740_024881,37988.62,37989.25,Crying,2
21042.DB1,3681_1,4.67,20181023_153740_024881,37989.25,37990.25,Crying,2
21731.DB1,3681_1,4.67,20181023_153740_024881,37990.25,38000.06,Crying,3
21308.DB1,3681_1,4.67,20181023_153740_024881,38001.1,38009.45,Crying,3
21543.DB1,3681_1,4.67,20181023_153740_024881,38009.45,38010.52,Crying,2
21453.DB1,3681_1,4.67,20181023_153740_024881,38010.52,38011.12,Non-canonical syllables,2
20997.DB1,3681_1,4.67,20181023_153740_024881,38011.12,38011.92,Non-canonical syllables,2
21867.DB1,3681_1,4.67,20181023_153740_024881,38012.96,38014.19,Crying,2
21135.DB1,3681_1,4.67,20181023_153740_024881,38015.93,38019.06,Crying,3
21548.DB1,3681_1,4.67,20181023_153740_024881,38020.07,38021.42,Crying,2
20497.DB1,3681_1,4.67,20181023_153740_024881,38025.5,38027.25,Non-canonical syllables,3
21947.DB1,3681_1,4.67,20181023_153740_024881,38028.25,38031.19,Crying,2
21472.DB1,3681_1,4.67,20181023_153740_024881,38031.99,38033.29,Crying,3
21338.DB1,3681_1,4.67,20181023_153740_024881,38034.1,38035.77,Crying,3
20788.DB1,3681_1,4.67,20181023_153740_024881,38036.92,38038.1,Crying,2
21979.DB1,3681_1,4.67,20181023_153740_024881,38039.7,38040.43,Crying,2
21165.DB1,3681_1,4.67,20181023_153740_024881,38041.49,38042.75,Non-canonical syllables,2
21631.DB1,3681_1,4.67,20181023_153740_024881,38045.7,38046.7,Crying,3
20751.DB1,3681_1,4.67,20181023_153740_024881,38046.7,38048.16,Crying,2
21572.DB1,3681_1,4.67,20181023_153740_024881,38049.27,38051.07,Crying,3
22274.DB1,3681_1,4.67,20181023_153740_024881,38455.22,38456.76,Non-canonical syllables,2
20421.DB1,3681_1,4.67,20181023_153740_024881,38456.76,38457.64,Non-canonical syllables,3
21883.DB1,3681_1,4.67,20181023_153740_024881,38457.64,38460.66,Crying,3
21966.DB1,3681_1,4.67,20181023_153740_024881,38460.66,38461.48,Crying,3
22086.DB1,3681_1,4.67,20181023_153740_024881,38461.48,38462.48,Crying,2
20592.DB1,3681_1,4.67,20181023_153740_024881,38463.17,38464.26,Crying,3
21887.DB1,3681_1,4.67,20181023_153740_024881,38464.26,38465.5,Crying,2
20695.DB1,3681_1,4.67,20181023_153740_024881,38466.7,38468.12,Crying,3
20747.DB1,3681_1,4.67,20181023_153740_024881,38468.12,38469.14,Non-canonical syllables,2
22292.DB1,3681_1,4.67,20181023_153740_024881,38469.14,38469.79,Crying,2
22114.DB1,3681_1,4.67,20181023_153740_024881,38469.79,38470.98,Crying,2
21373.DB1,3681_1,4.67,20181023_153740_024881,38470.98,38473.3,Crying,2
21432.DB1,3681_1,4.67,20181023_153740_024881,38473.3,38474.7,Crying,3
21457.DB1,3681_1,4.67,20181023_153740_024881,38477.38,38478.17,Non-canonical syllables,2
22152.DB1,3681_1,4.67,20181023_153740_024881,38480.98,38481.59,Crying,2
20568.DB1,3681_1,4.67,20181023_153740_024881,38482.67,38483.48,Crying,2
21632.DB1,3681_1,4.67,20181023_153740_024881,38486.1,38486.7,Crying,3
21403.DB1,3681_1,4.67,20181023_153740_024881,38487.75,38488.7,Crying,3
21727.DB1,3681_1,4.67,20181023_153740_024881,38489.52,38492.4,Crying,3
21776.DB1,3681_1,4.67,20181023_153740_024881,38492.4,38493.4,Crying,2
21226.DB1,3681_1,4.67,20181023_153740_024881,38493.4,38494.05,Non-canonical syllables,2
21079.DB1,3681_1,4.67,20181023_153740_024881,38495.02,38496.66,Crying,3
21099.DB1,3681_1,4.67,20181023_153740_024881,38499.43,38500.64,Crying,3
21059.DB1,3681_1,4.67,20181023_153740_024881,38500.64,38501.64,Crying,3
21892.DB1,3681_1,4.67,20181023_153740_024881,38502.4,38503.4,Crying,2
21197.DB1,3681_1,4.67,20181023_153740_024881,38504.5,38508.52,Crying,3
20986.DB1,3681_1,4.67,20181023_153740_024881,38509.6,38512.54,Crying,3
20731.DB1,3681_1,4.67,20181023_153740_024881,38514.16,38515.46,Crying,3
21353.DB1,3681_1,4.67,20181023_153740_024881,38515.46,38516.61,Crying,3
20498.DB1,3681_1,4.67,20181023_153740_024881,38516.61,38521.6,Crying,3
