AudioData,ChildID,Age,onset,offset,chunk_pos
8665629049,1151_1,49.08,36191.09,36193.09,2
7523229113,1151_1,49.08,36191.09,36193.09,3
1274466719,1151_1,49.08,36196.65,36197.65,0
2560805152,1151_1,49.08,36196.65,36197.65,1
6413959889,1151_1,49.08,36210.01,36211.01,0
5145772761,1151_1,49.08,36210.01,36211.01,1
2263413906,1151_1,49.08,36216.22,36217.72,0
9627570037,1151_1,49.08,36216.22,36217.72,1
2011557764,1151_1,49.08,36216.22,36217.72,2
3438258985,1151_1,49.08,36233.78,36234.78,0
1479116315,1151_1,49.08,36233.78,36234.78,1
9303231790,1151_1,49.08,36251.44,36252.44,0
9497740829,1151_1,49.08,36251.44,36252.44,1
6884995007,1151_1,49.08,36254.41,36255.91,0
2471350788,1151_1,49.08,36254.41,36255.91,1
4522269604,1151_1,49.08,36254.41,36255.91,2
4743296163,1151_1,49.08,36257.43,36258.43,0
5217829503,1151_1,49.08,36257.43,36258.43,1
4516442586,1151_1,49.08,36262.07,36263.07,0
8217256285,1151_1,49.08,36262.07,36263.07,1
0993208639,1151_1,49.08,36272.79,36273.79,0
8597111744,1151_1,49.08,36272.79,36273.79,1
2511875692,1151_1,49.08,36277.01,36278.51,0
5927281379,1151_1,49.08,36277.01,36278.51,1
2152534041,1151_1,49.08,36277.01,36278.51,2
8272142332,1151_1,49.08,36283.08,36284.08,0
8547701594,1151_1,49.08,36283.08,36284.08,1
5548038787,1151_1,49.08,36300.85,36301.85,0
3425208966,1151_1,49.08,36300.85,36301.85,1
7466422796,1151_1,49.08,36306.74,36307.74,0
4957887281,1151_1,49.08,36306.74,36307.74,1
8535220866,1151_1,49.08,36310.38,36311.88,0
1117605546,1151_1,49.08,36310.38,36311.88,1
8394611789,1151_1,49.08,36310.38,36311.88,2
8503268834,1151_1,49.08,36314.73,36315.73,0
0349119930,1151_1,49.08,36314.73,36315.73,1
9767047665,1151_1,49.08,36317.94,36319.94,0
6596597107,1151_1,49.08,36317.94,36319.94,1
1613813333,1151_1,49.08,36317.94,36319.94,2
5189825769,1151_1,49.08,36317.94,36319.94,3
9222181696,1151_1,49.08,36320.40,36321.40,0
8032384231,1151_1,49.08,36320.40,36321.40,1
0736738077,1151_1,49.08,36325.54,36326.54,0
6222645221,1151_1,49.08,36325.54,36326.54,1
5640072981,1151_1,49.08,36326.35,36327.35,0
3402942428,1151_1,49.08,36326.35,36327.35,1
2101750403,1151_1,49.08,36336.15,36337.65,0
9722596200,1151_1,49.08,36336.15,36337.65,1
3342418683,1151_1,49.08,36336.15,36337.65,2
0210979599,1151_1,49.08,36342.32,36343.32,0
3394097592,1151_1,49.08,36342.32,36343.32,1
0087179436,1151_1,49.08,36358.40,36359.90,0
5668947767,1151_1,49.08,36358.40,36359.90,1
3604513844,1151_1,49.08,36358.40,36359.90,2
8581349005,1151_1,49.08,36361.81,36362.81,0
2761183722,1151_1,49.08,36361.81,36362.81,1
2371021791,1151_1,49.08,36386.60,36387.60,0
0270793527,1151_1,49.08,36386.60,36387.60,1
0554393538,1151_1,49.08,36397.32,36398.82,0
1792884821,1151_1,49.08,36397.32,36398.82,1
4187775308,1151_1,49.08,36397.32,36398.82,2
5534926299,1151_1,49.08,36418.90,36419.90,0
4083851354,1151_1,49.08,36418.90,36419.90,1
0026960457,1151_1,49.08,36420.71,36422.71,0
0854089211,1151_1,49.08,36420.71,36422.71,1
4305706212,1151_1,49.08,36420.71,36422.71,2
8108858182,1151_1,49.08,36420.71,36422.71,3
1870493109,1151_1,49.08,36425.74,36426.74,0
1024661158,1151_1,49.08,36425.74,36426.74,1
7787848512,1151_1,49.08,36432.14,36433.14,0
6228763060,1151_1,49.08,36432.14,36433.14,1
5768855491,1151_1,49.08,36434.65,36435.65,0
0449649145,1151_1,49.08,36434.65,36435.65,1
1271343340,1151_1,49.08,36436.15,36437.15,0
1382982149,1151_1,49.08,36436.15,36437.15,1
2881651941,1151_1,49.08,36437.04,36438.04,0
0309036481,1151_1,49.08,36437.04,36438.04,1
9761998162,1151_1,49.08,36443.61,36444.61,0
2546036080,1151_1,49.08,36443.61,36444.61,1
1326424087,1151_1,49.08,36445.32,36446.32,0
1044308738,1151_1,49.08,36445.32,36446.32,1
9046940400,1151_1,49.08,36452.40,36454.90,0
8713547394,1151_1,49.08,36452.40,36454.90,1
0973458787,1151_1,49.08,36452.40,36454.90,2
9428303448,1151_1,49.08,36452.40,36454.90,3
0089534656,1151_1,49.08,36452.40,36454.90,4
7661834170,1151_1,49.08,36454.61,36456.11,0
3848972281,1151_1,49.08,36454.61,36456.11,1
9761028673,1151_1,49.08,36454.61,36456.11,2
0143231924,1151_1,49.08,36459.57,36460.57,0
5053242421,1151_1,49.08,36459.57,36460.57,1
2455143154,1151_1,49.08,36465.71,36466.71,0
9413487514,1151_1,49.08,36465.71,36466.71,1
0112972656,1151_1,49.08,36471.63,36473.63,0
7655887332,1151_1,49.08,36471.63,36473.63,1
9706152706,1151_1,49.08,36471.63,36473.63,2
3148875976,1151_1,49.08,36471.63,36473.63,3
5970080249,1151_1,49.08,36475.31,36476.81,0
2504724404,1151_1,49.08,36475.31,36476.81,1
2213258489,1151_1,49.08,36475.31,36476.81,2
5044121639,1151_1,49.08,36478.20,36479.20,0
0379236253,1151_1,49.08,36478.20,36479.20,1
1691936269,1151_1,49.08,36538.06,36539.06,0
2443108939,1151_1,49.08,36538.06,36539.06,1
7152392965,1151_1,49.08,36548.82,36549.82,0
7264786807,1151_1,49.08,36548.82,36549.82,1
3785700594,1151_1,49.08,36566.91,36568.41,0
8653157568,1151_1,49.08,36566.91,36568.41,1
9735164724,1151_1,49.08,36566.91,36568.41,2
7551591663,1151_1,49.08,36571.86,36572.86,0
0966911384,1151_1,49.08,36571.86,36572.86,1
4286990836,1151_1,49.08,36581.50,36582.50,0
5338311959,1151_1,49.08,36581.50,36582.50,1
8576521298,1151_1,49.08,36591.27,36592.27,0
6133332484,1151_1,49.08,36591.27,36592.27,1
3415966787,1151_1,49.08,36592.89,36593.89,0
5463590862,1151_1,49.08,36592.89,36593.89,1
4384955436,1151_1,49.08,36595.03,36596.53,0
5626164690,1151_1,49.08,36595.03,36596.53,1
4215055276,1151_1,49.08,36595.03,36596.53,2
5324786305,1151_1,49.08,36596.95,36598.45,0
9689859055,1151_1,49.08,36596.95,36598.45,1
5266674844,1151_1,49.08,36596.95,36598.45,2
5840814174,1151_1,49.08,36604.07,36605.07,0
6984516894,1151_1,49.08,36604.07,36605.07,1
6256886605,1151_1,49.08,36622.57,36625.57,0
1021943323,1151_1,49.08,36622.57,36625.57,1
9330631768,1151_1,49.08,36622.57,36625.57,2
0824290795,1151_1,49.08,36622.57,36625.57,3
6799291792,1151_1,49.08,36622.57,36625.57,4
1633083424,1151_1,49.08,36622.57,36625.57,5
0838205593,1151_1,49.08,36625.28,36626.28,0
7543192260,1151_1,49.08,36625.28,36626.28,1
7383219789,1151_1,49.08,36625.93,36627.43,0
7187654430,1151_1,49.08,36625.93,36627.43,1
9398385260,1151_1,49.08,36625.93,36627.43,2
3323992282,1151_1,49.08,36627.08,36628.58,0
3320301322,1151_1,49.08,36627.08,36628.58,1
2848671679,1151_1,49.08,36627.08,36628.58,2
6821729957,1151_1,49.08,36628.15,36629.65,0
7663088673,1151_1,49.08,36628.15,36629.65,1
7432448478,1151_1,49.08,36628.15,36629.65,2
0043573238,1151_1,49.08,36630.03,36631.03,0
5269627607,1151_1,49.08,36630.03,36631.03,1
0889330884,1151_1,49.08,36655.65,36656.65,0
2441299816,1151_1,49.08,36655.65,36656.65,1
1962825122,1151_1,49.08,36661.30,36662.30,0
2692064628,1151_1,49.08,36661.30,36662.30,1
6716849720,1151_1,49.08,36667.21,36668.71,0
6776658512,1151_1,49.08,36667.21,36668.71,1
9663275701,1151_1,49.08,36667.21,36668.71,2
5152354756,1151_1,49.08,36672.31,36673.31,0
7325442724,1151_1,49.08,36672.31,36673.31,1
3580209856,1151_1,49.08,36674.76,36675.76,0
0009582112,1151_1,49.08,36674.76,36675.76,1
3163640677,1151_1,49.08,36676.38,36677.38,0
2362550360,1151_1,49.08,36676.38,36677.38,1
9953161309,1151_1,49.08,36677.81,36678.81,0
2411623580,1151_1,49.08,36677.81,36678.81,1
6513950793,1151_1,49.08,36681.18,36682.18,0
4537953051,1151_1,49.08,36681.18,36682.18,1
3125119977,1151_1,49.08,36682.85,36683.85,0
3953350350,1151_1,49.08,36682.85,36683.85,1
5806397122,1151_1,49.08,36683.51,36685.01,0
8950692484,1151_1,49.08,36683.51,36685.01,1
0489825224,1151_1,49.08,36683.51,36685.01,2
4846409801,1151_1,49.08,36686.59,36688.09,0
4997228822,1151_1,49.08,36686.59,36688.09,1
5218906746,1151_1,49.08,36686.59,36688.09,2
4701451200,1151_1,49.08,36689.65,36690.65,0
6715619457,1151_1,49.08,36689.65,36690.65,1
3010945996,1151_1,49.08,36696.37,36697.87,0
2536909419,1151_1,49.08,36696.37,36697.87,1
2358617838,1151_1,49.08,36696.37,36697.87,2
8441810074,1151_1,49.08,36700.68,36702.18,0
0677724559,1151_1,49.08,36700.68,36702.18,1
0618293066,1151_1,49.08,36700.68,36702.18,2
2572295934,1151_1,49.08,36704.53,36705.53,0
6587149781,1151_1,49.08,36704.53,36705.53,1
6619268744,1151_1,49.08,36706.17,36707.17,0
9969427865,1151_1,49.08,36706.17,36707.17,1
4217246156,1151_1,49.08,36708.80,36709.80,0
1595601774,1151_1,49.08,36708.80,36709.80,1
1116822624,1151_1,49.08,36720.45,36721.45,0
3197697716,1151_1,49.08,36720.45,36721.45,1
7777929160,1151_1,49.08,36723.62,36726.12,0
2303281687,1151_1,49.08,36723.62,36726.12,1
2769091433,1151_1,49.08,36723.62,36726.12,2
4730285498,1151_1,49.08,36723.62,36726.12,3
9552673399,1151_1,49.08,36723.62,36726.12,4
1329437171,1151_1,49.08,36727.75,36728.75,0
5258833009,1151_1,49.08,36727.75,36728.75,1
7140150861,1151_1,49.08,36734.94,36735.94,0
3891563706,1151_1,49.08,36734.94,36735.94,1
5342373602,1151_1,49.08,36747.74,36748.74,0
5027914402,1151_1,49.08,36747.74,36748.74,1
2898115764,1151_1,49.08,36757.03,36758.53,0
9588265387,1151_1,49.08,36757.03,36758.53,1
9847466383,1151_1,49.08,36757.03,36758.53,2
6990277946,1151_1,49.08,36761.96,36762.96,0
0112423465,1151_1,49.08,36761.96,36762.96,1
8322401520,1151_1,49.08,36764.71,36765.71,0
4796492033,1151_1,49.08,36764.71,36765.71,1
6701966095,1151_1,49.08,36773.55,36774.55,0
5853763388,1151_1,49.08,36773.55,36774.55,1
4978429178,1151_1,49.08,36774.99,36775.99,0
5017241574,1151_1,49.08,36774.99,36775.99,1
3901739892,1151_1,49.08,36778.93,36780.43,0
5333949236,1151_1,49.08,36778.93,36780.43,1
6070512900,1151_1,49.08,36778.93,36780.43,2
3764020894,1151_1,49.08,36782.03,36783.03,0
5616924351,1151_1,49.08,36782.03,36783.03,1
6265842738,1151_1,49.08,36783.58,36784.58,0
7918864351,1151_1,49.08,36783.58,36784.58,1
1824276720,1151_1,49.08,36785.97,36787.47,0
3375625151,1151_1,49.08,36785.97,36787.47,1
0251144407,1151_1,49.08,36785.97,36787.47,2
7592735620,1151_1,49.08,36790.99,36792.49,0
2412390423,1151_1,49.08,36790.99,36792.49,1
9347497101,1151_1,49.08,36790.99,36792.49,2
2783429238,1151_1,49.08,36797.35,36798.35,0
4748999970,1151_1,49.08,36797.35,36798.35,1
7133110062,1151_1,49.08,36803.63,36804.63,0
9393257395,1151_1,49.08,36803.63,36804.63,1
6529955876,1151_1,49.08,36809.95,36811.95,0
5591825257,1151_1,49.08,36809.95,36811.95,1
6315563041,1151_1,49.08,36809.95,36811.95,2
0382106790,1151_1,49.08,36809.95,36811.95,3
0498263901,1151_1,49.08,36854.44,36855.44,0
4380458745,1151_1,49.08,36854.44,36855.44,1
3903199637,1151_1,49.08,36855.27,36856.77,0
4944372360,1151_1,49.08,36855.27,36856.77,1
4451633549,1151_1,49.08,36855.27,36856.77,2
0770204416,1151_1,49.08,36904.35,36905.35,0
1911504641,1151_1,49.08,36904.35,36905.35,1
8678619697,1151_1,49.08,36911.09,36912.09,0
9803087489,1151_1,49.08,36911.09,36912.09,1
4715255410,1151_1,49.08,36919.69,36920.69,0
1581535339,1151_1,49.08,36919.69,36920.69,1
8459357683,1151_1,49.08,36929.82,36931.82,0
7527493412,1151_1,49.08,36929.82,36931.82,1
0693934945,1151_1,49.08,36929.82,36931.82,2
2699611094,1151_1,49.08,36929.82,36931.82,3
3371560917,1151_1,49.08,36938.14,36939.14,0
4563332285,1151_1,49.08,36938.14,36939.14,1
1605013875,1151_1,49.08,36939.77,36940.77,0
0737735497,1151_1,49.08,36939.77,36940.77,1
9313422508,1151_1,49.08,36942.65,36943.65,0
2815015092,1151_1,49.08,36942.65,36943.65,1
8671479796,1151_1,49.08,36943.47,36944.97,0
4458110913,1151_1,49.08,36943.47,36944.97,1
5954783474,1151_1,49.08,36943.47,36944.97,2
1920842561,1151_1,49.08,36944.66,36945.66,0
5769672102,1151_1,49.08,36944.66,36945.66,1
9979492225,1151_1,49.08,36955.90,36956.90,0
0202362373,1151_1,49.08,36955.90,36956.90,1
8676418029,1151_1,49.08,36959.20,36960.20,0
2034503692,1151_1,49.08,36959.20,36960.20,1
9805723452,1151_1,49.08,36963.65,36965.15,0
8254630698,1151_1,49.08,36963.65,36965.15,1
9047682139,1151_1,49.08,36963.65,36965.15,2
4345684278,1151_1,49.08,36965.04,36966.04,0
7495461804,1151_1,49.08,36965.04,36966.04,1
0654614713,1151_1,49.08,36965.76,36967.26,0
6569876490,1151_1,49.08,36965.76,36967.26,1
1284691355,1151_1,49.08,36965.76,36967.26,2
8762318587,1151_1,49.08,36966.90,36967.90,0
7341274906,1151_1,49.08,36966.90,36967.90,1
6082135166,1151_1,49.08,36968.51,36971.51,0
3959068335,1151_1,49.08,36968.51,36971.51,1
5239505744,1151_1,49.08,36968.51,36971.51,2
6709890143,1151_1,49.08,36968.51,36971.51,3
4540047141,1151_1,49.08,36968.51,36971.51,4
8519921965,1151_1,49.08,36968.51,36971.51,5
0564471171,1151_1,49.08,36971.33,36972.33,0
5300270513,1151_1,49.08,36971.33,36972.33,1
8114602574,1151_1,49.08,36973.11,36974.11,0
7673425207,1151_1,49.08,36973.11,36974.11,1
1096717965,1151_1,49.08,36974.89,36976.89,0
9187515019,1151_1,49.08,36974.89,36976.89,1
4371798892,1151_1,49.08,36974.89,36976.89,2
3231615428,1151_1,49.08,36974.89,36976.89,3
0254557184,1151_1,49.08,36980.17,36981.17,0
9744486976,1151_1,49.08,36980.17,36981.17,1
2992251630,1151_1,49.08,36981.82,36983.82,0
4353475908,1151_1,49.08,36981.82,36983.82,1
0960162783,1151_1,49.08,36981.82,36983.82,2
3842795784,1151_1,49.08,36981.82,36983.82,3
7784932704,1151_1,49.08,36983.55,36984.55,0
0610169876,1151_1,49.08,36983.55,36984.55,1
9878002330,1151_1,49.08,36986.67,36987.67,0
7115157767,1151_1,49.08,36986.67,36987.67,1
6433662275,1151_1,49.08,36991.49,36992.99,0
9619952471,1151_1,49.08,36991.49,36992.99,1
5016209661,1151_1,49.08,36991.49,36992.99,2
5752059857,1151_1,49.08,36992.54,36994.04,0
7232590005,1151_1,49.08,36992.54,36994.04,1
5706965502,1151_1,49.08,36992.54,36994.04,2
4217655754,1151_1,49.08,36996.61,36998.11,0
6161371736,1151_1,49.08,36996.61,36998.11,1
2132901740,1151_1,49.08,36996.61,36998.11,2
6271636528,1151_1,49.08,36999.19,37000.19,0
1383013316,1151_1,49.08,36999.19,37000.19,1
5912080004,1151_1,49.08,37000.84,37001.84,0
1348666487,1151_1,49.08,37000.84,37001.84,1
8733568046,1151_1,49.08,37004.29,37005.79,0
4491761819,1151_1,49.08,37004.29,37005.79,1
5215935991,1151_1,49.08,37004.29,37005.79,2
2942683994,1151_1,49.08,37005.40,37006.40,0
3452173843,1151_1,49.08,37005.40,37006.40,1
9003602884,1151_1,49.08,37008.18,37009.68,0
3303165857,1151_1,49.08,37008.18,37009.68,1
3460986862,1151_1,49.08,37008.18,37009.68,2
6753136915,1151_1,49.08,37015.57,37017.07,0
1946059247,1151_1,49.08,37015.57,37017.07,1
2015221967,1151_1,49.08,37015.57,37017.07,2
2628297967,1151_1,49.08,37021.33,37022.33,0
0775913032,1151_1,49.08,37021.33,37022.33,1
7909887991,1151_1,49.08,37029.78,37030.78,0
2917618633,1151_1,49.08,37029.78,37030.78,1
3497049880,1151_1,49.08,37031.18,37032.18,0
9764970642,1151_1,49.08,37031.18,37032.18,1
6434734753,1151_1,49.08,37033.43,37034.43,0
3683183955,1151_1,49.08,37033.43,37034.43,1
2355931960,1151_1,49.08,37034.83,37035.83,0
2599329084,1151_1,49.08,37034.83,37035.83,1
8891084498,1151_1,49.08,37039.94,37040.94,0
4222028756,1151_1,49.08,37039.94,37040.94,1
5652774784,1151_1,49.08,37056.71,37060.21,0
6226234785,1151_1,49.08,37056.71,37060.21,1
1171185614,1151_1,49.08,37056.71,37060.21,2
4245365260,1151_1,49.08,37056.71,37060.21,3
4630439002,1151_1,49.08,37056.71,37060.21,4
2373081607,1151_1,49.08,37056.71,37060.21,5
7169524667,1151_1,49.08,37056.71,37060.21,6
6605876623,1151_1,49.08,37062.84,37063.84,0
0239095909,1151_1,49.08,37062.84,37063.84,1
9113835748,1151_1,49.08,37064.37,37065.37,0
3823912656,1151_1,49.08,37064.37,37065.37,1
0798632299,1151_1,49.08,37066.35,37067.35,0
3614997793,1151_1,49.08,37066.35,37067.35,1
2661127595,1151_1,49.08,37070.62,37072.12,0
2141403696,1151_1,49.08,37070.62,37072.12,1
5296663730,1151_1,49.08,37070.62,37072.12,2
4914968088,1151_1,49.08,37071.66,37073.66,0
0150164292,1151_1,49.08,37071.66,37073.66,1
8154153782,1151_1,49.08,37071.66,37073.66,2
8157319290,1151_1,49.08,37071.66,37073.66,3
7575602296,1151_1,49.08,37074.05,37075.05,0
1137538637,1151_1,49.08,37074.05,37075.05,1
1256434886,1151_1,49.08,37093.35,37094.85,0
1490802548,1151_1,49.08,37093.35,37094.85,1
9921145059,1151_1,49.08,37093.35,37094.85,2
7768256196,1151_1,49.08,37110.04,37112.54,0
5960868834,1151_1,49.08,37110.04,37112.54,1
9167378349,1151_1,49.08,37110.04,37112.54,2
7031939754,1151_1,49.08,37110.04,37112.54,3
7952207583,1151_1,49.08,37110.04,37112.54,4
6451546833,1151_1,49.08,37114.09,37115.09,0
4334374549,1151_1,49.08,37114.09,37115.09,1
3446610064,1151_1,49.08,37115.85,37117.85,0
9756795545,1151_1,49.08,37115.85,37117.85,1
1257771777,1151_1,49.08,37115.85,37117.85,2
7436769982,1151_1,49.08,37115.85,37117.85,3
4826166277,1151_1,49.08,37124.63,37125.63,0
1375368554,1151_1,49.08,37124.63,37125.63,1
8928234557,1151_1,49.08,37131.29,37132.79,0
3080971937,1151_1,49.08,37131.29,37132.79,1
9790525846,1151_1,49.08,37131.29,37132.79,2
2186802642,1151_1,49.08,37148.12,37149.12,0
5602399258,1151_1,49.08,37148.12,37149.12,1
6976632463,1151_1,49.08,37152.74,37153.74,0
9678290997,1151_1,49.08,37152.74,37153.74,1
6016062513,1151_1,49.08,37158.92,37159.92,0
8612030238,1151_1,49.08,37158.92,37159.92,1
9794389697,1151_1,49.08,37161.00,37162.00,0
2766548685,1151_1,49.08,37161.00,37162.00,1
7078158122,1151_1,49.08,37162.60,37163.60,0
2824709113,1151_1,49.08,37162.60,37163.60,1
8678523887,1151_1,49.08,37168.17,37169.17,0
4709765361,1151_1,49.08,37168.17,37169.17,1
4968448998,1151_1,49.08,37168.85,37171.85,0
7930346705,1151_1,49.08,37168.85,37171.85,1
0576060110,1151_1,49.08,37168.85,37171.85,2
4770218402,1151_1,49.08,37168.85,37171.85,3
5288473913,1151_1,49.08,37168.85,37171.85,4
3522293266,1151_1,49.08,37168.85,37171.85,5
7959712744,1151_1,49.08,37172.85,37173.85,0
9369018472,1151_1,49.08,37172.85,37173.85,1
9183971898,1151_1,49.08,37175.41,37176.41,0
5559344542,1151_1,49.08,37175.41,37176.41,1
3785549915,1151_1,49.08,37179.19,37180.19,0
4504140352,1151_1,49.08,37179.19,37180.19,1
8703644361,1151_1,49.08,37201.79,37202.79,0
9761123442,1151_1,49.08,37201.79,37202.79,1
3728161706,1151_1,49.08,37212.50,37214.50,0
6512879896,1151_1,49.08,37212.50,37214.50,1
4646615097,1151_1,49.08,37212.50,37214.50,2
9765547903,1151_1,49.08,37212.50,37214.50,3
2550300267,1151_1,49.08,37222.62,37224.62,0
2106449043,1151_1,49.08,37222.62,37224.62,1
6404951721,1151_1,49.08,37222.62,37224.62,2
1863192035,1151_1,49.08,37222.62,37224.62,3
4449383119,1151_1,49.08,37229.04,37230.04,0
8891600291,1151_1,49.08,37229.04,37230.04,1
4362024548,1151_1,49.08,37231.51,37232.51,0
4869148395,1151_1,49.08,37231.51,37232.51,1
2050515663,1151_1,49.08,37238.51,37240.01,0
9266235849,1151_1,49.08,37238.51,37240.01,1
9134068545,1151_1,49.08,37238.51,37240.01,2
1358565788,1151_1,49.08,37240.81,37241.81,0
1612500179,1151_1,49.08,37240.81,37241.81,1
7062474751,1151_1,49.08,37270.59,37271.59,0
6125055998,1151_1,49.08,37270.59,37271.59,1
9064151751,1151_1,49.08,37272.39,37274.39,0
9026472540,1151_1,49.08,37272.39,37274.39,1
2421242163,1151_1,49.08,37272.39,37274.39,2
9561772892,1151_1,49.08,37272.39,37274.39,3
1306813300,1151_1,49.08,37292.91,37294.41,0
3560368728,1151_1,49.08,37292.91,37294.41,1
2765220339,1151_1,49.08,37292.91,37294.41,2
1724989714,1151_1,49.08,37297.85,37299.35,0
4773271667,1151_1,49.08,37297.85,37299.35,1
9932545129,1151_1,49.08,37297.85,37299.35,2
9463523531,1151_1,49.08,37301.02,37302.02,0
9609551936,1151_1,49.08,37301.02,37302.02,1
5444095100,1151_1,49.08,37306.03,37308.03,0
2821332635,1151_1,49.08,37306.03,37308.03,1
3921928456,1151_1,49.08,37306.03,37308.03,2
2023812657,1151_1,49.08,37306.03,37308.03,3
7683270545,1151_1,49.08,37313.07,37314.07,0
5540265645,1151_1,49.08,37313.07,37314.07,1
6504266063,1151_1,49.08,37319.78,37320.78,0
6569346911,1151_1,49.08,37319.78,37320.78,1
1384423532,1151_1,49.08,37325.14,37326.14,0
2629021300,1151_1,49.08,37325.14,37326.14,1
0294313338,1151_1,49.08,37337.98,37338.98,0
2533705640,1151_1,49.08,37337.98,37338.98,1
6134355570,1151_1,49.08,37358.96,37359.96,0
3598210326,1151_1,49.08,37358.96,37359.96,1
4665128187,1151_1,49.08,37370.04,37371.04,0
3488577051,1151_1,49.08,37370.04,37371.04,1
2519925811,1151_1,49.08,37372.22,37373.22,0
0722574936,1151_1,49.08,37372.22,37373.22,1
4476936274,1151_1,49.08,37375.44,37376.94,0
7125268993,1151_1,49.08,37375.44,37376.94,1
0799054035,1151_1,49.08,37375.44,37376.94,2
6184584827,1151_1,49.08,37376.73,37377.73,0
0409981212,1151_1,49.08,37376.73,37377.73,1
3867711570,1151_1,49.08,37379.69,37380.69,0
5565258097,1151_1,49.08,37379.69,37380.69,1
9004208880,1151_1,49.08,37380.46,37381.96,0
5881031600,1151_1,49.08,37380.46,37381.96,1
3733858237,1151_1,49.08,37380.46,37381.96,2
7439085087,1151_1,49.08,37381.65,37382.65,0
3573986516,1151_1,49.08,37381.65,37382.65,1
8228177934,1151_1,49.08,37384.00,37385.50,0
1307920644,1151_1,49.08,37384.00,37385.50,1
8237574871,1151_1,49.08,37384.00,37385.50,2
5557048306,1151_1,49.08,37390.51,37391.51,0
3545977020,1151_1,49.08,37390.51,37391.51,1
7964151960,1151_1,49.08,37400.85,37401.85,0
6799825185,1151_1,49.08,37400.85,37401.85,1
0717842357,1151_1,49.08,37414.96,37415.96,0
8616207614,1151_1,49.08,37414.96,37415.96,1
3942672020,1151_1,49.08,37439.56,37440.56,0
1854527776,1151_1,49.08,37439.56,37440.56,1
9895864269,1151_1,49.08,37442.96,37444.46,0
0389486120,1151_1,49.08,37442.96,37444.46,1
4453239135,1151_1,49.08,37442.96,37444.46,2
1517740486,1151_1,49.08,37496.92,37497.92,0
3049155158,1151_1,49.08,37496.92,37497.92,1
7245566007,1151_1,49.08,37523.82,37525.32,0
1666318564,1151_1,49.08,37523.82,37525.32,1
7526400022,1151_1,49.08,37523.82,37525.32,2
2013142266,1151_1,49.08,37529.03,37530.03,0
4757700866,1151_1,49.08,37529.03,37530.03,1
4296922448,1151_1,49.08,37549.50,37550.50,0
5001386123,1151_1,49.08,37549.50,37550.50,1
2263181152,1151_1,49.08,37552.73,37554.23,0
2166749902,1151_1,49.08,37552.73,37554.23,1
0222100207,1151_1,49.08,37552.73,37554.23,2
7006965651,1151_1,49.08,37557.68,37559.18,0
4673814832,1151_1,49.08,37557.68,37559.18,1
7966172536,1151_1,49.08,37557.68,37559.18,2
8198177963,1151_1,49.08,37559.60,37560.60,0
0793724147,1151_1,49.08,37559.60,37560.60,1
9532493728,1151_1,49.08,37563.25,37565.25,0
8042291052,1151_1,49.08,37563.25,37565.25,1
8646375982,1151_1,49.08,37563.25,37565.25,2
9075070040,1151_1,49.08,37563.25,37565.25,3
2726255912,1151_1,49.08,37566.83,37568.33,0
1417488964,1151_1,49.08,37566.83,37568.33,1
9910564056,1151_1,49.08,37566.83,37568.33,2
1210032322,1151_1,49.08,37570.95,37571.95,0
6562612658,1151_1,49.08,37570.95,37571.95,1
2884621155,1151_1,49.08,37572.72,37574.22,0
6968818423,1151_1,49.08,37572.72,37574.22,1
8945352911,1151_1,49.08,37572.72,37574.22,2
2064039123,1151_1,49.08,37573.85,37574.85,0
7339853120,1151_1,49.08,37573.85,37574.85,1
3779580852,1151_1,49.08,37580.44,37581.44,0
2360131205,1151_1,49.08,37580.44,37581.44,1
6783560178,1151_1,49.08,37585.62,37586.62,0
0269211281,1151_1,49.08,37585.62,37586.62,1
5770598798,1151_1,49.08,37597.98,37598.98,0
2754391844,1151_1,49.08,37597.98,37598.98,1
8846589168,1151_1,49.08,37599.39,37600.39,0
1205181167,1151_1,49.08,37599.39,37600.39,1
7897496973,1151_1,49.08,37610.52,37611.52,0
0545417416,1151_1,49.08,37610.52,37611.52,1
1659498735,1151_1,49.08,37614.60,37615.60,0
0092109744,1151_1,49.08,37614.60,37615.60,1
6296102584,1151_1,49.08,37623.18,37624.18,0
4001382103,1151_1,49.08,37623.18,37624.18,1
7840596031,1151_1,49.08,37626.85,37628.35,0
6609803323,1151_1,49.08,37626.85,37628.35,1
5445253402,1151_1,49.08,37626.85,37628.35,2
8743129811,1151_1,49.08,37628.82,37629.82,0
1680727589,1151_1,49.08,37628.82,37629.82,1
0944774583,1151_1,49.08,37630.18,37631.68,0
3195489846,1151_1,49.08,37630.18,37631.68,1
4528665031,1151_1,49.08,37630.18,37631.68,2
5964441654,1151_1,49.08,37639.07,37640.07,0
8976382967,1151_1,49.08,37639.07,37640.07,1
1827969614,1151_1,49.08,37640.85,37641.85,0
9950237866,1151_1,49.08,37640.85,37641.85,1
7978021381,1151_1,49.08,37646.30,37647.30,0
8910964301,1151_1,49.08,37646.30,37647.30,1
6398200890,1151_1,49.08,37668.64,37669.64,0
9890727004,1151_1,49.08,37668.64,37669.64,1
4259023257,1151_1,49.08,37670.33,37671.33,0
3229983031,1151_1,49.08,37670.33,37671.33,1
1802274209,1151_1,49.08,37671.16,37672.66,0
8130263564,1151_1,49.08,37671.16,37672.66,1
3639221030,1151_1,49.08,37671.16,37672.66,2
1416858685,1151_1,49.08,37673.50,37674.50,0
