"","itsId","recId","blkId","blkTypeId","segId","blkType","spkr","startTime","endTime","startClockTime","endClockTime","startClockTimeLocal","endClockTimeLocal","average_dB","peak_dB","recordingInfo","childCryVfxLen","childUttCnt","childUttLen","endCry1","startCry1","conversationInfo","convStatus","convCount","convTurnCount","convResponseCount","convType","convTurnType","convFloorType","femaleAdultNonSpeechLen","femaleAdultUttCnt","femaleAdultUttLen","femaleAdultWordCnt","endUtt1","startUtt1","maleAdultNonSpeechLen","maleAdultUttCnt","maleAdultUttLen","maleAdultWordCnt","endVfx1","startVfx1","endUtt2","startUtt2","endUtt3","startUtt3","endCry2","startCry2"
"6701","20190819_210631_022870",1,699,350,6701,"Pause","MAF",17212.96,17213.76,2019-08-14 17:36:59,2019-08-14 17:37:00,2019-08-14 13:36:59,2019-08-14 13:37:00,-50.91,-47.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6702","20190819_210631_022870",1,699,350,6702,"Pause","SIL",17213.76,17215.82,2019-08-14 17:37:00,2019-08-14 17:37:02,2019-08-14 13:37:00,2019-08-14 13:37:02,-51.36,-47.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6703","20190819_210631_022870",1,699,350,6703,"Pause","NOF",17215.82,17216.62,2019-08-14 17:37:02,2019-08-14 17:37:03,2019-08-14 13:37:02,2019-08-14 13:37:03,-49.17,-39.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6704","20190819_210631_022870",1,699,350,6704,"Pause","SIL",17216.62,17217.9,2019-08-14 17:37:03,2019-08-14 17:37:04,2019-08-14 13:37:03,2019-08-14 13:37:04,-54.13,-48.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6705","20190819_210631_022870",1,699,350,6705,"Pause","NOF",17217.9,17218.78,2019-08-14 17:37:04,2019-08-14 17:37:05,2019-08-14 13:37:04,2019-08-14 13:37:05,-42.25,-30.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6706","20190819_210631_022870",1,699,350,6706,"Pause","TVF",17218.78,17220.13,2019-08-14 17:37:05,2019-08-14 17:37:07,2019-08-14 13:37:05,2019-08-14 13:37:07,-49.34,-44.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6707","20190819_210631_022870",1,699,350,6707,"Pause","SIL",17220.13,17221.23,2019-08-14 17:37:07,2019-08-14 17:37:08,2019-08-14 13:37:07,2019-08-14 13:37:08,-49.96,-45.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6708","20190819_210631_022870",1,699,350,6708,"Pause","TVN",17221.23,17222.23,2019-08-14 17:37:08,2019-08-14 17:37:09,2019-08-14 13:37:08,2019-08-14 13:37:09,-45.42,-40.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6709","20190819_210631_022870",1,699,350,6709,"Pause","OLF",17222.23,17225.85,2019-08-14 17:37:09,2019-08-14 17:37:12,2019-08-14 13:37:09,2019-08-14 13:37:12,-15.97,-1.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6710","20190819_210631_022870",1,700,350,6710,"Conversation","CXN",17225.85,17226.65,2019-08-14 17:37:12,2019-08-14 17:37:13,2019-08-14 13:37:12,2019-08-14 13:37:13,-28.89,-16.31,NA,NA,NA,NA,NA,NA,"EC|350|129|0|XM|NT|FI","EC",350,129,0,"XM","NT","FI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6711","20190819_210631_022870",1,701,351,6711,"Pause","OLN",17226.65,17232.19,2019-08-14 17:37:13,2019-08-14 17:37:19,2019-08-14 13:37:13,2019-08-14 13:37:19,-22.17,-3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6712","20190819_210631_022870",1,701,351,6712,"Pause","NOF",17232.19,17233.06,2019-08-14 17:37:19,2019-08-14 17:37:20,2019-08-14 13:37:19,2019-08-14 13:37:20,-44.82,-41.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6713","20190819_210631_022870",1,701,351,6713,"Pause","TVN",17233.06,17235.57,2019-08-14 17:37:20,2019-08-14 17:37:22,2019-08-14 13:37:20,2019-08-14 13:37:22,-43.43,-34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6714","20190819_210631_022870",1,701,351,6714,"Pause","OLN",17235.57,17247.47,2019-08-14 17:37:22,2019-08-14 17:37:34,2019-08-14 13:37:22,2019-08-14 13:37:34,-26.55,-4.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6715","20190819_210631_022870",1,702,351,6715,"Conversation","CXN",17247.47,17248.65,2019-08-14 17:37:34,2019-08-14 17:37:35,2019-08-14 13:37:34,2019-08-14 13:37:35,-31.01,-25.62,NA,NA,NA,NA,NA,NA,"EC|351|129|0|XM|NT|FI","EC",351,129,0,"XM","NT","FI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6716","20190819_210631_022870",1,703,352,6716,"Pause","OLF",17248.65,17252.82,2019-08-14 17:37:35,2019-08-14 17:37:39,2019-08-14 13:37:35,2019-08-14 13:37:39,-26.48,-7.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6717","20190819_210631_022870",1,703,352,6717,"Pause","SIL",17252.82,17253.7,2019-08-14 17:37:39,2019-08-14 17:37:40,2019-08-14 13:37:39,2019-08-14 13:37:40,-48.77,-41.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6718","20190819_210631_022870",1,703,352,6718,"Pause","FAF",17253.7,17254.78,2019-08-14 17:37:40,2019-08-14 17:37:41,2019-08-14 13:37:40,2019-08-14 13:37:41,-29.49,-13.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6719","20190819_210631_022870",1,703,352,6719,"Pause","OLN",17254.78,17255.61,2019-08-14 17:37:41,2019-08-14 17:37:42,2019-08-14 13:37:41,2019-08-14 13:37:42,-30.62,-21.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6720","20190819_210631_022870",1,703,352,6720,"Pause","OLF",17255.61,17256.54,2019-08-14 17:37:42,2019-08-14 17:37:43,2019-08-14 13:37:42,2019-08-14 13:37:43,-41.17,-32.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6721","20190819_210631_022870",1,703,352,6721,"Pause","OLN",17256.54,17257.34,2019-08-14 17:37:43,2019-08-14 17:37:44,2019-08-14 13:37:43,2019-08-14 13:37:44,-40.88,-32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6722","20190819_210631_022870",1,703,352,6722,"Pause","NOF",17257.34,17258.14,2019-08-14 17:37:44,2019-08-14 17:37:45,2019-08-14 13:37:44,2019-08-14 13:37:45,-49.21,-44.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6723","20190819_210631_022870",1,703,352,6723,"Pause","OLF",17258.14,17260.16,2019-08-14 17:37:45,2019-08-14 17:37:47,2019-08-14 13:37:45,2019-08-14 13:37:47,-41.72,-32.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6724","20190819_210631_022870",1,703,352,6724,"Pause","CHN",17260.16,17260.78,2019-08-14 17:37:47,2019-08-14 17:37:47,2019-08-14 13:37:47,2019-08-14 13:37:47,-30.79,-26.29,NA,0.62,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17260.78,17260.16,NA,NA,NA,NA,NA,NA
"6725","20190819_210631_022870",1,703,352,6725,"Pause","NOF",17260.78,17262.11,2019-08-14 17:37:47,2019-08-14 17:37:49,2019-08-14 13:37:47,2019-08-14 13:37:49,-37.24,-22.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6726","20190819_210631_022870",1,703,352,6726,"Pause","TVF",17262.11,17262.92,2019-08-14 17:37:49,2019-08-14 17:37:49,2019-08-14 13:37:49,2019-08-14 13:37:49,-43.12,-31.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6727","20190819_210631_022870",1,703,352,6727,"Pause","TVF",17262.92,17264.18,2019-08-14 17:37:49,2019-08-14 17:37:51,2019-08-14 13:37:49,2019-08-14 13:37:51,-46.88,-43.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6728","20190819_210631_022870",1,703,352,6728,"Pause","OLF",17264.18,17265.83,2019-08-14 17:37:51,2019-08-14 17:37:52,2019-08-14 13:37:51,2019-08-14 13:37:52,-38.86,-18.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6729","20190819_210631_022870",1,703,352,6729,"Pause","NOF",17265.83,17268.02,2019-08-14 17:37:52,2019-08-14 17:37:55,2019-08-14 13:37:52,2019-08-14 13:37:55,-43.93,-29.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6730","20190819_210631_022870",1,703,352,6730,"Pause","OLF",17268.02,17268.96,2019-08-14 17:37:55,2019-08-14 17:37:55,2019-08-14 13:37:55,2019-08-14 13:37:55,-39.34,-31.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6731","20190819_210631_022870",1,703,352,6731,"Pause","CXF",17268.96,17269.9,2019-08-14 17:37:55,2019-08-14 17:37:56,2019-08-14 13:37:55,2019-08-14 13:37:56,-45.48,-34.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6732","20190819_210631_022870",1,703,352,6732,"Pause","NOF",17269.9,17271.23,2019-08-14 17:37:56,2019-08-14 17:37:58,2019-08-14 13:37:56,2019-08-14 13:37:58,-48.08,-38.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6733","20190819_210631_022870",1,703,352,6733,"Pause","OLF",17271.23,17272.32,2019-08-14 17:37:58,2019-08-14 17:37:59,2019-08-14 13:37:58,2019-08-14 13:37:59,-41.85,-36.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6734","20190819_210631_022870",1,703,352,6734,"Pause","TVN",17272.32,17274.57,2019-08-14 17:37:59,2019-08-14 17:38:01,2019-08-14 13:37:59,2019-08-14 13:38:01,-44.28,-38.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6735","20190819_210631_022870",1,703,352,6735,"Pause","TVN",17274.57,17275.41,2019-08-14 17:38:01,2019-08-14 17:38:02,2019-08-14 13:38:01,2019-08-14 13:38:02,-41.19,-34.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6736","20190819_210631_022870",1,703,352,6736,"Pause","TVN",17275.41,17277.84,2019-08-14 17:38:02,2019-08-14 17:38:04,2019-08-14 13:38:02,2019-08-14 13:38:04,-39.71,-32.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6737","20190819_210631_022870",1,703,352,6737,"Pause","TVN",17277.84,17278.64,2019-08-14 17:38:04,2019-08-14 17:38:05,2019-08-14 13:38:04,2019-08-14 13:38:05,-40.52,-35.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6738","20190819_210631_022870",1,703,352,6738,"Pause","TVN",17278.64,17279.75,2019-08-14 17:38:05,2019-08-14 17:38:06,2019-08-14 13:38:05,2019-08-14 13:38:06,-40.31,-34.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6739","20190819_210631_022870",1,703,352,6739,"Pause","TVN",17279.75,17281.2,2019-08-14 17:38:06,2019-08-14 17:38:08,2019-08-14 13:38:06,2019-08-14 13:38:08,-41.24,-34.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6740","20190819_210631_022870",1,703,352,6740,"Pause","TVN",17281.2,17282.2,2019-08-14 17:38:08,2019-08-14 17:38:09,2019-08-14 13:38:08,2019-08-14 13:38:09,-41.6,-36.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6741","20190819_210631_022870",1,703,352,6741,"Pause","TVN",17282.2,17283,2019-08-14 17:38:09,2019-08-14 17:38:10,2019-08-14 13:38:09,2019-08-14 13:38:10,-38.53,-33.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6742","20190819_210631_022870",1,703,352,6742,"Pause","TVN",17283,17284.73,2019-08-14 17:38:10,2019-08-14 17:38:11,2019-08-14 13:38:10,2019-08-14 13:38:11,-41.68,-36.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6743","20190819_210631_022870",1,703,352,6743,"Pause","TVN",17284.73,17285.7,2019-08-14 17:38:11,2019-08-14 17:38:12,2019-08-14 13:38:11,2019-08-14 13:38:12,-40.01,-35.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6744","20190819_210631_022870",1,703,352,6744,"Pause","TVN",17285.7,17286.85,2019-08-14 17:38:12,2019-08-14 17:38:13,2019-08-14 13:38:12,2019-08-14 13:38:13,-40.71,-36.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6745","20190819_210631_022870",1,703,352,6745,"Pause","TVN",17286.85,17287.86,2019-08-14 17:38:13,2019-08-14 17:38:14,2019-08-14 13:38:13,2019-08-14 13:38:14,-40.59,-35.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6746","20190819_210631_022870",1,703,352,6746,"Pause","CHN",17287.86,17288.46,2019-08-14 17:38:14,2019-08-14 17:38:15,2019-08-14 13:38:14,2019-08-14 13:38:15,-25.63,-21.63,NA,0.6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17288.46,17287.86,NA,NA,NA,NA,NA,NA
"6747","20190819_210631_022870",1,703,352,6747,"Pause","TVN",17288.46,17289.48,2019-08-14 17:38:15,2019-08-14 17:38:16,2019-08-14 13:38:15,2019-08-14 13:38:16,-39.74,-35.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6748","20190819_210631_022870",1,703,352,6748,"Pause","TVN",17289.48,17290.42,2019-08-14 17:38:16,2019-08-14 17:38:17,2019-08-14 13:38:16,2019-08-14 13:38:17,-40.66,-35.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6749","20190819_210631_022870",1,703,352,6749,"Pause","TVN",17290.42,17291.22,2019-08-14 17:38:17,2019-08-14 17:38:18,2019-08-14 13:38:17,2019-08-14 13:38:18,-42.91,-37.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6750","20190819_210631_022870",1,703,352,6750,"Pause","TVN",17291.22,17292.23,2019-08-14 17:38:18,2019-08-14 17:38:19,2019-08-14 13:38:18,2019-08-14 13:38:19,-44.29,-38.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6751","20190819_210631_022870",1,703,352,6751,"Pause","TVN",17292.23,17293.17,2019-08-14 17:38:19,2019-08-14 17:38:20,2019-08-14 13:38:19,2019-08-14 13:38:20,-42.1,-38.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6752","20190819_210631_022870",1,703,352,6752,"Pause","TVN",17293.17,17294.28,2019-08-14 17:38:20,2019-08-14 17:38:21,2019-08-14 13:38:20,2019-08-14 13:38:21,-42.17,-36.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6753","20190819_210631_022870",1,703,352,6753,"Pause","TVN",17294.28,17295.69,2019-08-14 17:38:21,2019-08-14 17:38:22,2019-08-14 13:38:21,2019-08-14 13:38:22,-44.03,-37.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6754","20190819_210631_022870",1,703,352,6754,"Pause","TVF",17295.69,17297.38,2019-08-14 17:38:22,2019-08-14 17:38:24,2019-08-14 13:38:22,2019-08-14 13:38:24,-42.09,-35.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6755","20190819_210631_022870",1,703,352,6755,"Pause","TVN",17297.38,17301.23,2019-08-14 17:38:24,2019-08-14 17:38:28,2019-08-14 13:38:24,2019-08-14 13:38:28,-41.85,-35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6756","20190819_210631_022870",1,703,352,6756,"Pause","TVN",17301.23,17302.94,2019-08-14 17:38:28,2019-08-14 17:38:29,2019-08-14 13:38:28,2019-08-14 13:38:29,-41.34,-35.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6757","20190819_210631_022870",1,703,352,6757,"Pause","TVF",17302.94,17303.74,2019-08-14 17:38:29,2019-08-14 17:38:30,2019-08-14 13:38:29,2019-08-14 13:38:30,-41.14,-35.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6758","20190819_210631_022870",1,703,352,6758,"Pause","OLN",17303.74,17304.67,2019-08-14 17:38:30,2019-08-14 17:38:31,2019-08-14 13:38:30,2019-08-14 13:38:31,-32.11,-26.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6759","20190819_210631_022870",1,703,352,6759,"Pause","CXF",17304.67,17305.48,2019-08-14 17:38:31,2019-08-14 17:38:32,2019-08-14 13:38:31,2019-08-14 13:38:32,-42.79,-32.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6760","20190819_210631_022870",1,703,352,6760,"Pause","OLN",17305.48,17307.22,2019-08-14 17:38:32,2019-08-14 17:38:34,2019-08-14 13:38:32,2019-08-14 13:38:34,-34.84,-24.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6761","20190819_210631_022870",1,703,352,6761,"Pause","TVN",17307.22,17308.03,2019-08-14 17:38:34,2019-08-14 17:38:35,2019-08-14 13:38:34,2019-08-14 13:38:35,-41.49,-37.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6762","20190819_210631_022870",1,703,352,6762,"Pause","OLN",17308.03,17308.94,2019-08-14 17:38:35,2019-08-14 17:38:35,2019-08-14 13:38:35,2019-08-14 13:38:35,-36.77,-26.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6763","20190819_210631_022870",1,703,352,6763,"Pause","TVN",17308.94,17309.83,2019-08-14 17:38:35,2019-08-14 17:38:36,2019-08-14 13:38:35,2019-08-14 13:38:36,-40.63,-35.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6764","20190819_210631_022870",1,703,352,6764,"Pause","TVN",17309.83,17310.74,2019-08-14 17:38:36,2019-08-14 17:38:37,2019-08-14 13:38:36,2019-08-14 13:38:37,-39.84,-31.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6765","20190819_210631_022870",1,704,352,6765,"Conversation","CXN",17310.74,17312.64,2019-08-14 17:38:37,2019-08-14 17:38:39,2019-08-14 13:38:37,2019-08-14 13:38:39,-40.55,-34.12,NA,NA,NA,NA,NA,NA,"EC|352|129|0|XM|NT|FI","EC",352,129,0,"XM","NT","FI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6766","20190819_210631_022870",1,705,353,6766,"Pause","TVN",17312.64,17313.71,2019-08-14 17:38:39,2019-08-14 17:38:40,2019-08-14 13:38:39,2019-08-14 13:38:40,-42.41,-36.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6767","20190819_210631_022870",1,705,353,6767,"Pause","TVF",17313.71,17315.16,2019-08-14 17:38:40,2019-08-14 17:38:42,2019-08-14 13:38:40,2019-08-14 13:38:42,-41.36,-32.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6768","20190819_210631_022870",1,705,353,6768,"Pause","TVF",17315.16,17317.28,2019-08-14 17:38:42,2019-08-14 17:38:44,2019-08-14 13:38:42,2019-08-14 13:38:44,-42.37,-34.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
