idx,segmentId_DB,ChildID,Age,filename,Starttime,Endtime,Major_Choice,Num_Agreement,Zoon_classif
3125,7224.DB1,3131_1,21.26,20181218_132113_024879,31705.59,31706.67,Non-canonical syllables,3,Non-Canonical
3126,5113.DB1,3131_1,21.26,20181218_132113_024879,31738.71,31739.31,Canonical syllables,3,Non-Canonical
3127,5223.DB1,3131_1,21.26,20181218_132113_024879,31747.23,31747.83,Non-canonical syllables,3,Non-Canonical
3128,6567.DB1,3131_1,21.26,20181218_132113_024879,31749.79,31750.86,Non-canonical syllables,2,Non-Canonical
3129,3574.DB1,3131_1,21.26,20181218_132113_024879,31759.54,31760.29,Non-canonical syllables,3,Non-Canonical
3130,4229.DB1,3131_1,21.26,20181218_132113_024879,31787.71,31788.4,Non-canonical syllables,2,Non-Canonical
3131,3776.DB1,3131_1,21.26,20181218_132113_024879,31796.85,31797.66,Canonical syllables,2,Non-Canonical
3132,4202.DB1,3131_1,21.26,20181218_132113_024879,31855.6,31856.21,Don't mark,2,Junk
3133,4667.DB1,3131_1,21.26,20181218_132113_024879,31859.32,31859.92,Non-canonical syllables,3,Non-Canonical
3134,5268.DB1,3131_1,21.26,20181218_132113_024879,33131.86,33132.59,Non-canonical syllables,3,Non-Canonical
3135,3291.DB1,3131_1,21.26,20181218_132113_024879,33213.73,33214.35,Don't mark,3,Junk
3136,5471.DB1,3131_1,21.26,20181218_132113_024879,33217.29,33218.09,Non-canonical syllables,2,Junk
3137,4476.DB1,3131_1,21.26,20181218_132113_024879,33234.27,33235.08,Non-canonical syllables,2,Laughing
3138,4950.DB1,3131_1,21.26,20181218_132113_024879,33236.08,33237.02,Non-canonical syllables,3,Non-Canonical
3139,6698.DB1,3131_1,21.26,20181218_132113_024879,33237.02,33238.02,Don't mark,3,Junk
3140,4690.DB1,3131_1,21.26,20181218_132113_024879,33238.02,33238.63,Non-canonical syllables,3,Non-Canonical
3141,5853.DB1,3131_1,21.26,20181218_132113_024879,33239.83,33241.86,Don't mark,3,Non-Canonical
3142,4941.DB1,3131_1,21.26,20181218_132113_024879,33241.86,33243.49,Don't mark,3,Junk
3143,3129.DB1,3131_1,21.26,20181218_132113_024879,33245.09,33247.92,Don't mark,3,Mixed_Laughing_Non-Canonical
3144,3539.DB1,3131_1,21.26,20181218_132113_024879,33251.41,33252.41,Don't mark,3,Laughing
3145,2835.DB1,3131_1,21.26,20181218_132113_024879,33253.89,33254.94,Non-canonical syllables,3,Non-Canonical
3146,6169.DB1,3131_1,21.26,20181218_132113_024879,33254.94,33256.61,Non-canonical syllables,3,Non-Canonical
3147,5045.DB1,3131_1,21.26,20181218_132113_024879,33257.41,33258.25,Non-canonical syllables,3,Mixed_Non-Canonical_Crying
3148,2661.DB1,3131_1,21.26,20181218_132113_024879,33261.15,33262.08,None,0,Crying
3149,3283.DB1,3131_1,21.26,20181218_132113_024879,33267.78,33268.4,Non-canonical syllables,3,Non-Canonical
3150,6360.DB1,3131_1,21.26,20181218_132113_024879,33276.84,33282.96,None,0,Mixed_Laughing_Non-Canonical_Crying
3151,7052.DB1,3131_1,21.26,20181218_132113_024879,33283.76,33284.47,Non-canonical syllables,3,Non-Canonical
3152,2943.DB1,3131_1,21.26,20181218_132113_024879,33284.47,33285.47,Don't mark,3,Junk
3153,3332.DB1,3131_1,21.26,20181218_132113_024879,33285.47,33286.15,Non-canonical syllables,2,Canonical
3154,2816.DB1,3131_1,21.26,20181218_132113_024879,33288.14,33288.97,Non-canonical syllables,3,Non-Canonical
3155,7310.DB1,3131_1,21.26,20181218_132113_024879,33289.88,33292.53,Don't mark,2,Non-Canonical
3156,6603.DB1,3131_1,21.26,20181218_132113_024879,33293.53,33294.76,Canonical syllables,2,Non-Canonical
3157,5824.DB1,3131_1,21.26,20181218_132113_024879,33296.55,33298.65,Don't mark,3,Non-Canonical
3158,2746.DB1,3131_1,21.26,20181218_132113_024879,33299.69,33301.05,Non-canonical syllables,3,Junk
3159,6949.DB1,3131_1,21.26,20181218_132113_024879,33310.34,33310.96,Non-canonical syllables,3,Non-Canonical
3160,3068.DB1,3131_1,21.26,20181218_132113_024879,33337.25,33338.32,Don't mark,3,Laughing
3161,6356.DB1,3131_1,21.26,20181218_132113_024879,33339.12,33340.19,Don't mark,3,Junk
3162,7207.DB1,3131_1,21.26,20181218_132113_024879,33342.64,33343.64,Don't mark,3,Non-Canonical
3163,7029.DB1,3131_1,21.26,20181218_132113_024879,33344.54,33345.94,Don't mark,3,Junk
3164,6797.DB1,3131_1,21.26,20181218_132113_024879,33346.56,33347.57,Don't mark,3,Non-Canonical
3165,6279.DB1,3131_1,21.26,20181218_132113_024879,33363.7,33364.74,Don't mark,3,Junk
3166,5785.DB1,3131_1,21.26,20181218_132113_024879,36093.09,36093.79,Non-canonical syllables,3,Non-Canonical
3167,6966.DB1,3131_1,21.26,20181218_132113_024879,36134.55,36135.15,Canonical syllables,3,Non-Canonical
3168,6558.DB1,3131_1,21.26,20181218_132113_024879,36135.95,36137.07,Canonical syllables,3,Canonical
3169,3417.DB1,3131_1,21.26,20181218_132113_024879,36166.92,36168.48,Non-canonical syllables,3,Non-Canonical
3170,4535.DB1,3131_1,21.26,20181218_132113_024879,36221.63,36222.23,Don't mark,2,Junk
3171,5011.DB1,3131_1,21.26,20181218_132113_024879,36240.08,36243.22,Canonical syllables,3,Non-Canonical
3172,2921.DB1,3131_1,21.26,20181218_132113_024879,36264.93,36265.53,Canonical syllables,2,Non-Canonical
3173,3154.DB1,3131_1,21.26,20181218_132113_024879,36284.83,36285.43,Non-canonical syllables,3,Non-Canonical
3174,4681.DB1,3131_1,21.26,20181218_132113_024879,36316.65,36317.71,Non-canonical syllables,2,Non-Canonical
3175,4045.DB1,3131_1,21.26,20181218_132113_024879,36337.02,36337.65,Non-canonical syllables,3,Non-Canonical
3176,5243.DB1,3131_1,21.26,20181218_132113_024879,36339.38,36340.2,Non-canonical syllables,3,Non-Canonical
3177,6313.DB1,3131_1,21.26,20181218_132113_024879,36352.01,36352.72,Non-canonical syllables,3,Non-Canonical
3178,5777.DB1,3131_1,21.26,20181218_132113_024879,37871.33,37872.55,Non-canonical syllables,3,Non-Canonical
3179,3451.DB1,3131_1,21.26,20181218_132113_024879,37941.71,37942.31,Non-canonical syllables,3,Non-Canonical
3180,6650.DB1,3131_1,21.26,20181218_132113_024879,37977.64,37979.56,Non-canonical syllables,2,Non-Canonical
