idx,segmentId_DB,ChildID,Age,filename,Starttime,Endtime,Major_Choice,Num_Agreement,Zoon_classif
1480,25238.DB1,3201_1,11.3,20180530_181101_022875,47516.47,47518.09,Non-canonical syllables,3,Mixed_Crying_Non-Canonical
1481,24924.DB1,3201_1,11.3,20180530_181101_022875,47525.42,47526.66,Non-canonical syllables,2,Non-Canonical
1482,25630.DB1,3201_1,11.3,20180530_181101_022875,47535.31,47536.1,Non-canonical syllables,3,Crying
1483,26554.DB1,3201_1,11.3,20180530_181101_022875,47555.93,47557.07,Non-canonical syllables,3,Mixed_Crying_Non-Canonical
1484,25802.DB1,3201_1,11.3,20180530_181101_022875,49969.28,49970.29,Non-canonical syllables,3,Mixed_Laughing_Non-Canonical
1485,25689.DB1,3201_1,11.3,20180530_181101_022875,49971.34,49972.8,Non-canonical syllables,3,Mixed_Crying_Non-Canonical
1486,25221.DB1,3201_1,11.3,20180530_181101_022875,49973.65,49975.19,Non-canonical syllables,2,Crying
1487,26043.DB1,3201_1,11.3,20180530_181101_022875,49975.99,49977.92,Crying,2,Crying
1488,25317.DB1,3201_1,11.3,20180530_181101_022875,49978.75,49979.47,Non-canonical syllables,2,Crying
1489,26517.DB1,3201_1,11.3,20180530_181101_022875,49980.66,49983.04,Crying,2,Mixed_Crying_Non-Canonical
1490,26017.DB1,3201_1,11.3,20180530_181101_022875,49983.04,49983.84,Crying,2,Crying
1491,25580.DB1,3201_1,11.3,20180530_181101_022875,49983.84,49984.95,Non-canonical syllables,3,Crying
1492,25511.DB1,3201_1,11.3,20180530_181101_022875,49985.85,49986.45,Non-canonical syllables,3,Crying
1493,25585.DB1,3201_1,11.3,20180530_181101_022875,49988.35,49989.91,Non-canonical syllables,2,Mixed_Crying_Non-Canonical
1494,24981.DB1,3201_1,11.3,20180530_181101_022875,49989.91,49991.33,Crying,3,Crying
1495,25052.DB1,3201_1,11.3,20180530_181101_022875,49991.33,49991.98,Crying,2,Crying
1496,25243.DB1,3201_1,11.3,20180530_181101_022875,49993.6,49995.26,Non-canonical syllables,2,Mixed_Crying_Non-Canonical
1497,24932.DB1,3201_1,11.3,20180530_181101_022875,49996.38,49996.98,Non-canonical syllables,3,Mixed_Crying_Non-Canonical
1498,25212.DB1,3201_1,11.3,20180530_181101_022875,49998.58,49999.54,Crying,2,Crying
1499,25001.DB1,3201_1,11.3,20180530_181101_022875,49999.54,50000.47,Crying,2,Crying
1500,26461.DB1,3201_1,11.3,20180530_181101_022875,50000.47,50003.16,Crying,3,Mixed_Crying_Non-Canonical
1501,25484.DB1,3201_1,11.3,20180530_181101_022875,50004.59,50005.76,Non-canonical syllables,2,Crying
1502,26395.DB1,3201_1,11.3,20180530_181101_022875,50006.79,50007.4,Non-canonical syllables,3,Crying
1503,25687.DB1,3201_1,11.3,20180530_181101_022875,50007.4,50008.57,Crying,2,Mixed_Crying_Non-Canonical
1504,25170.DB1,3201_1,11.3,20180530_181101_022875,50008.57,50009.63,Non-canonical syllables,2,Mixed_Crying_Non-Canonical
1505,25181.DB1,3201_1,11.3,20180530_181101_022875,50014.13,50014.83,Non-canonical syllables,2,Crying
1506,25503.DB1,3201_1,11.3,20180530_181101_022875,50019.54,50021.25,Non-canonical syllables,3,Mixed_Crying_Non-Canonical
1507,26296.DB1,3201_1,11.3,20180530_181101_022875,50021.25,50022.67,Crying,2,Mixed_Crying_Non-Canonical
1508,25325.DB1,3201_1,11.3,20180530_181101_022875,50023.51,50025.03,Crying,2,Mixed_Crying_Non-Canonical
1509,25609.DB1,3201_1,11.3,20180530_181101_022875,50025.03,50026.33,Non-canonical syllables,3,Crying
1510,26150.DB1,3201_1,11.3,20180530_181101_022875,50027.23,50028.54,Non-canonical syllables,3,Mixed_Crying_Non-Canonical
1511,26365.DB1,3201_1,11.3,20180530_181101_022875,50032.47,50033.08,Non-canonical syllables,2,Crying
1512,26506.DB1,3201_1,11.3,20180530_181101_022875,50034.05,50035.75,Crying,3,Mixed_Crying_Non-Canonical
1513,25858.DB1,3201_1,11.3,20180530_181101_022875,50035.75,50036.55,Crying,3,Crying
1514,25831.DB1,3201_1,11.3,20180530_181101_022875,50036.55,50037.15,Non-canonical syllables,2,Crying
1515,25127.DB1,3201_1,11.3,20180530_181101_022875,50041.15,50043.71,Crying,2,Mixed_Crying_Non-Canonical
1516,25203.DB1,3201_1,11.3,20180530_181101_022875,50047.25,50049.58,Non-canonical syllables,2,Crying
1517,25260.DB1,3201_1,11.3,20180530_181101_022875,50049.58,50050.38,Non-canonical syllables,2,Crying
1518,25139.DB1,3201_1,11.3,20180530_181101_022875,50050.38,50052.78,Crying,2,Mixed_Crying_Non-Canonical
1519,26297.DB1,3201_1,11.3,20180530_181101_022875,50056.85,50057.45,Non-canonical syllables,3,Crying
1520,24988.DB1,3201_1,11.3,20180530_181101_022875,50060.05,50060.67,Non-canonical syllables,2,Non-Canonical
1521,26529.DB1,3201_1,11.3,20180530_181101_022875,50063.22,50063.82,Non-canonical syllables,3,Mixed_Crying_Non-Canonical
1522,25273.DB1,3201_1,11.3,20180530_181101_022875,50065.09,50066.39,Non-canonical syllables,3,Crying
1523,25407.DB1,3201_1,11.3,20180530_181101_022875,50072.1,50072.93,Non-canonical syllables,3,Crying
1524,26158.DB1,3201_1,11.3,20180530_181101_022875,50072.93,50073.73,Non-canonical syllables,2,Crying
1525,26285.DB1,3201_1,11.3,20180530_181101_022875,50073.73,50074.36,Non-canonical syllables,2,Crying
1526,26203.DB1,3201_1,11.3,20180530_181101_022875,50075.17,50075.77,Crying,3,Crying
1527,25078.DB1,3201_1,11.3,20180530_181101_022875,50078.05,50078.86,Non-canonical syllables,3,Crying
1528,25493.DB1,3201_1,11.3,20180530_181101_022875,50080.2,50081.34,Non-canonical syllables,2,Mixed_Crying_Non-Canonical
1529,25954.DB1,3201_1,11.3,20180530_181101_022875,50082.14,50084.76,Crying,2,Mixed_Crying_Non-Canonical
1530,25897.DB1,3201_1,11.3,20180530_181101_022875,50087.26,50090.8,Crying,3,Mixed_Crying_Non-Canonical
1531,26433.DB1,3201_1,11.3,20180530_181101_022875,50095.8,50097.97,Crying,2,Mixed_Crying_Non-Canonical
1532,25092.DB1,3201_1,11.3,20180530_181101_022875,50099.07,50100.66,Crying,2,Mixed_Crying_Non-Canonical
1533,24921.DB1,3201_1,11.3,20180530_181101_022875,50104.34,50105.31,Non-canonical syllables,3,Crying
1534,26255.DB1,3201_1,11.3,20180530_181101_022875,50105.31,50106.53,Non-canonical syllables,3,Mixed_Crying_Non-Canonical
1535,26555.DB1,3201_1,11.3,20180530_181101_022875,50111.21,50113.32,Crying,2,Canonical
1536,26356.DB1,3201_1,11.3,20180530_181101_022875,50114.26,50115.08,Non-canonical syllables,3,Crying
1537,26190.DB1,3201_1,11.3,20180530_181101_022875,50115.08,50116.06,Non-canonical syllables,2,Crying
1538,26149.DB1,3201_1,11.3,20180530_181101_022875,50116.73,50117.7,Non-canonical syllables,3,Non-Canonical
1539,24930.DB1,3201_1,11.3,20180530_181101_022875,50120.41,50121.52,Non-canonical syllables,3,Non-Canonical
1540,25887.DB1,3201_1,11.3,20180530_181101_022875,50125.28,50126.11,Crying,2,Crying
1541,26225.DB1,3201_1,11.3,20180530_181101_022875,50132.22,50132.86,Non-canonical syllables,3,Crying
1542,25866.DB1,3201_1,11.3,20180530_181101_022875,50137.16,50138.44,Non-canonical syllables,2,Mixed_Crying_Non-Canonical
1543,25270.DB1,3201_1,11.3,20180530_181101_022875,50138.44,50140.65,Crying,2,Crying
1544,25466.DB1,3201_1,11.3,20180530_181101_022875,50140.65,50142.11,Crying,2,Mixed_Crying_Non-Canonical
1545,26218.DB1,3201_1,11.3,20180530_181101_022875,50142.11,50143.76,Non-canonical syllables,2,Mixed_Crying_Non-Canonical
1546,26530.DB1,3201_1,11.3,20180530_181101_022875,50154.39,50155.19,Non-canonical syllables,3,Crying
1547,25703.DB1,3201_1,11.3,20180530_181101_022875,50155.19,50155.83,Non-canonical syllables,3,Mixed_Crying_Non-Canonical
1548,25415.DB1,3201_1,11.3,20180530_181101_022875,50166.95,50167.57,Non-canonical syllables,3,Crying
1549,25778.DB1,3201_1,11.3,20180530_181101_022875,50170.6,50172.21,Non-canonical syllables,3,Mixed_Crying_Non-Canonical
1550,26500.DB1,3201_1,11.3,20180530_181101_022875,50172.21,50172.81,Non-canonical syllables,3,Crying
1551,25371.DB1,3201_1,11.3,20180530_181101_022875,50172.81,50173.61,Non-canonical syllables,3,Non-Canonical
1552,26353.DB1,3201_1,11.3,20180530_181101_022875,50178.93,50181.41,Non-canonical syllables,2,Mixed_Crying_Non-Canonical
1553,25004.DB1,3201_1,11.3,20180530_181101_022875,50181.41,50182.54,Crying,2,Crying
1554,24901.DB1,3201_1,11.3,20180530_181101_022875,50182.54,50184.96,Crying,3,Crying
1555,25072.DB1,3201_1,11.3,20180530_181101_022875,50184.96,50185.76,Crying,2,Mixed_Crying_Non-Canonical
1556,26552.DB1,3201_1,11.3,20180530_181101_022875,50185.76,50187.66,Crying,3,Crying
1557,26004.DB1,3201_1,11.3,20180530_181101_022875,50188.46,50189.4,Crying,2,Crying
1558,25618.DB1,3201_1,11.3,20180530_181101_022875,50191.04,50192.28,Non-canonical syllables,2,Crying
1559,25971.DB1,3201_1,11.3,20180530_181101_022875,50193.08,50194.95,Crying,2,Crying
1560,26117.DB1,3201_1,11.3,20180530_181101_022875,50197.88,50202.21,Crying,3,Mixed_Crying_Non-Canonical
1561,25824.DB1,3201_1,11.3,20180530_181101_022875,50202.21,50203.81,None,0,Crying
1562,25717.DB1,3201_1,11.3,20180530_181101_022875,50203.81,50205.02,Non-canonical syllables,3,Crying
1563,26371.DB1,3201_1,11.3,20180530_181101_022875,50209.97,50210.58,Non-canonical syllables,3,Non-Canonical
1564,25545.DB1,3201_1,11.3,20180530_181101_022875,50214.46,50215.13,Non-canonical syllables,2,Crying
1565,25297.DB1,3201_1,11.3,20180530_181101_022875,50215.93,50216.55,Non-canonical syllables,2,Crying
1566,26276.DB1,3201_1,11.3,20180530_181101_022875,50217.35,50218.76,Non-canonical syllables,3,Crying
1567,25038.DB1,3201_1,11.3,20180530_181101_022875,50223.1,50224.7,Non-canonical syllables,3,Mixed_Crying_Non-Canonical
1568,25812.DB1,3201_1,11.3,20180530_181101_022875,50227.6,50228.82,Non-canonical syllables,2,Crying
1569,25607.DB1,3201_1,11.3,20180530_181101_022875,50239.01,50240.18,Non-canonical syllables,2,Crying
1570,25219.DB1,3201_1,11.3,20180530_181101_022875,50241.46,50242.09,Non-canonical syllables,2,Crying
1571,25625.DB1,3201_1,11.3,20180530_181101_022875,50243.06,50245.21,Crying,2,Mixed_Crying_Non-Canonical
1572,26289.DB1,3201_1,11.3,20180530_181101_022875,50245.21,50246.02,Non-canonical syllables,2,Mixed_Crying_Non-Canonical
1573,25789.DB1,3201_1,11.3,20180530_181101_022875,50246.02,50247.0,Non-canonical syllables,3,Crying
1574,24926.DB1,3201_1,11.3,20180530_181101_022875,50247.83,50249.27,Non-canonical syllables,3,Crying
1575,25673.DB1,3201_1,11.3,20180530_181101_022875,50250.33,50251.53,Non-canonical syllables,3,Mixed_Crying_Laughing
1576,26467.DB1,3201_1,11.3,20180530_181101_022875,50256.41,50257.28,Non-canonical syllables,3,Crying
1577,25328.DB1,3201_1,11.3,20180530_181101_022875,50259.83,50260.63,Non-canonical syllables,3,Crying
1578,26099.DB1,3201_1,11.3,20180530_181101_022875,50260.63,50268.3,Crying,3,Mixed_Crying_Non-Canonical
1579,14749.DB2,3211_1,7.13,20180419_111712_022875,2965.6,2966.58,Canonical syllables,3,Canonical
1580,16030.DB2,3211_1,7.13,20180419_111712_022875,2968.88,2969.53,Non-canonical syllables,2,Junk
1581,15490.DB2,3211_1,7.13,20180419_111712_022875,3061.03,3062.1,Non-canonical syllables,2,Crying
1582,16667.DB2,3211_1,7.13,20180419_111712_022875,3064.1,3064.72,Non-canonical syllables,2,Mixed_Crying_Non-Canonical
1583,15967.DB2,3211_1,7.13,20180419_111712_022875,3068.24,3068.84,Non-canonical syllables,3,Laughing
1584,16466.DB2,3211_1,7.13,20180419_111712_022875,3069.64,3071.17,Crying,3,Non-Canonical
1585,17296.DB2,3211_1,7.13,20180419_111712_022875,3072.42,3073.04,Non-canonical syllables,3,Mixed_Crying_Non-Canonical
1586,15884.DB2,3211_1,7.13,20180419_111712_022875,3083.39,3083.99,Non-canonical syllables,3,Junk
1587,14709.DB2,3211_1,7.13,20180419_111712_022875,3103.2,3103.8,Canonical syllables,3,Junk
1588,16965.DB2,3211_1,7.13,20180419_111712_022875,3127.55,3128.15,Don't mark,3,Junk
1589,16322.DB2,3211_1,7.13,20180419_111712_022875,3136.62,3138.98,Canonical syllables,3,Canonical
1590,16463.DB2,3211_1,7.13,20180419_111712_022875,3140.92,3141.66,Canonical syllables,2,Canonical
1591,15308.DB2,3211_1,7.13,20180419_111712_022875,3142.6,3143.69,Canonical syllables,3,Canonical
1592,14731.DB2,3211_1,7.13,20180419_111712_022875,3149.23,3149.83,Non-canonical syllables,3,Mixed_Crying_Non-Canonical
1593,16556.DB2,3211_1,7.13,20180419_111712_022875,3150.99,3151.99,Non-canonical syllables,3,Junk
1594,15844.DB2,3211_1,7.13,20180419_111712_022875,3157.1,3157.7,Non-canonical syllables,2,Crying
1595,17391.DB2,3211_1,7.13,20180419_111712_022875,3159.66,3160.46,Don't mark,3,Junk
1596,16329.DB2,3211_1,7.13,20180419_111712_022875,3165.66,3166.4,Canonical syllables,3,Non-Canonical
1597,16796.DB2,3211_1,7.13,20180419_111712_022875,3167.2,3168.2,Canonical syllables,2,Non-Canonical
1598,16554.DB2,3211_1,7.13,20180419_111712_022875,3168.2,3169.03,Non-canonical syllables,3,Mixed_Laughing_Non-Canonical
1599,16465.DB2,3211_1,7.13,20180419_111712_022875,3172.26,3173.02,Don't mark,2,Junk
1600,16557.DB2,3211_1,7.13,20180419_111712_022875,3174.02,3175.16,Canonical syllables,3,Non-Canonical
1601,15981.DB2,3211_1,7.13,20180419_111712_022875,3179.18,3181.81,Canonical syllables,3,Canonical
1602,15810.DB2,3211_1,7.13,20180419_111712_022875,3182.82,3183.42,Canonical syllables,2,Non-Canonical
1603,16339.DB2,3211_1,7.13,20180419_111712_022875,3186.25,3188.0,Non-canonical syllables,3,Crying
1604,16532.DB2,3211_1,7.13,20180419_111712_022875,3191.48,3192.67,Canonical syllables,2,Mixed_Crying_Non-Canonical
1605,15162.DB2,3211_1,7.13,20180419_111712_022875,3193.47,3194.15,Non-canonical syllables,2,Non-Canonical
1606,15586.DB2,3211_1,7.13,20180419_111712_022875,3200.34,3201.75,Non-canonical syllables,3,Crying
1607,17196.DB2,3211_1,7.13,20180419_111712_022875,4274.68,4276.85,Non-canonical syllables,3,Canonical
1608,14898.DB2,3211_1,7.13,20180419_111712_022875,4276.85,4277.9,Non-canonical syllables,3,Canonical
1609,15745.DB2,3211_1,7.13,20180419_111712_022875,4277.9,4280.73,Non-canonical syllables,2,Mixed_Laughing_Non-Canonical
1610,14865.DB2,3211_1,7.13,20180419_111712_022875,4358.41,4360.01,Non-canonical syllables,3,Laughing
1611,15516.DB2,3211_1,7.13,20180419_111712_022875,4361.57,4365.78,Non-canonical syllables,2,Mixed_Crying_Laughing_Non-Canonical
1612,16191.DB2,3211_1,7.13,20180419_111712_022875,9543.53,9544.27,Non-canonical syllables,2,Non-Canonical
1613,16984.DB2,3211_1,7.13,20180419_111712_022875,9545.43,9546.31,Non-canonical syllables,3,Crying
1614,17239.DB2,3211_1,7.13,20180419_111712_022875,9547.63,9548.62,Non-canonical syllables,2,Crying
1615,17243.DB2,3211_1,7.13,20180419_111712_022875,9549.52,9550.2,Non-canonical syllables,2,Crying
1616,16793.DB2,3211_1,7.13,20180419_111712_022875,9551.15,9553.55,Non-canonical syllables,2,Crying
1617,17302.DB2,3211_1,7.13,20180419_111712_022875,9556.85,9557.57,Canonical syllables,2,Mixed_Crying_Canonical
1618,15672.DB2,3211_1,7.13,20180419_111712_022875,9564.24,9564.84,Non-canonical syllables,2,Laughing
1619,15034.DB2,3211_1,7.13,20180419_111712_022875,9565.74,9566.34,Non-canonical syllables,3,Non-Canonical
1620,15592.DB2,3211_1,7.13,20180419_111712_022875,9573.07,9573.67,Non-canonical syllables,2,Non-Canonical
1621,17425.DB2,3211_1,7.13,20180419_111712_022875,9575.07,9575.68,Non-canonical syllables,2,Non-Canonical
1622,15564.DB2,3211_1,7.13,20180419_111712_022875,9576.83,9577.47,Non-canonical syllables,2,Canonical
1623,16521.DB2,3211_1,7.13,20180419_111712_022875,9581.33,9582.0,Non-canonical syllables,2,Non-Canonical
1624,16089.DB2,3211_1,7.13,20180419_111712_022875,9583.31,9583.91,Canonical syllables,3,Non-Canonical
1625,15710.DB2,3211_1,7.13,20180419_111712_022875,9594.83,9595.43,Canonical syllables,2,Non-Canonical
1626,14728.DB2,3211_1,7.13,20180419_111712_022875,9599.48,9600.27,Non-canonical syllables,3,Non-Canonical
1627,15433.DB2,3211_1,7.13,20180419_111712_022875,9602.74,9603.39,Canonical syllables,2,Non-Canonical
1628,16397.DB2,3211_1,7.13,20180419_111712_022875,9604.3,9605.75,Canonical syllables,3,Canonical
1629,16847.DB2,3211_1,7.13,20180419_111712_022875,9606.64,9607.4,Canonical syllables,2,Non-Canonical
1630,15534.DB2,3211_1,7.13,20180419_111712_022875,9608.51,9610.32,Canonical syllables,2,Non-Canonical
1631,16812.DB2,3211_1,7.13,20180419_111712_022875,9611.66,9612.34,Canonical syllables,3,Canonical
1632,16104.DB2,3211_1,7.13,20180419_111712_022875,9630.1,9630.7,Non-canonical syllables,2,Junk
1633,15683.DB2,3211_1,7.13,20180419_111712_022875,9632.54,9633.16,Non-canonical syllables,3,Crying
1634,16461.DB2,3211_1,7.13,20180419_111712_022875,9637.81,9638.41,Non-canonical syllables,3,Non-Canonical
1635,16861.DB2,3211_1,7.13,20180419_111712_022875,9657.64,9658.24,Don't mark,2,Canonical
1636,17059.DB2,3211_1,7.13,20180419_111712_022875,9659.06,9659.66,Canonical syllables,2,Junk
1637,17197.DB2,3211_1,7.13,20180419_111712_022875,9662.97,9663.57,Canonical syllables,3,Junk
1638,16431.DB2,3211_1,7.13,20180419_111712_022875,9673.88,9674.48,Non-canonical syllables,3,Canonical
1639,15287.DB2,3211_1,7.13,20180419_111712_022875,9675.29,9675.9,Non-canonical syllables,3,Non-Canonical
1640,16822.DB2,3211_1,7.13,20180419_111712_022875,9677.62,9678.9,Non-canonical syllables,2,Mixed_Crying_Laughing
1641,17418.DB2,3211_1,7.13,20180419_111712_022875,9690.24,9690.84,Canonical syllables,2,Non-Canonical
1642,14850.DB2,3211_1,7.13,20180419_111712_022875,9695.8,9696.5,Non-canonical syllables,3,Non-Canonical
1643,15271.DB2,3211_1,7.13,20180419_111712_022875,9697.92,9698.79,Canonical syllables,2,Canonical
1644,16794.DB2,3211_1,7.13,20180419_111712_022875,9700.68,9701.28,Non-canonical syllables,2,Crying
1645,14949.DB2,3211_1,7.13,20180419_111712_022875,9707.18,9707.78,Canonical syllables,2,Crying
1646,14808.DB2,3211_1,7.13,20180419_111712_022875,9709.9,9710.5,Non-canonical syllables,3,Crying
1647,14851.DB2,3211_1,7.13,20180419_111712_022875,9712.26,9712.86,Non-canonical syllables,2,Non-Canonical
1648,16200.DB2,3211_1,7.13,20180419_111712_022875,9716.54,9717.41,Canonical syllables,2,Crying
1649,15640.DB2,3211_1,7.13,20180419_111712_022875,9727.1,9728.12,Non-canonical syllables,3,Mixed_Crying_Non-Canonical
1650,17149.DB2,3211_1,7.13,20180419_111712_022875,9750.43,9751.03,Canonical syllables,2,Non-Canonical
1651,16113.DB2,3211_1,7.13,20180419_111712_022875,9763.06,9763.87,Non-canonical syllables,3,Non-Canonical
1652,15200.DB2,3211_1,7.13,20180419_111712_022875,9765.06,9765.78,Canonical syllables,3,Canonical
1653,14939.DB2,3211_1,7.13,20180419_111712_022875,9766.65,9767.7,Canonical syllables,3,Non-Canonical
1654,16423.DB2,3211_1,7.13,20180419_111712_022875,9769.42,9770.29,Canonical syllables,2,Non-Canonical
1655,16591.DB2,3211_1,7.13,20180419_111712_022875,9772.61,9773.96,Non-canonical syllables,2,Non-Canonical
1656,16014.DB2,3211_1,7.13,20180419_111712_022875,9774.89,9775.49,Non-canonical syllables,3,Non-Canonical
1657,16294.DB2,3211_1,7.13,20180419_111712_022875,9782.31,9782.92,Non-canonical syllables,2,Non-Canonical
1658,15141.DB2,3211_1,7.13,20180419_111712_022875,9785.83,9786.43,Non-canonical syllables,3,Non-Canonical
1659,14760.DB2,3211_1,7.13,20180419_111712_022875,9787.72,9788.47,Canonical syllables,2,Non-Canonical
1660,15229.DB2,3211_1,7.13,20180419_111712_022875,9791.8,9792.71,Canonical syllables,3,Canonical
1661,15824.DB2,3211_1,7.13,20180419_111712_022875,9793.84,9794.44,Non-canonical syllables,3,Non-Canonical
1662,15341.DB2,3211_1,7.13,20180419_111712_022875,9796.02,9796.91,Canonical syllables,3,Non-Canonical
1663,14854.DB2,3211_1,7.13,20180419_111712_022875,9812.97,9813.77,Canonical syllables,2,Non-Canonical
1664,16857.DB2,3211_1,7.13,20180419_111712_022875,9821.88,9822.48,Non-canonical syllables,3,Non-Canonical
1665,17424.DB2,3211_1,7.13,20180419_111712_022875,9824.55,9825.16,Non-canonical syllables,3,Junk
1666,14903.DB2,3211_1,7.13,20180419_111712_022875,9827.86,9828.71,Canonical syllables,3,Non-Canonical
1667,16660.DB2,3211_1,7.13,20180419_111712_022875,9831.94,9832.54,Non-canonical syllables,3,Non-Canonical
1668,17204.DB2,3211_1,7.13,20180419_111712_022875,11693.84,11694.51,Non-canonical syllables,2,Non-Canonical
1669,15939.DB2,3211_1,7.13,20180419_111712_022875,11704.12,11704.74,Canonical syllables,3,Canonical
1670,16140.DB2,3211_1,7.13,20180419_111712_022875,11706.22,11706.82,Non-canonical syllables,3,Non-Canonical
1671,16750.DB2,3211_1,7.13,20180419_111712_022875,11711.75,11712.35,Non-canonical syllables,2,Crying
1672,17171.DB2,3211_1,7.13,20180419_111712_022875,11717.71,11718.71,Canonical syllables,2,Non-Canonical
1673,16792.DB2,3211_1,7.13,20180419_111712_022875,11719.53,11721.35,Canonical syllables,3,Canonical
1674,16754.DB2,3211_1,7.13,20180419_111712_022875,11756.0,11756.6,Non-canonical syllables,2,Non-Canonical
1675,17177.DB2,3211_1,7.13,20180419_111712_022875,11773.29,11773.9,Non-canonical syllables,3,Crying
1676,16543.DB2,3211_1,7.13,20180419_111712_022875,11782.15,11783.89,Non-canonical syllables,2,Non-Canonical
1677,15133.DB2,3211_1,7.13,20180419_111712_022875,11791.94,11792.54,Non-canonical syllables,3,Non-Canonical
1678,15215.DB2,3211_1,7.13,20180419_111712_022875,11829.96,11830.96,Don't mark,2,Laughing
1679,15173.DB2,3211_1,7.13,20180419_111712_022875,11839.18,11840.39,Non-canonical syllables,2,Non-Canonical
1680,14798.DB2,3211_1,7.13,20180419_111712_022875,11841.2,11841.8,Non-canonical syllables,2,Non-Canonical
1681,15842.DB2,3211_1,7.13,20180419_111712_022875,11845.77,11847.36,Don't mark,2,Mixed_Crying_Non-Canonical
1682,15204.DB2,3211_1,7.13,20180419_111712_022875,11857.12,11857.72,Non-canonical syllables,3,Crying
1683,16867.DB2,3211_1,7.13,20180419_111712_022875,11858.52,11859.32,Non-canonical syllables,3,Non-Canonical
1684,16349.DB2,3211_1,7.13,20180419_111712_022875,11860.12,11860.72,Don't mark,2,Junk
1685,16201.DB2,3211_1,7.13,20180419_111712_022875,11861.59,11862.37,Don't mark,3,Crying
1686,17061.DB2,3211_1,7.13,20180419_111712_022875,11865.03,11867.18,Crying,3,Crying
1687,17304.DB2,3211_1,7.13,20180419_111712_022875,11867.18,11867.98,Crying,2,Crying
1688,14863.DB2,3211_1,7.13,20180419_111712_022875,12238.85,12240.12,Crying,3,Mixed_Crying_Non-Canonical
1689,14730.DB2,3211_1,7.13,20180419_111712_022875,12242.32,12242.93,Non-canonical syllables,3,Crying
1690,14697.DB2,3211_1,7.13,20180419_111712_022875,12242.93,12244.0,Non-canonical syllables,3,Non-Canonical
1691,15312.DB2,3211_1,7.13,20180419_111712_022875,12244.0,12249.12,Crying,3,Mixed_Crying_Laughing_Non-Canonical
1692,15210.DB2,3211_1,7.13,20180419_111712_022875,12250.24,12250.88,Non-canonical syllables,2,Mixed_Crying_Laughing
1693,14936.DB2,3211_1,7.13,20180419_111712_022875,12251.72,12252.33,Non-canonical syllables,3,Crying
1694,16032.DB2,3211_1,7.13,20180419_111712_022875,12254.09,12255.79,Non-canonical syllables,3,Crying
1695,15888.DB2,3211_1,7.13,20180419_111712_022875,12256.59,12258.04,Non-canonical syllables,2,Crying
1696,16015.DB2,3211_1,7.13,20180419_111712_022875,12259.29,12263.2,Crying,3,Mixed_Crying_Non-Canonical
1697,15634.DB2,3211_1,7.13,20180419_111712_022875,12263.2,12264.04,Non-canonical syllables,2,Non-Canonical
1698,16326.DB2,3211_1,7.13,20180419_111712_022875,12264.04,12264.88,Non-canonical syllables,3,Mixed_Crying_Non-Canonical
1699,15264.DB2,3211_1,7.13,20180419_111712_022875,12264.88,12266.24,Non-canonical syllables,2,Mixed_Crying_Non-Canonical
1700,15878.DB2,3211_1,7.13,20180419_111712_022875,12267.07,12268.39,Non-canonical syllables,2,Crying
1701,17023.DB2,3211_1,7.13,20180419_111712_022875,12268.39,12269.48,Non-canonical syllables,3,Mixed_Crying_Non-Canonical
1702,14701.DB2,3211_1,7.13,20180419_111712_022875,12273.05,12275.88,Crying,2,Mixed_Crying_Non-Canonical
1703,17403.DB2,3211_1,7.13,20180419_111712_022875,12279.45,12280.73,Non-canonical syllables,2,Mixed_Crying_Non-Canonical
1704,15202.DB2,3211_1,7.13,20180419_111712_022875,12282.81,12283.88,Non-canonical syllables,2,Crying
1705,16147.DB2,3211_1,7.13,20180419_111712_022875,12284.72,12285.6,Non-canonical syllables,2,Mixed_Crying_Non-Canonical
1706,14894.DB2,3211_1,7.13,20180419_111712_022875,12285.6,12286.41,Crying,2,Non-Canonical
1707,14700.DB2,3211_1,7.13,20180419_111712_022875,12286.41,12287.07,Non-canonical syllables,3,Laughing
1708,16187.DB2,3211_1,7.13,20180419_111712_022875,12287.9,12288.65,Non-canonical syllables,3,Non-Canonical
1709,14861.DB2,3211_1,7.13,20180419_111712_022875,12290.1,12291.58,Non-canonical syllables,2,Mixed_Crying_Non-Canonical
1710,15639.DB2,3211_1,7.13,20180419_111712_022875,12291.58,12292.72,Non-canonical syllables,2,Mixed_Crying_Non-Canonical
1711,15194.DB2,3211_1,7.13,20180419_111712_022875,12293.52,12295.0,Non-canonical syllables,2,Junk
1712,15678.DB2,3211_1,7.13,20180419_111712_022875,12295.86,12296.65,Non-canonical syllables,3,Non-Canonical
1713,15290.DB2,3211_1,7.13,20180419_111712_022875,12299.79,12300.39,Non-canonical syllables,3,Non-Canonical
1714,16682.DB2,3211_1,7.13,20180419_111712_022875,12302.39,12304.17,Non-canonical syllables,3,Mixed_Crying_Non-Canonical
1715,15161.DB2,3211_1,7.13,20180419_111712_022875,12305.8,12306.5,Non-canonical syllables,3,Mixed_Crying_Non-Canonical
1716,17208.DB2,3211_1,7.13,20180419_111712_022875,12307.33,12309.36,Non-canonical syllables,2,Crying
1717,17272.DB2,3211_1,7.13,20180419_111712_022875,12309.36,12310.16,Non-canonical syllables,2,Mixed_Crying_Non-Canonical
1718,16224.DB2,3211_1,7.13,20180419_111712_022875,12310.16,12311.01,Non-canonical syllables,2,Mixed_Crying_Non-Canonical
1719,15447.DB2,3211_1,7.13,20180419_111712_022875,12312.68,12313.48,Non-canonical syllables,2,Crying
