"startTime","itsId","endTime","LENA_type","segmentId_DB","ChildID","Age_months_actual","filename","Endtime","Major_Choice","Num_Agreement"
32290.25,"20181128_142339_024884",32291.55,"Can/non-can","2752.DB1","2991_1",35.98,"20181128_142339_024884",32291.55,"Don't mark",3
32299.62,"20181128_142339_024884",32300.65,"Can/non-can","5800.DB1","2991_1",35.98,"20181128_142339_024884",32300.65,"Don't mark",3
32313.4,"20181128_142339_024884",32314.91,"Can/non-can","6492.DB1","2991_1",35.98,"20181128_142339_024884",32314.91,"Don't mark",3
32316.82,"20181128_142339_024884",32317.75,"Can/non-can","3327.DB1","2991_1",35.98,"20181128_142339_024884",32317.75,"Don't mark",3
32317.75,"20181128_142339_024884",32321.61,"Can/non-can","3221.DB1","2991_1",35.98,"20181128_142339_024884",32321.61,"Don't mark",3
32321.61,"20181128_142339_024884",32322.48,"Can/non-can","4486.DB1","2991_1",35.98,"20181128_142339_024884",32322.48,"Don't mark",3
32322.48,"20181128_142339_024884",32324.07,"Can/non-can","4183.DB1","2991_1",35.98,"20181128_142339_024884",32324.07,"Don't mark",3
32324.07,"20181128_142339_024884",32324.67,"Can/non-can","7010.DB1","2991_1",35.98,"20181128_142339_024884",32324.67,"Don't mark",3
32324.67,"20181128_142339_024884",32326.17,"Can/non-can","3899.DB1","2991_1",35.98,"20181128_142339_024884",32326.17,"Don't mark",3
32327.01,"20181128_142339_024884",32327.74,"Can/non-can","5803.DB1","2991_1",35.98,"20181128_142339_024884",32327.74,"Don't mark",3
32329.3,"20181128_142339_024884",32329.94,"Can/non-can","4969.DB1","2991_1",35.98,"20181128_142339_024884",32329.94,"Don't mark",3
32329.94,"20181128_142339_024884",32332.05,"Can/non-can","6002.DB1","2991_1",35.98,"20181128_142339_024884",32332.05,"Don't mark",3
32333.05,"20181128_142339_024884",32333.7,"Can/non-can","6995.DB1","2991_1",35.98,"20181128_142339_024884",32333.7,"Don't mark",3
32334.57,"20181128_142339_024884",32337.16,"Can/non-can","3192.DB1","2991_1",35.98,"20181128_142339_024884",32337.16,"Don't mark",3
32338.47,"20181128_142339_024884",32339.21,"Can/non-can","4269.DB1","2991_1",35.98,"20181128_142339_024884",32339.21,"Don't mark",3
32340.1,"20181128_142339_024884",32341.1,"Can/non-can","4380.DB1","2991_1",35.98,"20181128_142339_024884",32341.1,"Don't mark",3
32342.29,"20181128_142339_024884",32343.38,"Can/non-can","5872.DB1","2991_1",35.98,"20181128_142339_024884",32343.38,"Don't mark",3
32344.42,"20181128_142339_024884",32345.43,"Can/non-can","7191.DB1","2991_1",35.98,"20181128_142339_024884",32345.43,"Don't mark",3
36281.47,"20181128_142339_024884",36282.09,"Laughing","5441.DB1","2991_1",35.98,"20181128_142339_024884",36282.09,"Don't mark",3
36389.84,"20181128_142339_024884",36390.75,"Can/non-can","3509.DB1","2991_1",35.98,"20181128_142339_024884",36390.75,"Non-canonical syllables",2
36426.06,"20181128_142339_024884",36426.91,"Laughing","3655.DB1","2991_1",35.98,"20181128_142339_024884",36426.91,"Don't mark",3
36478.77,"20181128_142339_024884",36479.89,"Can/non-can","6804.DB1","2991_1",35.98,"20181128_142339_024884",36479.89,"Non-canonical syllables",2
36479.89,"20181128_142339_024884",36480.76,"Can/non-can","6086.DB1","2991_1",35.98,"20181128_142339_024884",36480.76,"Non-canonical syllables",3
36481.59,"20181128_142339_024884",36482.22,"Can/non-can","2684.DB1","2991_1",35.98,"20181128_142339_024884",36482.22,"Non-canonical syllables",3
36492.54,"20181128_142339_024884",36493.94,"Can/non-can","6404.DB1","2991_1",35.98,"20181128_142339_024884",36493.94,"Canonical syllables",2
40817.14,"20181128_142339_024884",40817.88,"Can/non-can","4733.DB1","2991_1",35.98,"20181128_142339_024884",40817.88,"Non-canonical syllables",2
40904.26,"20181128_142339_024884",40904.94,"Crying","6713.DB1","2991_1",35.98,"20181128_142339_024884",40904.94,"Non-canonical syllables",3
2424.35,"20181128_142512_025480",2425,"Laughing","5275.DB1","3401_1",11.86,"20181128_142512_025480",2425,"Non-canonical syllables",3
2431.43,"20181128_142512_025480",2432.12,"Can/non-can","4257.DB1","3401_1",11.86,"20181128_142512_025480",2432.12,"Non-canonical syllables",3
2479.33,"20181128_142512_025480",2481.12,"Can/non-can","5085.DB1","3401_1",11.86,"20181128_142512_025480",2481.12,"Non-canonical syllables",2
2482.19,"20181128_142512_025480",2482.79,"Can/non-can","2638.DB1","3401_1",11.86,"20181128_142512_025480",2482.79,"Non-canonical syllables",2
2494.34,"20181128_142512_025480",2494.94,"Can/non-can","7173.DB1","3401_1",11.86,"20181128_142512_025480",2494.94,"Canonical syllables",3
2544.9,"20181128_142512_025480",2545.6,"Laughing","3663.DB1","3401_1",11.86,"20181128_142512_025480",2545.6,"Non-canonical syllables",3
2606.93,"20181128_142512_025480",2607.56,"Can/non-can","5097.DB1","3401_1",11.86,"20181128_142512_025480",2607.56,"Don't mark",3
2619.67,"20181128_142512_025480",2620.27,"Can/non-can","6154.DB1","3401_1",11.86,"20181128_142512_025480",2620.27,"Non-canonical syllables",3
2632.7,"20181128_142512_025480",2633.3,"Can/non-can","3810.DB1","3401_1",11.86,"20181128_142512_025480",2633.3,"Non-canonical syllables",3
2650.1,"20181128_142512_025480",2652.52,"Can/non-can","7024.DB1","3401_1",11.86,"20181128_142512_025480",2652.52,"Non-canonical syllables",3
2653.33,"20181128_142512_025480",2653.94,"Can/non-can","7099.DB1","3401_1",11.86,"20181128_142512_025480",2653.94,"Canonical syllables",2
2654.74,"20181128_142512_025480",2656.91,"Can/non-can","4811.DB1","3401_1",11.86,"20181128_142512_025480",2656.91,"Canonical syllables",2
4206.43,"20181128_142512_025480",4207.03,"Can/non-can","3858.DB1","3401_1",11.86,"20181128_142512_025480",4207.03,"Non-canonical syllables",3
4208.17,"20181128_142512_025480",4209.05,"Can/non-can","5181.DB1","3401_1",11.86,"20181128_142512_025480",4209.05,"Don't mark",2
4232.1,"20181128_142512_025480",4232.78,"Crying","5102.DB1","3401_1",11.86,"20181128_142512_025480",4232.78,"Non-canonical syllables",3
4232.78,"20181128_142512_025480",4233.58,"Crying","6072.DB1","3401_1",11.86,"20181128_142512_025480",4233.58,"Crying",2
4234.69,"20181128_142512_025480",4235.29,"Can/non-can","3210.DB1","3401_1",11.86,"20181128_142512_025480",4235.29,"Non-canonical syllables",3
4239.7,"20181128_142512_025480",4240.5,"Crying","6130.DB1","3401_1",11.86,"20181128_142512_025480",4240.5,"Non-canonical syllables",2
4271.45,"20181128_142512_025480",4272.38,"Crying","4115.DB1","3401_1",11.86,"20181128_142512_025480",4272.38,"Non-canonical syllables",2
4273.19,"20181128_142512_025480",4273.9,"Crying","3506.DB1","3401_1",11.86,"20181128_142512_025480",4273.9,"Non-canonical syllables",3
4307.61,"20181128_142512_025480",4309.14,"Can/non-can","5469.DB1","3401_1",11.86,"20181128_142512_025480",4309.14,"Don't mark",3
4332.27,"20181128_142512_025480",4332.95,"Laughing","5442.DB1","3401_1",11.86,"20181128_142512_025480",4332.95,"Don't mark",2
4353.89,"20181128_142512_025480",4355.16,"Can/non-can","6080.DB1","3401_1",11.86,"20181128_142512_025480",4355.16,"Don't mark",3
4381.46,"20181128_142512_025480",4383.2,"Crying","7018.DB1","3401_1",11.86,"20181128_142512_025480",4383.2,"Non-canonical syllables",2
4388.04,"20181128_142512_025480",4392.95,"Can/non-can","2859.DB1","3401_1",11.86,"20181128_142512_025480",4392.95,"Non-canonical syllables",2
4408.39,"20181128_142512_025480",4409.02,"Can/non-can","2658.DB1","3401_1",11.86,"20181128_142512_025480",4409.02,"Non-canonical syllables",2
4409.94,"20181128_142512_025480",4410.6,"Can/non-can","3613.DB1","3401_1",11.86,"20181128_142512_025480",4410.6,"Canonical syllables",3
4430.43,"20181128_142512_025480",4431.15,"Can/non-can","4521.DB1","3401_1",11.86,"20181128_142512_025480",4431.15,"Non-canonical syllables",2
4476.46,"20181128_142512_025480",4477.12,"Can/non-can","6236.DB1","3401_1",11.86,"20181128_142512_025480",4477.12,"Don't mark",2
4495.19,"20181128_142512_025480",4495.85,"Can/non-can","3806.DB1","3401_1",11.86,"20181128_142512_025480",4495.85,"Don't mark",3
4584.42,"20181128_142512_025480",4585.37,"Can/non-can","3230.DB1","3401_1",11.86,"20181128_142512_025480",4585.37,"Non-canonical syllables",2
4589.02,"20181128_142512_025480",4589.62,"Can/non-can","3971.DB1","3401_1",11.86,"20181128_142512_025480",4589.62,"Non-canonical syllables",2
4590.42,"20181128_142512_025480",4591.19,"Can/non-can","5423.DB1","3401_1",11.86,"20181128_142512_025480",4591.19,"Non-canonical syllables",2
4600.01,"20181128_142512_025480",4601.12,"Can/non-can","7094.DB1","3401_1",11.86,"20181128_142512_025480",4601.12,"Non-canonical syllables",3
4602.84,"20181128_142512_025480",4603.45,"Crying","5166.DB1","3401_1",11.86,"20181128_142512_025480",4603.45,"Non-canonical syllables",3
4643.21,"20181128_142512_025480",4644.28,"Can/non-can","3849.DB1","3401_1",11.86,"20181128_142512_025480",4644.28,"Don't mark",3
4645.27,"20181128_142512_025480",4646.53,"Can/non-can","6649.DB1","3401_1",11.86,"20181128_142512_025480",4646.53,"Don't mark",3
4653.86,"20181128_142512_025480",4655.01,"Can/non-can","6967.DB1","3401_1",11.86,"20181128_142512_025480",4655.01,"Don't mark",3
4694.27,"20181128_142512_025480",4694.88,"Can/non-can","5533.DB1","3401_1",11.86,"20181128_142512_025480",4694.88,"None",0
8694.23,"20181128_142512_025480",8694.83,"Crying","3224.DB1","3401_1",11.86,"20181128_142512_025480",8694.83,"Non-canonical syllables",2
8695.66,"20181128_142512_025480",8696.79,"Can/non-can","7281.DB1","3401_1",11.86,"20181128_142512_025480",8696.79,"Non-canonical syllables",3
8697.61,"20181128_142512_025480",8698.61,"Can/non-can","4748.DB1","3401_1",11.86,"20181128_142512_025480",8698.61,"Non-canonical syllables",3
8722.11,"20181128_142512_025480",8722.71,"Crying","5889.DB1","3401_1",11.86,"20181128_142512_025480",8722.71,"Non-canonical syllables",3
8734.82,"20181128_142512_025480",8736.02,"Crying","6151.DB1","3401_1",11.86,"20181128_142512_025480",8736.02,"Don't mark",3
8738.19,"20181128_142512_025480",8738.99,"Crying","3453.DB1","3401_1",11.86,"20181128_142512_025480",8738.99,"None",0
8738.99,"20181128_142512_025480",8740.6,"Crying","2831.DB1","3401_1",11.86,"20181128_142512_025480",8740.6,"Crying",2
8741.4,"20181128_142512_025480",8744.25,"Crying","4875.DB1","3401_1",11.86,"20181128_142512_025480",8744.25,"None",0
8749.28,"20181128_142512_025480",8750.93,"Can/non-can","4679.DB1","3401_1",11.86,"20181128_142512_025480",8750.93,"Non-canonical syllables",2
8754.6,"20181128_142512_025480",8756.39,"Crying","6910.DB1","3401_1",11.86,"20181128_142512_025480",8756.39,"Non-canonical syllables",3
8757.67,"20181128_142512_025480",8758.67,"Crying","4174.DB1","3401_1",11.86,"20181128_142512_025480",8758.67,"Non-canonical syllables",2
8759.65,"20181128_142512_025480",8760.53,"Crying","3232.DB1","3401_1",11.86,"20181128_142512_025480",8760.53,"Non-canonical syllables",3
8763.91,"20181128_142512_025480",8764.96,"Crying","4489.DB1","3401_1",11.86,"20181128_142512_025480",8764.96,"Non-canonical syllables",2
8767.09,"20181128_142512_025480",8767.7,"Crying","7293.DB1","3401_1",11.86,"20181128_142512_025480",8767.7,"Non-canonical syllables",3
8780.57,"20181128_142512_025480",8781.66,"Crying","3135.DB1","3401_1",11.86,"20181128_142512_025480",8781.66,"Don't mark",2
8799.43,"20181128_142512_025480",8800.03,"Crying","3223.DB1","3401_1",11.86,"20181128_142512_025480",8800.03,"Non-canonical syllables",2
8811.7,"20181128_142512_025480",8813.27,"Crying","3424.DB1","3401_1",11.86,"20181128_142512_025480",8813.27,"Non-canonical syllables",3
8814.11,"20181128_142512_025480",8815,"Laughing","3266.DB1","3401_1",11.86,"20181128_142512_025480",8815,"Canonical syllables",3
8821.82,"20181128_142512_025480",8822.95,"Crying","6207.DB1","3401_1",11.86,"20181128_142512_025480",8822.95,"Non-canonical syllables",3
8830.13,"20181128_142512_025480",8831.18,"Laughing","3204.DB1","3401_1",11.86,"20181128_142512_025480",8831.18,"Canonical syllables",2
8848.68,"20181128_142512_025480",8849.29,"Laughing","5170.DB1","3401_1",11.86,"20181128_142512_025480",8849.29,"Non-canonical syllables",3
8869.8,"20181128_142512_025480",8870.49,"Crying","4889.DB1","3401_1",11.86,"20181128_142512_025480",8870.49,"Non-canonical syllables",2
8873.05,"20181128_142512_025480",8873.65,"Crying","5772.DB1","3401_1",11.86,"20181128_142512_025480",8873.65,"Non-canonical syllables",3
8882.69,"20181128_142512_025480",8883.29,"Can/non-can","2737.DB1","3401_1",11.86,"20181128_142512_025480",8883.29,"Non-canonical syllables",3
8887.92,"20181128_142512_025480",8888.62,"Crying","5401.DB1","3401_1",11.86,"20181128_142512_025480",8888.62,"Non-canonical syllables",3
8889.94,"20181128_142512_025480",8890.67,"Crying","4556.DB1","3401_1",11.86,"20181128_142512_025480",8890.67,"Non-canonical syllables",3
8903.89,"20181128_142512_025480",8904.49,"Can/non-can","5029.DB1","3401_1",11.86,"20181128_142512_025480",8904.49,"Non-canonical syllables",3
8909.67,"20181128_142512_025480",8910.29,"Crying","5538.DB1","3401_1",11.86,"20181128_142512_025480",8910.29,"Non-canonical syllables",3
8911.33,"20181128_142512_025480",8911.97,"Crying","4905.DB1","3401_1",11.86,"20181128_142512_025480",8911.97,"Non-canonical syllables",2
8920.04,"20181128_142512_025480",8920.64,"Crying","4487.DB1","3401_1",11.86,"20181128_142512_025480",8920.64,"Canonical syllables",2
8922.96,"20181128_142512_025480",8923.67,"Crying","6191.DB1","3401_1",11.86,"20181128_142512_025480",8923.67,"Non-canonical syllables",2
8925.32,"20181128_142512_025480",8926.57,"Can/non-can","2722.DB1","3401_1",11.86,"20181128_142512_025480",8926.57,"Crying",2
8928.25,"20181128_142512_025480",8928.91,"Crying","3685.DB1","3401_1",11.86,"20181128_142512_025480",8928.91,"Non-canonical syllables",3
8940.07,"20181128_142512_025480",8940.67,"Crying","4650.DB1","3401_1",11.86,"20181128_142512_025480",8940.67,"None",0
8940.67,"20181128_142512_025480",8941.67,"Can/non-can","4972.DB1","3401_1",11.86,"20181128_142512_025480",8941.67,"Don't mark",3
8941.67,"20181128_142512_025480",8942.36,"Can/non-can","7197.DB1","3401_1",11.86,"20181128_142512_025480",8942.36,"Don't mark",3
8945.89,"20181128_142512_025480",8946.51,"Crying","4589.DB1","3401_1",11.86,"20181128_142512_025480",8946.51,"Non-canonical syllables",2
8947.57,"20181128_142512_025480",8948.63,"Crying","6935.DB1","3401_1",11.86,"20181128_142512_025480",8948.63,"Non-canonical syllables",3
8951.19,"20181128_142512_025480",8951.99,"Crying","7036.DB1","3401_1",11.86,"20181128_142512_025480",8951.99,"Don't mark",2
8951.99,"20181128_142512_025480",8954.26,"Crying","4005.DB1","3401_1",11.86,"20181128_142512_025480",8954.26,"None",0
8954.26,"20181128_142512_025480",8955.26,"Can/non-can","3439.DB1","3401_1",11.86,"20181128_142512_025480",8955.26,"Non-canonical syllables",3
8955.26,"20181128_142512_025480",8955.9,"Crying","7218.DB1","3401_1",11.86,"20181128_142512_025480",8955.9,"Non-canonical syllables",3
8957.8,"20181128_142512_025480",8958.4,"Crying","4626.DB1","3401_1",11.86,"20181128_142512_025480",8958.4,"Non-canonical syllables",2
8959.22,"20181128_142512_025480",8961.87,"Crying","5134.DB1","3401_1",11.86,"20181128_142512_025480",8961.87,"None",0
8964.25,"20181128_142512_025480",8964.88,"Crying","5851.DB1","3401_1",11.86,"20181128_142512_025480",8964.88,"Non-canonical syllables",3
8966.26,"20181128_142512_025480",8967.92,"Crying","5564.DB1","3401_1",11.86,"20181128_142512_025480",8967.92,"Non-canonical syllables",2
8968.88,"20181128_142512_025480",8971.07,"Can/non-can","5005.DB1","3401_1",11.86,"20181128_142512_025480",8971.07,"Non-canonical syllables",2
8971.87,"20181128_142512_025480",8972.47,"Crying","5981.DB1","3401_1",11.86,"20181128_142512_025480",8972.47,"Non-canonical syllables",3
8975.68,"20181128_142512_025480",8976.68,"Crying","4826.DB1","3401_1",11.86,"20181128_142512_025480",8976.68,"Non-canonical syllables",3
8979.12,"20181128_142512_025480",8980.58,"Can/non-can","5257.DB1","3401_1",11.86,"20181128_142512_025480",8980.58,"Non-canonical syllables",3
8981.38,"20181128_142512_025480",8983.25,"Crying","6896.DB1","3401_1",11.86,"20181128_142512_025480",8983.25,"Don't mark",2
8984.08,"20181128_142512_025480",8985.18,"Can/non-can","6195.DB1","3401_1",11.86,"20181128_142512_025480",8985.18,"Non-canonical syllables",3
8986.29,"20181128_142512_025480",8986.89,"Can/non-can","4251.DB1","3401_1",11.86,"20181128_142512_025480",8986.89,"Non-canonical syllables",3
8990.75,"20181128_142512_025480",8991.94,"Crying","3078.DB1","3401_1",11.86,"20181128_142512_025480",8991.94,"Non-canonical syllables",3
8994.02,"20181128_142512_025480",8995.52,"Crying","6684.DB1","3401_1",11.86,"20181128_142512_025480",8995.52,"Non-canonical syllables",2
8996.35,"20181128_142512_025480",8997.49,"Can/non-can","3473.DB1","3401_1",11.86,"20181128_142512_025480",8997.49,"Non-canonical syllables",2
8998.51,"20181128_142512_025480",8999.11,"Can/non-can","2784.DB1","3401_1",11.86,"20181128_142512_025480",8999.11,"Non-canonical syllables",2
9000.31,"20181128_142512_025480",9001.11,"Can/non-can","7084.DB1","3401_1",11.86,"20181128_142512_025480",9001.11,"Non-canonical syllables",3
9002.11,"20181128_142512_025480",9006.08,"Crying","3583.DB1","3401_1",11.86,"20181128_142512_025480",9006.08,"Canonical syllables",2
9007.64,"20181128_142512_025480",9009.2,"Can/non-can","4752.DB1","3401_1",11.86,"20181128_142512_025480",9009.2,"Non-canonical syllables",3
9010.01,"20181128_142512_025480",9011.04,"Crying","4806.DB1","3401_1",11.86,"20181128_142512_025480",9011.04,"Don't mark",2
9012.51,"20181128_142512_025480",9013.64,"Can/non-can","4210.DB1","3401_1",11.86,"20181128_142512_025480",9013.64,"Non-canonical syllables",3
9014.47,"20181128_142512_025480",9015.09,"Laughing","3483.DB1","3401_1",11.86,"20181128_142512_025480",9015.09,"Non-canonical syllables",3
9020.02,"20181128_142512_025480",9020.77,"Crying","3907.DB1","3401_1",11.86,"20181128_142512_025480",9020.77,"Non-canonical syllables",3
9021.67,"20181128_142512_025480",9023.55,"Can/non-can","6732.DB1","3401_1",11.86,"20181128_142512_025480",9023.55,"Non-canonical syllables",2
9025.19,"20181128_142512_025480",9025.89,"Can/non-can","4630.DB1","3401_1",11.86,"20181128_142512_025480",9025.89,"Canonical syllables",2
9026.71,"20181128_142512_025480",9028.66,"Can/non-can","6031.DB1","3401_1",11.86,"20181128_142512_025480",9028.66,"Non-canonical syllables",2
9029.46,"20181128_142512_025480",9030.07,"Crying","7011.DB1","3401_1",11.86,"20181128_142512_025480",9030.07,"Non-canonical syllables",3
9030.99,"20181128_142512_025480",9031.61,"Can/non-can","3093.DB1","3401_1",11.86,"20181128_142512_025480",9031.61,"Non-canonical syllables",3
9032.42,"20181128_142512_025480",9033.02,"Can/non-can","6354.DB1","3401_1",11.86,"20181128_142512_025480",9033.02,"Non-canonical syllables",2
9034.31,"20181128_142512_025480",9037.32,"Crying","3698.DB1","3401_1",11.86,"20181128_142512_025480",9037.32,"Non-canonical syllables",2
9038.76,"20181128_142512_025480",9041.87,"Crying","7050.DB1","3401_1",11.86,"20181128_142512_025480",9041.87,"Non-canonical syllables",2
9042.76,"20181128_142512_025480",9043.39,"Crying","2783.DB1","3401_1",11.86,"20181128_142512_025480",9043.39,"Non-canonical syllables",2
9044.71,"20181128_142512_025480",9045.97,"Crying","6735.DB1","3401_1",11.86,"20181128_142512_025480",9045.97,"Laughing",3
9048.86,"20181128_142512_025480",9049.53,"Crying","6185.DB1","3401_1",11.86,"20181128_142512_025480",9049.53,"Non-canonical syllables",3
9051.07,"20181128_142512_025480",9052.55,"Can/non-can","3121.DB1","3401_1",11.86,"20181128_142512_025480",9052.55,"Non-canonical syllables",2
9072.78,"20181128_142512_025480",9075.77,"Crying","6471.DB1","3401_1",11.86,"20181128_142512_025480",9075.77,"Don't mark",2
9076.63,"20181128_142512_025480",9077.33,"Crying","5821.DB1","3401_1",11.86,"20181128_142512_025480",9077.33,"Non-canonical syllables",3
9092.67,"20181128_142512_025480",9093.27,"Crying","4740.DB1","3401_1",11.86,"20181128_142512_025480",9093.27,"Canonical syllables",2
9159.74,"20181128_142512_025480",9160.74,"Can/non-can","2758.DB1","3401_1",11.86,"20181128_142512_025480",9160.74,"Don't mark",2
9171.22,"20181128_142512_025480",9171.82,"Can/non-can","7322.DB1","3401_1",11.86,"20181128_142512_025480",9171.82,"Don't mark",3
9186.99,"20181128_142512_025480",9187.95,"Can/non-can","7297.DB1","3401_1",11.86,"20181128_142512_025480",9187.95,"Don't mark",3
9212.12,"20181128_142512_025480",9212.72,"Can/non-can","5289.DB1","3401_1",11.86,"20181128_142512_025480",9212.72,"Non-canonical syllables",2
9227.69,"20181128_142512_025480",9228.45,"Crying","6829.DB1","3401_1",11.86,"20181128_142512_025480",9228.45,"Don't mark",3
9235.43,"20181128_142512_025480",9236.15,"Crying","3325.DB1","3401_1",11.86,"20181128_142512_025480",9236.15,"Don't mark",3
9261.55,"20181128_142512_025480",9262.22,"Crying","4654.DB1","3401_1",11.86,"20181128_142512_025480",9262.22,"Don't mark",3
9265.9,"20181128_142512_025480",9266.88,"Crying","4852.DB1","3401_1",11.86,"20181128_142512_025480",9266.88,"Don't mark",3
9274.94,"20181128_142512_025480",9275.54,"Crying","3496.DB1","3401_1",11.86,"20181128_142512_025480",9275.54,"Non-canonical syllables",3
9279.34,"20181128_142512_025480",9280.34,"Can/non-can","5446.DB1","3401_1",11.86,"20181128_142512_025480",9280.34,"Don't mark",3
12307.64,"20181128_142512_025480",12308.25,"Crying","5488.DB1","3401_1",11.86,"20181128_142512_025480",12308.25,"Don't mark",3
12310.54,"20181128_142512_025480",12311.14,"Can/non-can","6687.DB1","3401_1",11.86,"20181128_142512_025480",12311.14,"Non-canonical syllables",2
12333.48,"20181128_142512_025480",12334.2,"Crying","4593.DB1","3401_1",11.86,"20181128_142512_025480",12334.2,"Canonical syllables",2
12335.06,"20181128_142512_025480",12335.81,"Can/non-can","6993.DB1","3401_1",11.86,"20181128_142512_025480",12335.81,"Non-canonical syllables",2
12336.82,"20181128_142512_025480",12337.42,"Can/non-can","5173.DB1","3401_1",11.86,"20181128_142512_025480",12337.42,"Non-canonical syllables",3
12364.46,"20181128_142512_025480",12365.21,"Can/non-can","5692.DB1","3401_1",11.86,"20181128_142512_025480",12365.21,"Canonical syllables",2
12370.72,"20181128_142512_025480",12371.53,"Crying","3916.DB1","3401_1",11.86,"20181128_142512_025480",12371.53,"Non-canonical syllables",3
12374.07,"20181128_142512_025480",12374.78,"Laughing","4105.DB1","3401_1",11.86,"20181128_142512_025480",12374.78,"Non-canonical syllables",3
12419.24,"20181128_142512_025480",12419.84,"Can/non-can","2596.DB1","3401_1",11.86,"20181128_142512_025480",12419.84,"Don't mark",2
12459.96,"20181128_142512_025480",12460.6,"Can/non-can","6737.DB1","3401_1",11.86,"20181128_142512_025480",12460.6,"Non-canonical syllables",3
12461.48,"20181128_142512_025480",12462.12,"Can/non-can","3368.DB1","3401_1",11.86,"20181128_142512_025480",12462.12,"Non-canonical syllables",3
12482.99,"20181128_142512_025480",12483.88,"Can/non-can","5962.DB1","3401_1",11.86,"20181128_142512_025480",12483.88,"Canonical syllables",2
12485.13,"20181128_142512_025480",12485.97,"Can/non-can","5474.DB1","3401_1",11.86,"20181128_142512_025480",12485.97,"Non-canonical syllables",2
12509.78,"20181128_142512_025480",12510.41,"Can/non-can","5440.DB1","3401_1",11.86,"20181128_142512_025480",12510.41,"Canonical syllables",2
12518.35,"20181128_142512_025480",12519,"Can/non-can","3051.DB1","3401_1",11.86,"20181128_142512_025480",12519,"Non-canonical syllables",3
12520.07,"20181128_142512_025480",12521.08,"Laughing","4026.DB1","3401_1",11.86,"20181128_142512_025480",12521.08,"Non-canonical syllables",2
12521.08,"20181128_142512_025480",12521.78,"Can/non-can","5878.DB1","3401_1",11.86,"20181128_142512_025480",12521.78,"Don't mark",2
12557.22,"20181128_142512_025480",12557.82,"Crying","6671.DB1","3401_1",11.86,"20181128_142512_025480",12557.82,"None",0
12558.66,"20181128_142512_025480",12559.26,"Crying","3067.DB1","3401_1",11.86,"20181128_142512_025480",12559.26,"Non-canonical syllables",2
12562.66,"20181128_142512_025480",12564.65,"Crying","6923.DB1","3401_1",11.86,"20181128_142512_025480",12564.65,"Non-canonical syllables",2
12565.57,"20181128_142512_025480",12566.18,"Crying","4343.DB1","3401_1",11.86,"20181128_142512_025480",12566.18,"Non-canonical syllables",3
12567.13,"20181128_142512_025480",12568.45,"Can/non-can","5932.DB1","3401_1",11.86,"20181128_142512_025480",12568.45,"Non-canonical syllables",3
12907.12,"20181128_142512_025480",12907.72,"Laughing","4583.DB1","3401_1",11.86,"20181128_142512_025480",12907.72,"Don't mark",3
12960.68,"20181128_142512_025480",12962.3,"Can/non-can","5960.DB1","3401_1",11.86,"20181128_142512_025480",12962.3,"Non-canonical syllables",3
12989.38,"20181128_142512_025480",12990,"Can/non-can","3083.DB1","3401_1",11.86,"20181128_142512_025480",12990,"Non-canonical syllables",3
13007.77,"20181128_142512_025480",13008.9,"Can/non-can","7108.DB1","3401_1",11.86,"20181128_142512_025480",13008.9,"Non-canonical syllables",3
13025.22,"20181128_142512_025480",13025.87,"Crying","5856.DB1","3401_1",11.86,"20181128_142512_025480",13025.87,"Crying",2
13027.94,"20181128_142512_025480",13028.54,"Crying","3816.DB1","3401_1",11.86,"20181128_142512_025480",13028.54,"Non-canonical syllables",2
13052.06,"20181128_142512_025480",13052.67,"Can/non-can","6383.DB1","3401_1",11.86,"20181128_142512_025480",13052.67,"Canonical syllables",2
13056.48,"20181128_142512_025480",13057.25,"Junk","5511.DB1","3401_1",11.86,"20181128_142512_025480",13057.25,"Don't mark",3
13060.71,"20181128_142512_025480",13062,"Can/non-can","6466.DB1","3401_1",11.86,"20181128_142512_025480",13062,"Don't mark",3
13063.05,"20181128_142512_025480",13064.31,"Can/non-can","2966.DB1","3401_1",11.86,"20181128_142512_025480",13064.31,"Don't mark",3
13067.05,"20181128_142512_025480",13068.05,"Can/non-can","6143.DB1","3401_1",11.86,"20181128_142512_025480",13068.05,"Don't mark",2
13068.85,"20181128_142512_025480",13070.1,"Can/non-can","3887.DB1","3401_1",11.86,"20181128_142512_025480",13070.1,"Non-canonical syllables",3
13072.34,"20181128_142512_025480",13072.94,"Can/non-can","4330.DB1","3401_1",11.86,"20181128_142512_025480",13072.94,"Don't mark",2
13076.7,"20181128_142512_025480",13077.71,"Can/non-can","6040.DB1","3401_1",11.86,"20181128_142512_025480",13077.71,"Non-canonical syllables",2
13087.37,"20181128_142512_025480",13087.97,"Crying","6756.DB1","3401_1",11.86,"20181128_142512_025480",13087.97,"Non-canonical syllables",2
13096.02,"20181128_142512_025480",13096.75,"Can/non-can","5928.DB1","3401_1",11.86,"20181128_142512_025480",13096.75,"Non-canonical syllables",2
13097.66,"20181128_142512_025480",13100.08,"Can/non-can","2815.DB1","3401_1",11.86,"20181128_142512_025480",13100.08,"Don't mark",3
13100.88,"20181128_142512_025480",13101.88,"Can/non-can","5027.DB1","3401_1",11.86,"20181128_142512_025480",13101.88,"Don't mark",3
13102.71,"20181128_142512_025480",13103.35,"Can/non-can","2662.DB1","3401_1",11.86,"20181128_142512_025480",13103.35,"Don't mark",2
