"","segmentId_DB","Answer","ChildID","Age_months_actual","filename","Starttime","Endtime","Major_Choice","Num_Agreement"
"11115","7555.DB1","","2881_1",46.85,"20181207_135236_025482",39833.7,39834.64,"Crying",2
"11116","7559.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",39633.25,39634.22,"Non-canonical syllables",3
"11117","7563.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",37008.98,37009.58,"Non-canonical syllables",3
"11118","7568.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",39524.77,39525.7,"Non-canonical syllables",2
"11119","7569.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",45828.78,45829.42,"Non-canonical syllables",3
"11120","7574.DB1","Junk","2881_1",46.85,"20181207_135236_025482",36854.72,36855.41,"Non-canonical syllables",3
"11121","7577.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",31510.68,31511.3,"Non-canonical syllables",3
"11122","7581.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",19945.01,19947,"Non-canonical syllables",3
"11123","7587.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",2328.67,2329.29,"Non-canonical syllables",3
"11124","759.DB2","Non-Canonical","3491_7",16.26,"20180808_111325_024882",6062.99,6063.59,"Non-canonical syllables",2
"11125","7592.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",14372.51,14374.23,"None",0
"11126","7594.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",15050.15,15051.57,"Don't mark",3
"11127","7597.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",31576.08,31576.71,"Non-canonical syllables",3
"11128","760.DB2","Junk","3491_7",16.26,"20180808_111325_024882",33523.59,33524.2,"Don't mark",2
"11129","7601.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",27605.24,27606.57,"Don't mark",3
"11130","7602.DB1","Laughing","1801_1",44.42,"20190104_125104_022872",2122.92,2124.49,"Non-canonical syllables",2
"11131","7603.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",36278.32,36279.33,"Non-canonical syllables",3
"11132","7606.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",41895.74,41896.47,"Non-canonical syllables",3
"11133","7608.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",27894.89,27895.62,"Non-canonical syllables",3
"11134","761.DB2","Non-Canonical","3491_7",16.26,"20180808_111325_024882",33319.27,33320.38,"Non-canonical syllables",3
"11135","7611.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",36761.46,36762.27,"Non-canonical syllables",3
"11136","7614.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",27588.59,27590.79,"Don't mark",2
"11137","7619.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",33748.58,33749.47,"Non-canonical syllables",3
"11138","7623.DB1","Laughing","3831_1",44.52,"20190207_135236_024882",14252.15,14252.84,"Don't mark",3
"11139","7624.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",16479.47,16480.21,"Non-canonical syllables",2
"11140","7625.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",36245.73,36246.39,"Non-canonical syllables",3
"11141","7626.DB1","Laughing","3831_1",44.52,"20190207_135236_024882",27618.48,27620.39,"Non-canonical syllables",3
"11142","7630.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",34580.52,34581.17,"Non-canonical syllables",3
"11143","7638.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",20720.72,20721.32,"Non-canonical syllables",3
"11144","7639.DB1","Crying","3831_1",44.52,"20190207_135236_024882",28117.03,28118.03,"Non-canonical syllables",3
"11145","7641.DB1","Crying","3831_1",44.52,"20190207_135236_024882",24475.98,24476.6,"Non-canonical syllables",3
"11146","7643.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",4176.46,4177.16,"Non-canonical syllables",3
"11147","7645.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",49016.92,49017.52,"Non-canonical syllables",3
"11148","7647.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",34471.93,34472.74,"Non-canonical syllables",2
"11149","7649.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",46735.31,46736.04,"Non-canonical syllables",2
"11150","765.DB2","","3491_7",16.26,"20180808_111325_024882",27091.01,27091.63,"Non-canonical syllables",3
"11151","7652.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",33465.78,33466.38,"Non-canonical syllables",3
"11152","7658.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",19977.96,19978.8,"Non-canonical syllables",3
"11153","7660.DB1","Junk","1801_1",44.42,"20190104_125104_022872",48305.25,48305.85,"Non-canonical syllables",3
"11154","7661.DB1","Canonical","1801_1",44.42,"20190104_125104_022872",36858.81,36859.41,"Don't mark",3
"11155","7662.DB1","Junk","1801_1",44.42,"20190104_125104_022872",716.11,716.82,"Don't mark",3
"11156","7666.DB1","Junk","1801_1",44.42,"20190104_125104_022872",748.67,750.04,"Don't mark",2
"11157","7668.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",8713.92,8714.62,"Non-canonical syllables",3
"11158","7669.DB1","Crying","3831_1",44.52,"20190207_135236_024882",24534.32,24535.12,"Non-canonical syllables",2
"11159","767.DB2","Canonical","3491_7",16.26,"20180808_111325_024882",23511.68,23512.52,"Canonical syllables",2
"11160","7675.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",48468.02,48468.96,"Non-canonical syllables",3
"11161","7676.DB1","Laughing","1801_1",44.42,"20190104_125104_022872",2149.95,2152.24,"Non-canonical syllables",2
"11162","7678.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",33516.8,33517.4,"Non-canonical syllables",3
"11163","769.DB2","Non-Canonical","3491_7",16.26,"20180808_111325_024882",10373.43,10374.37,"Canonical syllables",3
"11164","7693.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",34711.47,34712.08,"Canonical syllables",2
"11165","7695.DB1","Junk","2881_1",46.85,"20181207_135236_025482",37272.79,37273.42,"Don't mark",2
"11166","7697.DB1","","3831_1",44.52,"20190207_135236_024882",39656.9,39657.5,"Non-canonical syllables",3
"11167","7702.DB1","Laughing","1801_1",44.42,"20190104_125104_022872",11596.07,11596.78,"Laughing",3
"11168","7703.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",31557.17,31557.77,"Non-canonical syllables",3
"11169","7706.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",13474.61,13476.34,"Non-canonical syllables",3
"11170","7716.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",31588.47,31589.08,"Non-canonical syllables",3
"11171","7717.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",41956.73,41957.33,"Non-canonical syllables",3
"11172","7724.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",33506.43,33507.23,"Non-canonical syllables",2
"11173","7726.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",11469.4,11470.62,"Non-canonical syllables",3
"11174","7727.DB1","Junk","1801_1",44.42,"20190104_125104_022872",789.57,790.37,"Don't mark",3
"11175","7728.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",1533.03,1533.63,"Don't mark",3
"11176","7737.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",28062.47,28063.18,"Non-canonical syllables",3
"11177","7742.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",16536.67,16537.97,"Non-canonical syllables",3
"11178","7746.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",13068.33,13068.94,"Non-canonical syllables",3
"11179","7749.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",13166.66,13167.33,"Non-canonical syllables",2
"11180","775.DB2","Canonical","3491_7",16.26,"20180808_111325_024882",10364.4,10365.11,"Canonical syllables",3
"11181","7751.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",4300.55,4301.35,"Non-canonical syllables",2
"11182","7758.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",24506.79,24507.39,"Non-canonical syllables",2
"11183","7759.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",36223.71,36224.31,"Non-canonical syllables",3
"11184","7760.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",41996.19,41996.79,"Non-canonical syllables",2
"11185","7764.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",36877.71,36878.36,"Don't mark",2
"11186","7766.DB1","Junk","1801_1",44.42,"20190104_125104_022872",15139.57,15140.19,"Don't mark",2
"11187","7767.DB1","Laughing","1801_1",44.42,"20190104_125104_022872",17637.14,17637.85,"Don't mark",3
"11188","7769.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",33475.83,33477.65,"Canonical syllables",2
"11189","7771.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",27881.53,27882.13,"Non-canonical syllables",3
"11190","7772.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",27453,27453.61,"Non-canonical syllables",3
"11191","7773.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",39940.36,39941.03,"Non-canonical syllables",3
"11192","7774.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",2675.84,2676.44,"Non-canonical syllables",3
"11193","7776.DB1","Canonical","1801_1",44.42,"20190104_125104_022872",32740.32,32740.92,"Canonical syllables",2
"11194","7778.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",37041.11,37042.09,"Non-canonical syllables",3
"11195","778.DB2","Canonical","3491_7",16.26,"20180808_111325_024882",10432.34,10433.39,"Non-canonical syllables",2
"11196","7783.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",13020.11,13021.53,"Laughing",2
"11197","7788.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",49004.6,49005.45,"Non-canonical syllables",3
"11198","7791.DB1","Crying","2881_1",46.85,"20181207_135236_025482",46721.91,46722.97,"Non-canonical syllables",2
"11199","7793.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",46805.98,46807.56,"Crying",3
"11200","7794.DB1","","3831_1",44.52,"20190207_135236_024882",27987.53,27988.13,"Non-canonical syllables",2
"11201","78.DB2","Canonical","3491_7",16.26,"20180808_111325_024882",30080.44,30084.04,"Canonical syllables",3
"11202","7805.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",14243.56,14244.56,"Non-canonical syllables",3
"11203","7807.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",28047.73,28048.33,"Non-canonical syllables",3
"11204","7813.DB1","Junk","1801_1",44.42,"20190104_125104_022872",11542.67,11543.37,"Don't mark",3
"11205","7814.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",39267.53,39268.57,"Non-canonical syllables",3
"11206","7819.DB1","Junk","1801_1",44.42,"20190104_125104_022872",739.13,739.75,"Don't mark",3
"11207","7821.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",14418.15,14419.24,"Non-canonical syllables",3
"11208","7829.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",39256.65,39257.57,"Non-canonical syllables",3
"11209","7830.DB1","Junk","2881_1",46.85,"20181207_135236_025482",46841.68,46843.42,"Don't mark",3
"11210","7831.DB1","Junk","2881_1",46.85,"20181207_135236_025482",6831.67,6832.31,"Don't mark",3
"11211","7833.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",14379.26,14380.26,"Non-canonical syllables",2
"11212","7834.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",33747.76,33748.58,"Non-canonical syllables",3
"11213","7842.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",28115.63,28116.23,"Non-canonical syllables",3
"11214","7845.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",13352.36,13352.99,"Non-canonical syllables",3
"11215","785.DB2","Junk","3491_7",16.26,"20180808_111325_024882",29402.64,29403.24,"Don't mark",3
"11216","7852.DB1","Laughing","1801_1",44.42,"20190104_125104_022872",11572.29,11572.89,"None",0
"11217","7858.DB1","Junk","2881_1",46.85,"20181207_135236_025482",36374.8,36375.4,"Don't mark",3
"11218","7861.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",36237.84,36238.65,"Non-canonical syllables",2
"11219","7865.DB1","Crying","3831_1",44.52,"20190207_135236_024882",19998.06,19998.93,"Non-canonical syllables",3
"11220","7867.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",697.59,698.39,"Non-canonical syllables",2
"11221","7868.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",36976.3,36977.25,"Non-canonical syllables",3
"11222","7873.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",2392.92,2393.52,"Non-canonical syllables",3
"11223","7874.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",12239.81,12240.41,"Non-canonical syllables",3
"11224","7881.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",41994.79,41995.39,"Non-canonical syllables",3
"11225","7882.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",31918.89,31919.49,"Don't mark",2
"11226","7883.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",45929.46,45931.33,"Non-canonical syllables",2
"11227","7884.DB1","","1801_1",44.42,"20190104_125104_022872",13142.58,13143.29,"Don't mark",3
"11228","7892.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",719.79,720.99,"Don't mark",3
"11229","7898.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",39892.05,39892.69,"Non-canonical syllables",3
"11230","7906.DB1","Junk","3831_1",44.52,"20190207_135236_024882",13364.29,13364.89,"Don't mark",3
"11231","7910.DB1","Junk","1801_1",44.42,"20190104_125104_022872",51314.47,51315.19,"Don't mark",2
"11232","7911.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",54213.37,54214.4,"Non-canonical syllables",2
"11233","7913.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",2673.44,2674.04,"Don't mark",2
"11234","7917.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",24493.14,24494.7,"Non-canonical syllables",2
"11235","7919.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",39787.59,39788.19,"Non-canonical syllables",3
"11236","7920.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",39312.87,39313.47,"Non-canonical syllables",3
"11237","7924.DB1","Crying","2881_1",46.85,"20181207_135236_025482",36353.62,36354.22,"Non-canonical syllables",3
"11238","7926.DB1","Crying","3831_1",44.52,"20190207_135236_024882",14391.93,14392.54,"Non-canonical syllables",2
"11239","7930.DB1","Junk","3831_1",44.52,"20190207_135236_024882",15026.03,15026.84,"Don't mark",3
"11240","7931.DB1","Laughing","1801_1",44.42,"20190104_125104_022872",16260.26,16260.86,"Don't mark",2
"11241","7933.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",2085.38,2086.18,"Non-canonical syllables",3
"11242","7934.DB1","Junk","3831_1",44.52,"20190207_135236_024882",30023.69,30024.73,"Don't mark",3
"11243","7937.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",8628.15,8629.29,"Non-canonical syllables",3
"11244","7939.DB1","Junk","3831_1",44.52,"20190207_135236_024882",36005.66,36006.35,"Don't mark",2
"11245","7948.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",35956.19,35957.47,"Non-canonical syllables",3
"11246","7952.DB1","Laughing","1801_1",44.42,"20190104_125104_022872",11490.55,11491.18,"Laughing",3
"11247","7954.DB1","Junk","2881_1",46.85,"20181207_135236_025482",6967.66,6969.3,"Don't mark",3
"11248","7957.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",36257.67,36258.29,"Non-canonical syllables",3
"11249","7958.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",4298.91,4299.57,"Don't mark",2
"11250","796.DB2","","3491_7",16.26,"20180808_111325_024882",27206.83,27207.46,"Don't mark",2
"11251","7961.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",28215.22,28215.82,"Non-canonical syllables",3
"11252","7963.DB1","Junk","1801_1",44.42,"20190104_125104_022872",15250.33,15251.2,"Don't mark",3
"11253","7964.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",41998.02,41998.78,"Non-canonical syllables",3
"11254","7965.DB1","Crying","2881_1",46.85,"20181207_135236_025482",39123.15,39123.76,"Non-canonical syllables",3
"11255","7969.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",1584.69,1586.03,"Non-canonical syllables",2
"11256","7970.DB1","","2881_1",46.85,"20181207_135236_025482",46650.22,46650.94,"Non-canonical syllables",3
"11257","7972.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",48953.2,48953.8,"Non-canonical syllables",2
"11258","7981.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",36691.07,36691.67,"Non-canonical syllables",3
"11259","7983.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",26943.66,26944.26,"Non-canonical syllables",3
"11260","7985.DB1","Laughing","1801_1",44.42,"20190104_125104_022872",13132.08,13133.1,"Laughing",3
"11261","7988.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",45914.87,45916.42,"Non-canonical syllables",2
"11262","7989.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",4182.83,4183.43,"Non-canonical syllables",3
"11263","7991.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",11489.11,11489.71,"Don't mark",2
"11264","7992.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",37148.02,37148.95,"Non-canonical syllables",3
"11265","7993.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",26827.98,26828.71,"Non-canonical syllables",3
"11266","7994.DB1","Junk","1801_1",44.42,"20190104_125104_022872",54236.64,54237.86,"Don't mark",3
"11267","8000.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",39755.64,39756.38,"Non-canonical syllables",3
"11268","8007.DB1","Laughing","1801_1",44.42,"20190104_125104_022872",11498.98,11499.83,"Laughing",3
"11269","8009.DB1","Junk","3831_1",44.52,"20190207_135236_024882",5185.38,5186.01,"Don't mark",3
"11270","8010.DB1","Junk","1801_1",44.42,"20190104_125104_022872",14019.99,14020.63,"Non-canonical syllables",3
"11271","8014.DB1","Junk","2881_1",46.85,"20181207_135236_025482",6970.15,6970.81,"Don't mark",3
"11272","8019.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",45846.74,45847.36,"Non-canonical syllables",3
"11273","802.DB2","Canonical","3491_7",16.26,"20180808_111325_024882",10455.63,10458.25,"Canonical syllables",3
"11274","8021.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",49019.16,49019.87,"Non-canonical syllables",3
"11275","8022.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",27628.3,27628.9,"Non-canonical syllables",3
"11276","8030.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",31506.45,31507.27,"Non-canonical syllables",3
"11277","8031.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",14364.19,14365.22,"Non-canonical syllables",3
"11278","8034.DB1","Canonical","2881_1",46.85,"20181207_135236_025482",6955.59,6956.31,"Don't mark",3
"11279","8035.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",36227.15,36228.02,"Non-canonical syllables",3
"11280","8039.DB1","Junk","2881_1",46.85,"20181207_135236_025482",36381.41,36382.01,"Don't mark",3
"11281","8040.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",34588.85,34589.45,"Don't mark",2
"11282","8047.DB1","Crying","2881_1",46.85,"20181207_135236_025482",34039.78,34040.38,"Don't mark",2
"11283","8048.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",34643.92,34644.92,"Non-canonical syllables",3
"11284","8051.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",39739.51,39740.7,"Non-canonical syllables",3
"11285","8052.DB1","Junk","2881_1",46.85,"20181207_135236_025482",46776.86,46777.46,"Don't mark",2
"11286","806.DB2","Non-Canonical","3491_7",16.26,"20180808_111325_024882",29977.74,29978.86,"Don't mark",3
"11287","8060.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",42005.47,42006.47,"Non-canonical syllables",3
"11288","8062.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",36289.94,36290.55,"Non-canonical syllables",3
"11289","8066.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",7180.31,7180.91,"Canonical syllables",2
"11290","8068.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",34342.51,34343.11,"Non-canonical syllables",3
"11291","8069.DB1","Junk","2881_1",46.85,"20181207_135236_025482",42092.22,42093.02,"Don't mark",3
"11292","8070.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",2352.48,2353.26,"Non-canonical syllables",3
"11293","8074.DB1","Junk","1801_1",44.42,"20190104_125104_022872",42352.42,42353.12,"Don't mark",3
"11294","8075.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",37145.93,37146.53,"Non-canonical syllables",3
"11295","8077.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",49000.18,49000.87,"Non-canonical syllables",3
"11296","8081.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",17503.59,17504.19,"Non-canonical syllables",3
"11297","8082.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",31444.65,31445.58,"Non-canonical syllables",3
"11298","8088.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",37225.24,37225.95,"Non-canonical syllables",3
"11299","8089.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",13354.58,13355.29,"Non-canonical syllables",3
"11300","8093.DB1","Canonical","1801_1",44.42,"20190104_125104_022872",5603.72,5604.33,"Non-canonical syllables",2
"11301","8095.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",12280.8,12281.59,"Non-canonical syllables",3
"11302","8098.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",1893.27,1893.87,"Non-canonical syllables",3
"11303","810.DB2","Junk","3491_7",16.26,"20180808_111325_024882",29843.58,29844.45,"Non-canonical syllables",3
"11304","8101.DB1","Crying","1801_1",44.42,"20190104_125104_022872",33357.99,33358.82,"Non-canonical syllables",3
"11305","8105.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",45811.61,45812.56,"Non-canonical syllables",3
"11306","8106.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",28269.3,28270.34,"Non-canonical syllables",3
"11307","8112.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",20000.94,20003.53,"Non-canonical syllables",3
"11308","8115.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",6884.96,6885.59,"Don't mark",3
"11309","8116.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",46659.91,46660.52,"Non-canonical syllables",3
"11310","8126.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",31545.6,31546.41,"Non-canonical syllables",3
"11311","8129.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",26868.04,26868.69,"Don't mark",3
"11312","813.DB2","Junk","3491_7",16.26,"20180808_111325_024882",29667.2,29668.2,"Don't mark",3
"11313","8132.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",39843.33,39844.33,"Non-canonical syllables",2
"11314","8133.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",37237.15,37239.19,"Non-canonical syllables",3
"11315","8134.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",34555.69,34556.3,"Canonical syllables",2
"11316","8142.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",11643.18,11645.93,"Non-canonical syllables",3
"11317","8148.DB1","Junk","3831_1",44.52,"20190207_135236_024882",14985.9,14987.91,"Don't mark",3
"11318","8151.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",2782.56,2784.49,"Non-canonical syllables",3
"11319","8152.DB1","Junk","1801_1",44.42,"20190104_125104_022872",36746.49,36747.1,"Non-canonical syllables",3
"11320","8154.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",12927.66,12928.26,"Non-canonical syllables",3
"11321","8156.DB1","Laughing","1801_1",44.42,"20190104_125104_022872",13914.69,13915.29,"Laughing",2
"11322","8158.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",5009.34,5010.24,"Non-canonical syllables",3
"11323","8159.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",5968.07,5968.8,"Non-canonical syllables",3
"11324","8163.DB1","Canonical","1801_1",44.42,"20190104_125104_022872",2349.05,2349.65,"Non-canonical syllables",3
"11325","8167.DB1","Junk","1801_1",44.42,"20190104_125104_022872",5636.76,5637.79,"Don't mark",3
"11326","8171.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",8724.64,8725.25,"Non-canonical syllables",3
"11327","8176.DB1","Junk","1801_1",44.42,"20190104_125104_022872",20751.28,20752.28,"Don't mark",3
"11328","8178.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",45809.73,45810.42,"Don't mark",2
"11329","8179.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",37119.55,37120.16,"Non-canonical syllables",3
"11330","8180.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",36994.92,36995.62,"Non-canonical syllables",3
"11331","8182.DB1","Junk","3831_1",44.52,"20190207_135236_024882",29886.63,29887.23,"Don't mark",2
"11332","8187.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",31521.7,31522.3,"Non-canonical syllables",3
"11333","8188.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",39735.13,39735.84,"Non-canonical syllables",3
"11334","819.DB2","Non-Canonical","3491_7",16.26,"20180808_111325_024882",28918.24,28918.84,"Non-canonical syllables",2
"11335","8192.DB1","Junk","2881_1",46.85,"20181207_135236_025482",48811.09,48812.34,"Don't mark",3
"11336","8196.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",24495.86,24496.46,"Non-canonical syllables",3
"11337","8197.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",45804.31,45805.2,"Non-canonical syllables",3
"11338","8198.DB1","Junk","2881_1",46.85,"20181207_135236_025482",6889.45,6890.25,"Don't mark",3
"11339","8200.DB1","Crying","3831_1",44.52,"20190207_135236_024882",39956.95,39958.15,"Don't mark",2
"11340","8205.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",2630.26,2630.86,"Non-canonical syllables",3
"11341","8219.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",34470.78,34471.93,"Non-canonical syllables",3
"11342","8220.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",48985.18,48985.78,"Non-canonical syllables",3
"11343","8227.DB1","Non-Canonical","2881_1",46.85,"20181207_135236_025482",36282.95,36284.12,"Non-canonical syllables",3
"11344","823.DB2","Non-Canonical","3491_7",16.26,"20180808_111325_024882",10434.89,10436.13,"Canonical syllables",3
"11345","8231.DB1","Junk","2881_1",46.85,"20181207_135236_025482",6728.92,6729.56,"Don't mark",3
"11346","8233.DB1","Non-Canonical","1801_1",44.42,"20190104_125104_022872",33413.08,33415.64,"Non-canonical syllables",3
"11347","8234.DB1","Non-Canonical","3831_1",44.52,"20190207_135236_024882",19932.18,19933.47,"Non-canonical syllables",3
"11348","8236.DB1","Junk","1801_1",44.42,"20190104_125104_022872",52817.98,52818.61,"Don't mark",2
"11349","824.DB2","Canonical","3491_7",16.26,"20180808_111325_024882",5831.6,5832.63,"Canonical syllables",3
