IDX,Answer,Age,Childkey,AudioData,ChildID,ITS,months
5384,Junk,782,5D7121C00000332E,0620341793.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5385,Junk,782,5D7121C00000332E,0620341793.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5386,Junk,782,5D7121C00000332E,0628524443.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5387,Junk,782,5D7121C00000332E,0628524443.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5388,Junk,782,5D7121C00000332E,0628524443.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5389,Junk,782,5D7121C00000332E,0628524443.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5390,Non-Canonical,782,5D7121C00000332E,0633856605.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5391,Junk,782,5D7121C00000332E,0633856605.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5392,Junk,782,5D7121C00000332E,0633856605.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5393,Laughing,782,5D7121C00000332E,0643213217.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5394,Laughing,782,5D7121C00000332E,0643213217.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5395,Laughing,782,5D7121C00000332E,0643213217.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5396,Laughing,782,5D7121C00000332E,0643213217.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5397,Laughing,782,5D7121C00000332E,0643213217.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5398,Junk,782,5D7121C00000332E,0644196567.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5399,Junk,782,5D7121C00000332E,0644196567.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5400,Laughing,782,5D7121C00000332E,0650985726.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5401,Canonical,782,5D7121C00000332E,0650985726.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5402,Canonical,782,5D7121C00000332E,0650985726.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5403,Junk,782,5D7121C00000332E,0656049475.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5404,Canonical,782,5D7121C00000332E,0659260914.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5405,Non-Canonical,782,5D7121C00000332E,0662398172.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5406,Laughing,782,5D7121C00000332E,0662398172.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5407,Crying,782,5D7121C00000332E,0662398172.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5408,Junk,782,5D7121C00000332E,0665969670.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5409,Junk,782,5D7121C00000332E,0665969670.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5410,Junk,782,5D7121C00000332E,0665969670.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5411,Junk,782,5D7121C00000332E,0665969670.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5412,Canonical,782,5D7121C00000332E,0669341059.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5413,Canonical,782,5D7121C00000332E,0670517924.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5414,Canonical,782,5D7121C00000332E,0670517924.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5415,Non-Canonical,782,5D7121C00000332E,0670517924.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5416,Canonical,782,5D7121C00000332E,0672578876.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5417,Laughing,782,5D7121C00000332E,0672578876.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5418,Laughing,782,5D7121C00000332E,0672578876.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5419,Junk,782,5D7121C00000332E,0686123258.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5420,Junk,782,5D7121C00000332E,0686123258.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5421,Junk,782,5D7121C00000332E,0686123258.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5422,Non-Canonical,782,5D7121C00000332E,0694698145.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5423,Non-Canonical,782,5D7121C00000332E,0694698145.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5424,Canonical,782,5D7121C00000332E,0694698145.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5425,Junk,782,5D7121C00000332E,0704952614.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5426,Junk,782,5D7121C00000332E,0704952614.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5427,Junk,782,5D7121C00000332E,0714049907.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5428,Junk,782,5D7121C00000332E,0714049907.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5429,Junk,782,5D7121C00000332E,0714049907.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5430,Junk,782,5D7121C00000332E,0714049907.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5431,Canonical,782,5D7121C00000332E,0719618831.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5432,Crying,782,5D7121C00000332E,0719618831.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5433,Junk,782,5D7121C00000332E,0719618831.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5434,Canonical,782,5D7121C00000332E,0720965717.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5435,Laughing,782,5D7121C00000332E,0723002669.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5436,Crying,782,5D7121C00000332E,0723026445.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5437,Non-Canonical,782,5D7121C00000332E,0723026445.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5438,Junk,782,5D7121C00000332E,0726990908.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5439,Junk,782,5D7121C00000332E,0726990908.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5440,Junk,782,5D7121C00000332E,0726990908.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5441,Canonical,782,5D7121C00000332E,0742860605.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5442,Canonical,782,5D7121C00000332E,0742860605.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5443,Non-Canonical,782,5D7121C00000332E,0748973275.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5444,Canonical,782,5D7121C00000332E,0752629340.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5445,Non-Canonical,782,5D7121C00000332E,0752629340.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5446,Crying,782,5D7121C00000332E,0752629340.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5447,Junk,782,5D7121C00000332E,0765368242.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5448,Junk,782,5D7121C00000332E,0765368242.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5449,Junk,782,5D7121C00000332E,0770178429.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5450,Junk,782,5D7121C00000332E,0770178429.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5451,Junk,782,5D7121C00000332E,0770178429.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5452,Junk,782,5D7121C00000332E,0777737320.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5453,Non-Canonical,782,5D7121C00000332E,0777737320.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5454,Junk,782,5D7121C00000332E,0777737320.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5455,Laughing,782,5D7121C00000332E,0784028860.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5456,Laughing,782,5D7121C00000332E,0784028860.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5457,Junk,782,5D7121C00000332E,0784339747.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5458,Junk,782,5D7121C00000332E,0786286099.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5459,Junk,782,5D7121C00000332E,0786286099.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5460,Junk,782,5D7121C00000332E,0786286099.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5461,Junk,782,5D7121C00000332E,0795201919.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5462,Junk,782,5D7121C00000332E,0805396909.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5463,Junk,782,5D7121C00000332E,0805396909.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5464,Junk,782,5D7121C00000332E,0805396909.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5465,Canonical,782,5D7121C00000332E,0809378414.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5466,Junk,782,5D7121C00000332E,0809378414.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5467,Canonical,782,5D7121C00000332E,0809378414.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5468,Canonical,782,5D7121C00000332E,0809378414.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5469,Non-Canonical,782,5D7121C00000332E,0820100159.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5470,Non-Canonical,782,5D7121C00000332E,0820100159.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5471,Junk,782,5D7121C00000332E,0833706151.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5472,Junk,782,5D7121C00000332E,0833706151.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5473,Non-Canonical,782,5D7121C00000332E,0842688992.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5474,Junk,782,5D7121C00000332E,0848551179.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5475,Junk,782,5D7121C00000332E,0848551179.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5476,Non-Canonical,782,5D7121C00000332E,0855505288.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5477,Canonical,782,5D7121C00000332E,0855505288.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5478,Canonical,782,5D7121C00000332E,0855505288.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5479,Junk,782,5D7121C00000332E,0858747317.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5480,Canonical,782,5D7121C00000332E,0858747317.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5481,Canonical,782,5D7121C00000332E,0858747317.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5482,Canonical,782,5D7121C00000332E,0867525102.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5483,Non-Canonical,782,5D7121C00000332E,0867525102.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5484,Canonical,782,5D7121C00000332E,0867525102.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5485,Canonical,782,5D7121C00000332E,0881387561.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5486,Crying,782,5D7121C00000332E,0881387561.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5487,Non-Canonical,782,5D7121C00000332E,0881387561.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5488,Junk,782,5D7121C00000332E,0888169335.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5489,Junk,782,5D7121C00000332E,0888169335.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5490,Junk,782,5D7121C00000332E,0888169335.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5491,Junk,782,5D7121C00000332E,0888217287.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5492,Laughing,782,5D7121C00000332E,0888217287.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5493,Junk,782,5D7121C00000332E,0888217287.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5494,Laughing,782,5D7121C00000332E,0892086994.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5495,Canonical,782,5D7121C00000332E,0892086994.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5496,Canonical,782,5D7121C00000332E,0893595645.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5497,Canonical,782,5D7121C00000332E,0893595645.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5498,Non-Canonical,782,5D7121C00000332E,0893595645.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5499,Non-Canonical,782,5D7121C00000332E,0897010569.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5500,Junk,782,5D7121C00000332E,0901690333.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5501,Laughing,782,5D7121C00000332E,0901690333.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5502,Crying,782,5D7121C00000332E,0903403037.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5503,Non-Canonical,782,5D7121C00000332E,0903403037.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5504,Laughing,782,5D7121C00000332E,0903403037.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5505,Non-Canonical,782,5D7121C00000332E,0903403037.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5506,Canonical,782,5D7121C00000332E,0903627691.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5507,Non-Canonical,782,5D7121C00000332E,0908347661.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5508,Canonical,782,5D7121C00000332E,0908347661.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5509,Junk,782,5D7121C00000332E,0908670174.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5510,Crying,782,5D7121C00000332E,0918470338.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5511,Canonical,782,5D7121C00000332E,0918470338.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5512,Crying,782,5D7121C00000332E,0918470338.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5513,Junk,782,5D7121C00000332E,0919691541.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5514,Non-Canonical,782,5D7121C00000332E,0919691541.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5515,Junk,782,5D7121C00000332E,0924288400.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5516,Non-Canonical,782,5D7121C00000332E,0924288400.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5517,Canonical,782,5D7121C00000332E,0924288400.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5518,Junk,782,5D7121C00000332E,0924851321.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5519,Junk,782,5D7121C00000332E,0925710970.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5520,Junk,782,5D7121C00000332E,0934506555.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5521,Junk,782,5D7121C00000332E,0942665748.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5522,Junk,782,5D7121C00000332E,0942665748.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5523,Junk,782,5D7121C00000332E,0942665748.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5524,Junk,782,5D7121C00000332E,0949528760.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5525,Junk,782,5D7121C00000332E,0956526128.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5526,Non-Canonical,782,5D7121C00000332E,0956526128.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5527,Junk,782,5D7121C00000332E,0956526128.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5528,Junk,782,5D7121C00000332E,0972039507.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5529,Canonical,782,5D7121C00000332E,0978997140.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5530,Canonical,782,5D7121C00000332E,0978997140.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5531,Canonical,782,5D7121C00000332E,0978997140.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5532,Junk,782,5D7121C00000332E,0986749999.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5533,Junk,782,5D7121C00000332E,0992031759.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5534,Junk,782,5D7121C00000332E,0993479752.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5535,Junk,782,5D7121C00000332E,0993479752.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5536,Junk,782,5D7121C00000332E,0993479752.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5537,Junk,782,5D7121C00000332E,0993479752.mp3,5D7121C00000332E,e20190822_154344_013102.its,31
5538,Junk,275,5D711E380000332A,0002239123.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5539,Canonical,275,5D711E380000332A,0002239123.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5540,Junk,275,5D711E380000332A,0002239123.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5541,Non-Canonical,275,5D711E380000332A,0005054306.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5542,Canonical,275,5D711E380000332A,0005833679.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5543,Laughing,275,5D711E380000332A,0005833679.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5544,Laughing,275,5D711E380000332A,0005833679.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5545,Non-Canonical,275,5D711E380000332A,0007939818.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5546,Crying,275,5D711E380000332A,0007939818.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5547,Non-Canonical,275,5D711E380000332A,0007939818.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5548,Junk,275,5D711E380000332A,0007939818.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5549,Crying,275,5D711E380000332A,0007939818.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5550,Junk,275,5D711E380000332A,0008831534.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5551,Non-Canonical,275,5D711E380000332A,0008831534.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5552,Non-Canonical,275,5D711E380000332A,0008831534.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5553,Non-Canonical,275,5D711E380000332A,0019071438.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5554,Crying,275,5D711E380000332A,0019071438.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5555,Crying,275,5D711E380000332A,0019071438.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5556,Canonical,275,5D711E380000332A,0021120080.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5557,Canonical,275,5D711E380000332A,0021120080.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5558,Canonical,275,5D711E380000332A,0027492324.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5559,Non-Canonical,275,5D711E380000332A,0027492324.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5560,Non-Canonical,275,5D711E380000332A,0027492324.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5561,Junk,275,5D711E380000332A,0031701984.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5562,Junk,275,5D711E380000332A,0031701984.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5563,Junk,275,5D711E380000332A,0031701984.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5564,Junk,275,5D711E380000332A,0044671593.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5565,Junk,275,5D711E380000332A,0044671593.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5566,Junk,275,5D711E380000332A,0044671593.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5567,Junk,275,5D711E380000332A,0048016299.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5568,Junk,275,5D711E380000332A,0048016299.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5569,Non-Canonical,275,5D711E380000332A,0048122431.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5570,Non-Canonical,275,5D711E380000332A,0048122431.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5571,Non-Canonical,275,5D711E380000332A,0048122431.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5572,Non-Canonical,275,5D711E380000332A,0056770696.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5573,Canonical,275,5D711E380000332A,0056770696.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5574,Crying,275,5D711E380000332A,0059859365.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5575,Non-Canonical,275,5D711E380000332A,0059859365.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5576,Non-Canonical,275,5D711E380000332A,0062521603.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5577,Crying,275,5D711E380000332A,0062521603.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5578,Crying,275,5D711E380000332A,0062521603.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5579,Non-Canonical,275,5D711E380000332A,0064015199.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5580,Non-Canonical,275,5D711E380000332A,0064015199.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5581,Non-Canonical,275,5D711E380000332A,0064015199.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5582,Junk,275,5D711E380000332A,0064316113.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5583,Junk,275,5D711E380000332A,0064316113.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5584,Junk,275,5D711E380000332A,0064316113.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5585,Junk,275,5D711E380000332A,0066149398.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5586,Junk,275,5D711E380000332A,0066149398.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5587,Canonical,275,5D711E380000332A,0066270137.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5588,Laughing,275,5D711E380000332A,0066270137.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5589,Non-Canonical,275,5D711E380000332A,0066270137.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5590,Non-Canonical,275,5D711E380000332A,0066270137.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5591,Canonical,275,5D711E380000332A,0069409451.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5592,Laughing,275,5D711E380000332A,0069409451.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5593,Junk,275,5D711E380000332A,0071624883.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5594,Junk,275,5D711E380000332A,0071624883.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5595,Non-Canonical,275,5D711E380000332A,0073632578.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5596,Laughing,275,5D711E380000332A,0073632578.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5597,Junk,275,5D711E380000332A,0073632578.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5598,Junk,275,5D711E380000332A,0074449629.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5599,Junk,275,5D711E380000332A,0074449629.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5600,Junk,275,5D711E380000332A,0079018975.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5601,Non-Canonical,275,5D711E380000332A,0079018975.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5602,Non-Canonical,275,5D711E380000332A,0082732088.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5603,Junk,275,5D711E380000332A,0082732088.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5604,Laughing,275,5D711E380000332A,0082732088.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5605,Non-Canonical,275,5D711E380000332A,0089482064.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5606,Non-Canonical,275,5D711E380000332A,0089482064.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5607,Junk,275,5D711E380000332A,0092828184.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5608,Canonical,275,5D711E380000332A,0092828184.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5609,Non-Canonical,275,5D711E380000332A,0092828184.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5610,Non-Canonical,275,5D711E380000332A,0094984106.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5611,Laughing,275,5D711E380000332A,0094984106.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5612,Non-Canonical,275,5D711E380000332A,0104358802.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5613,Junk,275,5D711E380000332A,0104358802.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5614,Canonical,275,5D711E380000332A,0108419095.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5615,Non-Canonical,275,5D711E380000332A,0108419095.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5616,Non-Canonical,275,5D711E380000332A,0108419095.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5617,Crying,275,5D711E380000332A,0108419095.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5618,Non-Canonical,275,5D711E380000332A,0108419095.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5619,Non-Canonical,275,5D711E380000332A,0109555315.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5620,Non-Canonical,275,5D711E380000332A,0109555315.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5621,Junk,275,5D711E380000332A,0109555315.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5622,Canonical,275,5D711E380000332A,0111746022.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5623,Junk,275,5D711E380000332A,0116497591.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5624,Junk,275,5D711E380000332A,0116497591.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5625,Crying,275,5D711E380000332A,0117815227.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5626,Crying,275,5D711E380000332A,0117815227.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5627,Crying,275,5D711E380000332A,0117815227.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5628,Junk,275,5D711E380000332A,0119236074.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5629,Canonical,275,5D711E380000332A,0119236074.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5630,Canonical,275,5D711E380000332A,0119236074.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5631,Junk,275,5D711E380000332A,0119236074.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5632,Non-Canonical,275,5D711E380000332A,0120779264.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5633,Junk,275,5D711E380000332A,0120779264.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5634,Junk,275,5D711E380000332A,0122739032.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5635,Non-Canonical,275,5D711E380000332A,0132734829.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5636,Junk,275,5D711E380000332A,0132734829.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5637,Non-Canonical,275,5D711E380000332A,0144074700.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5638,Junk,275,5D711E380000332A,0144074700.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5639,Junk,275,5D711E380000332A,0144074700.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5640,Junk,275,5D711E380000332A,0150186165.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5641,Junk,275,5D711E380000332A,0150186165.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5642,Junk,275,5D711E380000332A,0150186165.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5643,Junk,275,5D711E380000332A,0152834252.mp3,5D711E380000332A,e20190822_180652_013098.its,9
5644,Canonical,275,5D711E380000332A,0153139259.mp3,5D711E380000332A,e20190822_180652_013098.its,9
