AudioData	ChildID	Age	ITS	onset	offset	chunk_pos
8671231243	5BCE004100003329	601	e20180718_152602_013097	54712.67	54714.67	3
0302796385	5BCE004100003329	601	e20180718_152602_013097	54830.735	54835.235	0
5729684269	5BCE004100003329	601	e20180718_152602_013097	54830.735	54835.235	1
7743864841	5BCE004100003329	601	e20180718_152602_013097	54830.735	54835.235	2
0824067980	5BCE004100003329	601	e20180718_152602_013097	54830.735	54835.235	3
4398449249	5BCE004100003329	601	e20180718_152602_013097	54830.735	54835.235	4
9500865016	5BCE004100003329	601	e20180718_152602_013097	54830.735	54835.235	5
4503694228	5BCE004100003329	601	e20180718_152602_013097	54830.735	54835.235	6
4192852676	5BCE004100003329	601	e20180718_152602_013097	54830.735	54835.235	7
0478036848	5BCE004100003329	601	e20180718_152602_013097	54830.735	54835.235	8
8298766565	5BCE004100003329	601	e20180718_152602_013097	54835.665	54837.165	0
7741316068	5BCE004100003329	601	e20180718_152602_013097	54835.665	54837.165	1
8602251432	5BCE004100003329	601	e20180718_152602_013097	54835.665	54837.165	2
1676146475	5BCE004100003329	601	e20180718_152602_013097	54863.525	54865.025	0
3630757686	5BCE004100003329	601	e20180718_152602_013097	54863.525	54865.025	1
6341650649	5BCE004100003329	601	e20180718_152602_013097	54863.525	54865.025	2
1202628616	5BCE004100003329	601	e20180718_152602_013097	5504.764999999999	5505.764999999999	0
7773073989	5BCE004100003329	601	e20180718_152602_013097	5504.764999999999	5505.764999999999	1
0460262316	5BCE004100003329	601	e20180718_152602_013097	55493.29	55494.29	0
0075831401	5BCE004100003329	601	e20180718_152602_013097	55493.29	55494.29	1
9515238133	5BCE004100003329	601	e20180718_152602_013097	55646.69	55647.69	0
8282688115	5BCE004100003329	601	e20180718_152602_013097	55646.69	55647.69	1
9507314731	5BCE004100003329	601	e20180718_152602_013097	5578.225	5580.725	0
1219479571	5BCE004100003329	601	e20180718_152602_013097	5578.225	5580.725	1
9300439251	5BCE004100003329	601	e20180718_152602_013097	5578.225	5580.725	2
8414834106	5BCE004100003329	601	e20180718_152602_013097	5578.225	5580.725	3
3603562092	5BCE004100003329	601	e20180718_152602_013097	5578.225	5580.725	4
2177339118	5BCE004100003329	601	e20180718_152602_013097	56738.395000000004	56739.895000000004	0
3999673062	5BCE004100003329	601	e20180718_152602_013097	56738.395000000004	56739.895000000004	1
4491422733	5BCE004100003329	601	e20180718_152602_013097	56738.395000000004	56739.895000000004	2
8303717817	5BCE004100003329	601	e20180718_152602_013097	56833.850000000006	56834.850000000006	0
1568381369	5BCE004100003329	601	e20180718_152602_013097	56833.850000000006	56834.850000000006	1
8039324460	5BCE004100003329	601	e20180718_152602_013097	57248.92	57251.92	0
6031256265	5BCE004100003329	601	e20180718_152602_013097	57248.92	57251.92	1
