AudioData	ChildID	Age	ITS
0739665280	5DB0A38F000332FR	850	e20191023_210456_013099
8355076256	5DB0A38F000332FR	850	e20191023_210456_013099
7820310025	5DB0A38F000332FR	850	e20191023_210456_013099
0776479098	5DB0A38F000332FR	850	e20191023_210456_013099
2682097382	5DB0A38F000332FR	850	e20191023_210456_013099
4268967180	5DB0A38F000332FR	850	e20191023_210456_013099
1509785114	5DB0A38F000332FR	850	e20191023_210456_013099
6383104585	5DB0A38F000332FR	850	e20191023_210456_013099
7692473741	5DB0A38F000332FR	850	e20191023_210456_013099
8356932742	5DB0A38F000332FR	850	e20191023_210456_013099
9227097919	5DB0A38F000332FR	850	e20191023_210456_013099
1211496666	5DB0A38F000332FR	850	e20191023_210456_013099
7673624827	5DB0A38F000332FR	850	e20191023_210456_013099
8927041931	5DB0A38F000332FR	850	e20191023_210456_013099
3722209088	5DB0A38F000332FR	850	e20191023_210456_013099
0059385148	5DB0A38F000332FR	850	e20191023_210456_013099
0038340942	5DB0A38F000332FR	850	e20191023_210456_013099
2050708148	5DB0A38F000332FR	850	e20191023_210456_013099
9301181540	5DB0A38F000332FR	850	e20191023_210456_013099
6125301656	5DB0A38F000332FR	850	e20191023_210456_013099
5513542301	5DB0A38F000332FR	850	e20191023_210456_013099
7761708201	5DB0A38F000332FR	850	e20191023_210456_013099
1276530363	5DB0A38F000332FR	850	e20191023_210456_013099
9957158595	5DB0A38F000332FR	850	e20191023_210456_013099
0340804229	5DB0A38F000332FR	850	e20191023_210456_013099
4763875997	5DB0A38F000332FR	850	e20191023_210456_013099
0967147944	5DB0A38F000332FR	850	e20191023_210456_013099
9844994703	5DB0A38F000332FR	850	e20191023_210456_013099
5670804400	5DB0A38F000332FR	850	e20191023_210456_013099
9823436039	5DB0A38F000332FR	850	e20191023_210456_013099
2636794984	5DB0A38F000332FR	850	e20191023_210456_013099
3352567549	5DB0A38F000332FR	850	e20191023_210456_013099
6196150089	5DB0A38F000332FR	850	e20191023_210456_013099
9952516461	5DB0A38F000332FR	850	e20191023_210456_013099
2616245041	5DB0A38F000332FR	850	e20191023_210456_013099
8221803852	5DB0A38F000332FR	850	e20191023_210456_013099
3585837681	5DB0A38F000332FR	850	e20191023_210456_013099
7746476505	5DB0A38F000332FR	850	e20191023_210456_013099
9152726911	5DB0A38F000332FR	850	e20191023_210456_013099
4310076052	5DB0A38F000332FR	850	e20191023_210456_013099
8029319095	5DB0A38F000332FR	850	e20191023_210456_013099
8989725084	5DB0A38F000332FR	850	e20191023_210456_013099
2684807471	5DB0A38F000332FR	850	e20191023_210456_013099
2273977123	5DB0A38F000332FR	850	e20191023_210456_013099
0330560622	5DB0A38F000332FR	850	e20191023_210456_013099
0875363397	5DB0A38F000332FR	850	e20191023_210456_013099
0364469810	5DB0A38F000332FR	850	e20191023_210456_013099
9328850158	5DB0A38F000332FR	850	e20191023_210456_013099
1896464162	5DB0A38F000332FR	850	e20191023_210456_013099
3654247856	5DB0A38F000332FR	850	e20191023_210456_013099
1657622715	5DB0A38F000332FR	850	e20191023_210456_013099
3704495485	5DB0A38F000332FR	850	e20191023_210456_013099
5158305933	5DB0A38F000332FR	850	e20191023_210456_013099
0573802803	5DB0A38F000332FR	850	e20191023_210456_013099
0976985263	5DB0A38F000332FR	850	e20191023_210456_013099
2009119125	5DB0A38F000332FR	850	e20191023_210456_013099
3284004220	5DB0A38F000332FR	850	e20191023_210456_013099
1811222722	5DB0A38F000332FR	850	e20191023_210456_013099
1175372834	5DB0A38F000332FR	850	e20191023_210456_013099
6990808550	5DB0A38F000332FR	850	e20191023_210456_013099
8010954606	5DB0A38F000332FR	850	e20191023_210456_013099
5111962428	5DB0A38F000332FR	850	e20191023_210456_013099
8117927817	5DB0A38F000332FR	850	e20191023_210456_013099
5119691496	5DB0A38F000332FR	850	e20191023_210456_013099
7354692126	5DB0A38F000332FR	850	e20191023_210456_013099
0957542539	5DB0A38F000332FR	850	e20191023_210456_013099
7685860058	5DB0A38F000332FR	850	e20191023_210456_013099
6843524549	5DB0A38F000332FR	850	e20191023_210456_013099
4195085583	5DB0A38F000332FR	850	e20191023_210456_013099
5565206402	5DB0A38F000332FR	850	e20191023_210456_013099
4079770448	5DB0A38F000332FR	850	e20191023_210456_013099
9772523553	5DB0A38F000332FR	850	e20191023_210456_013099
4642721535	5DB0A38F000332FR	850	e20191023_210456_013099
1635011792	5DB0A38F000332FR	850	e20191023_210456_013099
4248259771	5DB0A38F000332FR	850	e20191023_210456_013099
8999725982	5DB0A38F000332FR	850	e20191023_210456_013099
8665564191	5DB0A38F000332FR	850	e20191023_210456_013099
8612554139	5DB0A38F000332FR	850	e20191023_210456_013099
1722513884	5DB0A38F000332FR	850	e20191023_210456_013099
0721888308	5DB0A38F000332FR	850	e20191023_210456_013099
1842900056	5DB0A38F000332FR	850	e20191023_210456_013099
7446420583	5DB0A38F000332FR	850	e20191023_210456_013099
3230295029	5DB0A38F000332FR	850	e20191023_210456_013099
3284875552	5DB0A38F000332FR	850	e20191023_210456_013099
4279206908	5DB0A38F000332FR	850	e20191023_210456_013099
0067116250	5DB0A38F000332FR	850	e20191023_210456_013099
1003804889	5DB0A38F000332FR	850	e20191023_210456_013099
4549548783	5DB0A38F000332FR	850	e20191023_210456_013099
5156195492	5DB0A38F000332FR	850	e20191023_210456_013099
9783138267	5DB0A38F000332FR	850	e20191023_210456_013099
2716824227	5DB0A38F000332FR	850	e20191023_210456_013099
9567919934	5DB0A38F000332FR	850	e20191023_210456_013099
2850735315	5DB0A38F000332FR	850	e20191023_210456_013099
2244579653	5DB0A38F000332FR	850	e20191023_210456_013099
0837395332	5DB0A38F000332FR	850	e20191023_210456_013099
6379337209	5DB0A38F000332FR	850	e20191023_210456_013099
5957701789	5DB0A38F000332FR	850	e20191023_210456_013099
8271244307	5DB0A38F000332FR	850	e20191023_210456_013099
7017866369	5DB0A38F000332FR	850	e20191023_210456_013099
