AudioData	ChildID	Age	ITS
5443159432	5DB0A3B8000332FR	653	e20191024_000253_008232
0646913989	5DB0A3B8000332FR	653	e20191024_000253_008232
4159981370	5DB0A3B8000332FR	653	e20191024_000253_008232
3881350714	5DB0A3B8000332FR	653	e20191024_000253_008232
8908850111	5DB0A3B8000332FR	653	e20191024_000253_008232
5311435659	5DB0A3B8000332FR	653	e20191024_000253_008232
2101506593	5DB0A3B8000332FR	653	e20191024_000253_008232
1657434448	5DB0A3B8000332FR	653	e20191024_000253_008232
9367106808	5DB0A3B8000332FR	653	e20191024_000253_008232
0404960767	5DB0A3B8000332FR	653	e20191024_000253_008232
5434641443	5DB0A3B8000332FR	653	e20191024_000253_008232
8709824614	5DB0A3B8000332FR	653	e20191024_000253_008232
6835513878	5DB0A3B8000332FR	653	e20191024_000253_008232
5919696047	5DB0A3B8000332FR	653	e20191024_000253_008232
0494600023	5DB0A3B8000332FR	653	e20191024_000253_008232
0732852499	5DB0A3B8000332FR	653	e20191024_000253_008232
0802097505	5DB0A3B8000332FR	653	e20191024_000253_008232
8446689949	5DB0A3B8000332FR	653	e20191024_000253_008232
0552643052	5DB0A3B8000332FR	653	e20191024_000253_008232
4472621662	5DB0A3B8000332FR	653	e20191024_000253_008232
7912892206	5DB0A3B8000332FR	653	e20191024_000253_008232
7401141586	5DB0A3B8000332FR	653	e20191024_000253_008232
9908112750	5DB0A3B8000332FR	653	e20191024_000253_008232
1756203243	5DB0A3B8000332FR	653	e20191024_000253_008232
5661526225	5DB0A3B8000332FR	653	e20191024_000253_008232
5748697146	5DB0A3B8000332FR	653	e20191024_000253_008232
8462847283	5DB0A3B8000332FR	653	e20191024_000253_008232
6782830111	5DB0A3B8000332FR	653	e20191024_000253_008232
0141288952	5DB0A3B8000332FR	653	e20191024_000253_008232
2914586913	5DB0A3B8000332FR	653	e20191024_000253_008232
3199080470	5DB0A3B8000332FR	653	e20191024_000253_008232
4506122234	5DB0A3B8000332FR	653	e20191024_000253_008232
6674362015	5DB0A3B8000332FR	653	e20191024_000253_008232
2341929475	5DB0A3B8000332FR	653	e20191024_000253_008232
6008483356	5DB0A3B8000332FR	653	e20191024_000253_008232
9441729375	5DB0A3B8000332FR	653	e20191024_000253_008232
9002515190	5DB0A3B8000332FR	653	e20191024_000253_008232
9541640658	5DB0A3B8000332FR	653	e20191024_000253_008232
3074605874	5DB0A3B8000332FR	653	e20191024_000253_008232
4362664581	5DB0A3B8000332FR	653	e20191024_000253_008232
9769880529	5DB0A3B8000332FR	653	e20191024_000253_008232
5676521075	5DB0A3B8000332FR	653	e20191024_000253_008232
1290977890	5DB0A3B8000332FR	653	e20191024_000253_008232
7908529589	5DB0A3B8000332FR	653	e20191024_000253_008232
3489837114	5DB0A3B8000332FR	653	e20191024_000253_008232
9219012469	5DB0A3B8000332FR	653	e20191024_000253_008232
6316768642	5DB0A3B8000332FR	653	e20191024_000253_008232
6512861650	5DB0A3B8000332FR	653	e20191024_000253_008232
3141087999	5DB0A3B8000332FR	653	e20191024_000253_008232
5538848658	5DB0A3B8000332FR	653	e20191024_000253_008232
9825919345	5DB0A3B8000332FR	653	e20191024_000253_008232
1169908933	5DB0A3B8000332FR	653	e20191024_000253_008232
7016435586	5DB0A3B8000332FR	653	e20191024_000253_008232
2783460849	5DB0A3B8000332FR	653	e20191024_000253_008232
5210174376	5DB0A3B8000332FR	653	e20191024_000253_008232
6521687023	5DB0A3B8000332FR	653	e20191024_000253_008232
4099554339	5DB0A3B8000332FR	653	e20191024_000253_008232
6153301876	5DB0A3B8000332FR	653	e20191024_000253_008232
2667567248	5DB0A3B8000332FR	653	e20191024_000253_008232
1218617723	5DB0A3B8000332FR	653	e20191024_000253_008232
8542952688	5DB0A3B8000332FR	653	e20191024_000253_008232
5126767375	5DB0A3B8000332FR	653	e20191024_000253_008232
9516914839	5DB0A3B8000332FR	653	e20191024_000253_008232
2855859253	5DB0A3B8000332FR	653	e20191024_000253_008232
2945302042	5DB0A3B8000332FR	653	e20191024_000253_008232
5994437583	5DB0A3B8000332FR	653	e20191024_000253_008232
3146222277	5DB0A3B8000332FR	653	e20191024_000253_008232
1825144996	5DB0A3B8000332FR	653	e20191024_000253_008232
5398297927	5DB0A3B8000332FR	653	e20191024_000253_008232
8001923641	5DB0A3B8000332FR	653	e20191024_000253_008232
8198274063	5DB0A3B8000332FR	653	e20191024_000253_008232
1440489812	5DB0A3B8000332FR	653	e20191024_000253_008232
8665899258	5DB0A3B8000332FR	653	e20191024_000253_008232
2536212108	5DB0A3B8000332FR	653	e20191024_000253_008232
4511999728	5DB0A3B8000332FR	653	e20191024_000253_008232
0082446591	5DB0A3B8000332FR	653	e20191024_000253_008232
4350025732	5DB0A3B8000332FR	653	e20191024_000253_008232
8750070778	5DB0A3B8000332FR	653	e20191024_000253_008232
8571660731	5DB0A3B8000332FR	653	e20191024_000253_008232
5108812571	5DB0A3B8000332FR	653	e20191024_000253_008232
4003815274	5DB0A3B8000332FR	653	e20191024_000253_008232
1279550551	5DB0A3B8000332FR	653	e20191024_000253_008232
7885481872	5DB0A3B8000332FR	653	e20191024_000253_008232
4915126545	5DB0A3B8000332FR	653	e20191024_000253_008232
8730704960	5DB0A3B8000332FR	653	e20191024_000253_008232
0068706155	5DB0A3B8000332FR	653	e20191024_000253_008232
1020672890	5DB0A3B8000332FR	653	e20191024_000253_008232
5719564071	5DB0A3B8000332FR	653	e20191024_000253_008232
3813824924	5DB0A3B8000332FR	653	e20191024_000253_008232
4311937032	5DB0A3B8000332FR	653	e20191024_000253_008232
7126402024	5DB0A3B8000332FR	653	e20191024_000253_008232
9578303587	5DB0A3B8000332FR	653	e20191024_000253_008232
2694456414	5DB0A3B8000332FR	653	e20191024_000253_008232
6576860428	5DB0A3B8000332FR	653	e20191024_000253_008232
8952198793	5DB0A3B8000332FR	653	e20191024_000253_008232
7043117360	5DB0A3B8000332FR	653	e20191024_000253_008232
4628226086	5DB0A3B8000332FR	653	e20191024_000253_008232
0621591405	5DB0A3B8000332FR	653	e20191024_000253_008232
5002802957	5DB0A3B8000332FR	653	e20191024_000253_008232
9389401421	5DB0A3B8000332FR	653	e20191024_000253_008232
7039297522	5DB0A3B8000332FR	653	e20191024_000253_008232
1183078868	5DB0A3B8000332FR	653	e20191024_000253_008232
0943627522	5DB0A3B8000332FR	653	e20191024_000253_008232
8274187848	5DB0A3B8000332FR	653	e20191024_000253_008232
7589462807	5DB0A3B8000332FR	653	e20191024_000253_008232
7868325351	5DB0A3B8000332FR	653	e20191024_000253_008232
6392561871	5DB0A3B8000332FR	653	e20191024_000253_008232
7636929881	5DB0A3B8000332FR	653	e20191024_000253_008232
9836353760	5DB0A3B8000332FR	653	e20191024_000253_008232
9533053684	5DB0A3B8000332FR	653	e20191024_000253_008232
9127494505	5DB0A3B8000332FR	653	e20191024_000253_008232
0080099038	5DB0A3B8000332FR	653	e20191024_000253_008232
5801140184	5DB0A3B8000332FR	653	e20191024_000253_008232
5937853394	5DB0A3B8000332FR	653	e20191024_000253_008232
3176937118	5DB0A3B8000332FR	653	e20191024_000253_008232
3015228987	5DB0A3B8000332FR	653	e20191024_000253_008232
1435118158	5DB0A3B8000332FR	653	e20191024_000253_008232
6384351574	5DB0A3B8000332FR	653	e20191024_000253_008232
7642862862	5DB0A3B8000332FR	653	e20191024_000253_008232
6947738392	5DB0A3B8000332FR	653	e20191024_000253_008232
2771786587	5DB0A3B8000332FR	653	e20191024_000253_008232
1561726891	5DB0A3B8000332FR	653	e20191024_000253_008232
4251558057	5DB0A3B8000332FR	653	e20191024_000253_008232
9602209802	5DB0A3B8000332FR	653	e20191024_000253_008232
7838218558	5DB0A3B8000332FR	653	e20191024_000253_008232
3705262107	5DB0A3B8000332FR	653	e20191024_000253_008232
3514982557	5DB0A3B8000332FR	653	e20191024_000253_008232
3170591933	5DB0A3B8000332FR	653	e20191024_000253_008232
5138647952	5DF3D4DA00002028	1898	e20190925_082312_008232
8508046397	5DF3D4DA00002028	1898	e20190925_082312_008232
4558445972	5DF3D4DA00002028	1898	e20190925_082312_008232
4960343430	5DF3D4DA00002028	1898	e20190925_082312_008232
7317237768	5DF3D4DA00002028	1898	e20190925_082312_008232
9266988436	5DF3D4DA00002028	1898	e20190925_082312_008232
2016473397	5DF3D4DA00002028	1898	e20190925_082312_008232
3511442290	5DF3D4DA00002028	1898	e20190925_082312_008232
7284605881	5DF3D4DA00002028	1898	e20190925_082312_008232
7868690002	5DF3D4DA00002028	1898	e20190925_082312_008232
6038431444	5DF3D4DA00002028	1898	e20190925_082312_008232
4097383231	5DF3D4DA00002028	1898	e20190925_082312_008232
9790582254	5DF3D4DA00002028	1898	e20190925_082312_008232
4709542745	5DF3D4DA00002028	1898	e20190925_082312_008232
3114533433	5DF3D4DA00002028	1898	e20190925_082312_008232
2754388454	5DF3D4DA00002028	1898	e20190925_082312_008232
9614703209	5DF3D4DA00002028	1898	e20190925_082312_008232
4293276667	5DF3D4DA00002028	1898	e20190925_082312_008232
0849361626	5DF3D4DA00002028	1898	e20190925_082312_008232
7002736878	5DF3D4DA00002028	1898	e20190925_082312_008232
9892039621	5DF3D4DA00002028	1898	e20190925_082312_008232
2992997776	5DF3D4DA00002028	1898	e20190925_082312_008232
8551854444	5DF3D4DA00002028	1898	e20190925_082312_008232
4776955603	5DF3D4DA00002028	1898	e20190925_082312_008232
0068038156	5DF3D4DA00002028	1898	e20190925_082312_008232
3007065286	5DF3D4DA00002028	1898	e20190925_082312_008232
4420173670	5DF3D4DA00002028	1898	e20190925_082312_008232
0336427199	5DF3D4DA00002028	1898	e20190925_082312_008232
3936750042	5DF3D4DA00002028	1898	e20190925_082312_008232
4575761430	5DF3D4DA00002028	1898	e20190925_082312_008232
1152683538	5DF3D4DA00002028	1898	e20190925_082312_008232
6676300344	5DF3D4DA00002028	1898	e20190925_082312_008232
6074634108	5DF3D4DA00002028	1898	e20190925_082312_008232
6171726379	5DF3D4DA00002028	1898	e20190925_082312_008232
0214088841	5DF3D4DA00002028	1898	e20190925_082312_008232
1407332235	5DF3D4DA00002028	1898	e20190925_082312_008232
5050934641	5DF3D4DA00002028	1898	e20190925_082312_008232
1422932674	5DF3D4DA00002028	1898	e20190925_082312_008232
4503863713	5DF3D4DA00002028	1898	e20190925_082312_008232
4566448970	5DF3D4DA00002028	1898	e20190925_082312_008232
0978109827	5DF3D4DA00002028	1898	e20190925_082312_008232
5993338535	5DF3D4DA00002028	1898	e20190925_082312_008232
4841868459	5DF3D4DA00002028	1898	e20190925_082312_008232
0506372527	5DF3D4DA00002028	1898	e20190925_082312_008232
9947576306	5DF3D4DA00002028	1898	e20190925_082312_008232
8855568494	5DF3D4DA00002028	1898	e20190925_082312_008232
6715524267	5DF3D4DA00002028	1898	e20190925_082312_008232
3708106529	5DF3D4DA00002028	1898	e20190925_082312_008232
4155290875	5DF3D4DA00002028	1898	e20190925_082312_008232
0113746912	5DF3D4DA00002028	1898	e20190925_082312_008232
3227801569	5DF3D4DA00002028	1898	e20190925_082312_008232
0158932408	5DF3D4DA00002028	1898	e20190925_082312_008232
0647855238	5DF3D4DA00002028	1898	e20190925_082312_008232
8593913111	5DF3D4DA00002028	1898	e20190925_082312_008232
8559192720	5DF3D4DA00002028	1898	e20190925_082312_008232
5141620275	5DF3D4DA00002028	1898	e20190925_082312_008232
8166027141	5DF3D4DA00002028	1898	e20190925_082312_008232
2910254367	5DF3D4DA00002028	1898	e20190925_082312_008232
3285448747	5DF3D4DA00002028	1898	e20190925_082312_008232
0349928187	5DF3D4DA00002028	1898	e20190925_082312_008232
6721537761	5DF3D4DA00002028	1898	e20190925_082312_008232
2898333236	5DF3D4DA00002028	1898	e20190925_082312_008232
2303743626	5DF3D4DA00002028	1898	e20190925_082312_008232
9315972051	5DF3D4DA00002028	1898	e20190925_082312_008232
1602017835	5DF3D4DA00002028	1898	e20190925_082312_008232
6042276896	5DF3D4DA00002028	1898	e20190925_082312_008232
5277717573	5DF3D4DA00002028	1898	e20190925_082312_008232
6802813794	5DF3D4DA00002028	1898	e20190925_082312_008232
3982703888	5DF3D4DA00002028	1898	e20190925_082312_008232
0847112405	5DF3D4DA00002028	1898	e20190925_082312_008232
6395130385	5DF3D4DA00002028	1898	e20190925_082312_008232
1548311313	5DF3D4DA00002028	1898	e20190925_082312_008232
2481032198	5DF3D4DA00002028	1898	e20190925_082312_008232
9565757533	5DF3D4DA00002028	1898	e20190925_082312_008232
0385624999	5DF3D4DA00002028	1898	e20190925_082312_008232
8796240081	5DF3D4DA00002028	1898	e20190925_082312_008232
7239239199	5DF3D4DA00002028	1898	e20190925_082312_008232
8324258848	5DF3D4DA00002028	1898	e20190925_082312_008232
9484735387	5DF3D4DA00002028	1898	e20190925_082312_008232
2270624084	5DF3D4DA00002028	1898	e20190925_082312_008232
5189574382	5DF3D4DA00002028	1898	e20190925_082312_008232
4173610292	5DF3D4DA00002028	1898	e20190925_082312_008232
1428496897	5DF3D4DA00002028	1898	e20190925_082312_008232
4333042422	5DF3D4DA00002028	1898	e20190925_082312_008232
7507116933	5DF3D4DA00002028	1898	e20190925_082312_008232
5737568313	5DF3D4DA00002028	1898	e20190925_082312_008232
6508552551	5DF3D4DA00002028	1898	e20190925_082312_008232
0796617679	5DF3D4DA00002028	1898	e20190925_082312_008232
1682586999	5DF3D4DA00002028	1898	e20190925_082312_008232
6779996609	5DF3D4DA00002028	1898	e20190925_082312_008232
7847106287	5DF3D4DA00002028	1898	e20190925_082312_008232
7825623537	5DF3D4DA00002028	1898	e20190925_082312_008232
1502656688	5DF3D4DA00002028	1898	e20190925_082312_008232
2936291881	5DF3D4DA00002028	1898	e20190925_082312_008232
4191394366	5DF3D4DA00002028	1898	e20190925_082312_008232
8068926832	5DF3D4DA00002028	1898	e20190925_082312_008232
9804416931	5DF3D4DA00002028	1898	e20190925_082312_008232
5428221122	5DF3D4DA00002028	1898	e20190925_082312_008232
7965842867	5DF3D4DA00002028	1898	e20190925_082312_008232
6051089893	5DF3D4DA00002028	1898	e20190925_082312_008232
0929554571	5DF3D4DA00002028	1898	e20190925_082312_008232
7510869733	5DF3D4DA00002028	1898	e20190925_082312_008232
5111120913	5DF3D4DA00002028	1898	e20190925_082312_008232
9363516807	5DF3D4DA00002028	1898	e20190925_082312_008232
4594910312	5DF3D4DA00002028	1898	e20190925_082312_008232
8139031186	5DF3D4DA00002028	1898	e20190925_082312_008232
0570613475	5DF3D4DA00002028	1898	e20190925_082312_008232
6839807355	5DF3D4DA00002028	1898	e20190925_082312_008232
6882042277	5DF3D4DA00002028	1898	e20190925_082312_008232
2387045626	5DF3D4DA00002028	1898	e20190925_082312_008232
0183621329	5DF3D4DA00002028	1898	e20190925_082312_008232
7303067211	5DF3D4DA00002028	1898	e20190925_082312_008232
4691017990	5DF3D4DA00002028	1898	e20190925_082312_008232
2874867114	5DF3D4DA00002028	1898	e20190925_082312_008232
5420118051	5DF3D4DA00002028	1898	e20190925_082312_008232
0858722402	5DF3D4DA00002028	1898	e20190925_082312_008232
7389822231	5DF3D4DA00002028	1898	e20190925_082312_008232
1287762915	5DF3D4DA00002028	1898	e20190925_082312_008232
0095396202	5DF3D4DA00002028	1898	e20190925_082312_008232
5203742538	5DF3D4DA00002028	1898	e20190925_082312_008232
4031871631	5DF3D4DA00002028	1898	e20190925_082312_008232
6458910830	5DF3D4DA00002028	1898	e20190925_082312_008232
3816697270	5DF3D4DA00002028	1898	e20190925_082312_008232
1804686435	5DF3D4DA00002028	1898	e20190925_082312_008232
6826756545	5DF3D4DA00002028	1898	e20190925_082312_008232
6685474061	5DF3D4DA00002028	1898	e20190925_082312_008232
5378379053	5DF3D4DA00002028	1898	e20190925_082312_008232
1163822979	5DF3D4DA00002028	1898	e20190925_082312_008232
7397895563	5DF3D4DA00002028	1898	e20190925_082312_008232
6779455290	5DF3D4DA00002028	1898	e20190925_082312_008232
0852112721	5DF3D4DA00002028	1898	e20190925_082312_008232
0340706701	5DF3D4DA00002028	1898	e20190925_082312_008232
7036899781	5DF3D4DA00002028	1898	e20190925_082312_008232
4268651124	5DF3D4DA00002028	1898	e20190925_082312_008232
4212388678	5DF3D4DA00002028	1898	e20190925_082312_008232
3643275042	5DF3D4DA00002028	1898	e20190925_082312_008232
9229852141	5DF3D4DA00002028	1898	e20190925_082312_008232
3466876138	5DF3D4DA00002028	1898	e20190925_082312_008232
0308205892	5DF3D4DA00002028	1898	e20190925_082312_008232
2511277086	5DF3D4DA00002028	1898	e20190925_082312_008232
5411467116	5DF3D4DA00002028	1898	e20190925_082312_008232
4731049557	5DF3D4DA00002028	1898	e20190925_082312_008232
7005826908	5DF3D4DA00002028	1898	e20190925_082312_008232
4547877471	5DF3D4DA00002028	1898	e20190925_082312_008232
0487741305	5DF3D4DA00002028	1898	e20190925_082312_008232
0460189329	5DF3D4DA00002028	1898	e20190925_082312_008232
8995307726	5DF3D4DA00002028	1898	e20190925_082312_008232
2433157120	5DF3D4DA00002028	1898	e20190925_082312_008232
1697138318	5DF3D4DA00002028	1898	e20190925_082312_008232
3844691412	5DF3D4DA00002028	1898	e20190925_082312_008232
2685993985	5DF3D4DA00002028	1898	e20190925_082312_008232
3738296399	5DF3D4DA00002028	1898	e20190925_082312_008232
9944914434	5DF3D4DA00002028	1898	e20190925_082312_008232
9381782373	5DF3D4DA00002028	1898	e20190925_082312_008232
1341128003	5DF3D4DA00002028	1898	e20190925_082312_008232
5738669056	5DF3D4DA00002028	1898	e20190925_082312_008232
2659251156	5DF3D4DA00002028	1898	e20190925_082312_008232
8115623757	5DF3D4DA00002028	1898	e20190925_082312_008232
2762041140	5DF3D4DA00002028	1898	e20190925_082312_008232
1170855348	5DF3D4DA00002028	1898	e20190925_082312_008232
7581506350	5DF3D4DA00002028	1898	e20190925_082312_008232
6902852855	5DF3D4DA00002028	1898	e20190925_082312_008232
5892876555	5DF3D4DA00002028	1898	e20190925_082312_008232
4488467728	5DF3D4DA00002028	1898	e20190925_082312_008232
7921674040	5DF3D4DA00002028	1898	e20190925_082312_008232
4331685891	5DF3D4DA00002028	1898	e20190925_082312_008232
3364943476	5DF3D4DA00002028	1898	e20190925_082312_008232
6292574556	5DF3D4DA00002028	1898	e20190925_082312_008232
1657791236	5DF3D4DA00002028	1898	e20190925_082312_008232
9467959703	5DF3D4DA00002028	1898	e20190925_082312_008232
2872016217	5DF3D4DA00002028	1898	e20190925_082312_008232
5088267433	5DF3D4DA00002028	1898	e20190925_082312_008232
0891475212	5DF3D4DA00002028	1898	e20190925_082312_008232
0758299725	5DF3D4DA00002028	1898	e20190925_082312_008232
0210928581	5DF3D4DA00002028	1898	e20190925_082312_008232
7297875065	5DF3D4DA00002028	1898	e20190925_082312_008232
