AudioData	ChildID	Age	ITS	onset	offset	chunk_pos
5432572867	597AF778000332AR	1376	e20181016_093911_013099	49380.95	49386.45	1
2834958787	597AF778000332AR	1376	e20181016_093911_013099	49380.95	49386.45	2
3995967391	597AF778000332AR	1376	e20181016_093911_013099	49380.95	49386.45	3
2722313017	597AF778000332AR	1376	e20181016_093911_013099	49380.95	49386.45	4
6338567482	597AF778000332AR	1376	e20181016_093911_013099	49380.95	49386.45	5
9452413516	597AF778000332AR	1376	e20181016_093911_013099	49380.95	49386.45	6
7872287364	597AF778000332AR	1376	e20181016_093911_013099	49380.95	49386.45	7
9898342463	597AF778000332AR	1376	e20181016_093911_013099	49380.95	49386.45	8
0516042350	597AF778000332AR	1376	e20181016_093911_013099	49380.95	49386.45	9
1008497366	597AF778000332AR	1376	e20181016_093911_013099	49380.95	49386.45	10
3162908592	597AF778000332AR	1376	e20181016_093911_013099	49932.25	49933.25	0
0004522054	597AF778000332AR	1376	e20181016_093911_013099	49932.25	49933.25	1
7067474895	597AF778000332AR	1376	e20181016_093911_013099	49961.52	49964.52	0
0121011374	597AF778000332AR	1376	e20181016_093911_013099	49961.52	49964.52	1
3383404126	597AF778000332AR	1376	e20181016_093911_013099	49961.52	49964.52	2
7201313734	597AF778000332AR	1376	e20181016_093911_013099	49961.52	49964.52	3
7562852071	597AF778000332AR	1376	e20181016_093911_013099	49961.52	49964.52	4
5940276458	597AF778000332AR	1376	e20181016_093911_013099	49961.52	49964.52	5
5568180619	597AF778000332AR	1376	e20181016_093911_013099	49987.604999999996	49989.104999999996	0
1151469062	597AF778000332AR	1376	e20181016_093911_013099	49987.604999999996	49989.104999999996	1
7279478776	597AF778000332AR	1376	e20181016_093911_013099	49987.604999999996	49989.104999999996	2
4333948044	597AF778000332AR	1376	e20181016_093911_013099	50023.505000000005	50025.005000000005	0
6074057640	597AF778000332AR	1376	e20181016_093911_013099	50023.505000000005	50025.005000000005	1
0990568228	597AF778000332AR	1376	e20181016_093911_013099	50023.505000000005	50025.005000000005	2
5028969299	597AF778000332AR	1376	e20181016_093911_013099	50206.69	50208.69	0
4818718063	597AF778000332AR	1376	e20181016_093911_013099	50206.69	50208.69	1
6703912592	597AF778000332AR	1376	e20181016_093911_013099	50206.69	50208.69	2
8186082494	597AF778000332AR	1376	e20181016_093911_013099	50206.69	50208.69	3
1351282338	597AF778000332AR	1376	e20181016_093911_013099	50461.380000000005	50462.380000000005	0
6978120178	597AF778000332AR	1376	e20181016_093911_013099	50461.380000000005	50462.380000000005	1
8879266367	597AF778000332AR	1376	e20181016_093911_013099	50468.515	50470.015	0
9294909925	597AF778000332AR	1376	e20181016_093911_013099	50468.515	50470.015	1
6837258814	597AF778000332AR	1376	e20181016_093911_013099	50468.515	50470.015	2
9665600136	597AF778000332AR	1376	e20181016_093911_013099	50656.994999999995	50658.494999999995	0
1137083485	597AF778000332AR	1376	e20181016_093911_013099	50656.994999999995	50658.494999999995	1
6236158242	597AF778000332AR	1376	e20181016_093911_013099	50656.994999999995	50658.494999999995	2
4475077013	597AF778000332AR	1376	e20181016_093911_013099	50812.475000000006	50815.475000000006	0
9857282285	597AF778000332AR	1376	e20181016_093911_013099	50812.475000000006	50815.475000000006	1
6701919788	597AF778000332AR	1376	e20181016_093911_013099	50812.475000000006	50815.475000000006	2
9074416224	597AF778000332AR	1376	e20181016_093911_013099	50812.475000000006	50815.475000000006	3
2902146317	597AF778000332AR	1376	e20181016_093911_013099	50812.475000000006	50815.475000000006	4
2199484561	597AF778000332AR	1376	e20181016_093911_013099	50812.475000000006	50815.475000000006	5
9485062046	597AF778000332AR	1376	e20181016_093911_013099	51253.36	51256.36	0
2183905035	597AF778000332AR	1376	e20181016_093911_013099	51253.36	51256.36	1
0720662059	597AF778000332AR	1376	e20181016_093911_013099	51253.36	51256.36	2
2231428922	597AF778000332AR	1376	e20181016_093911_013099	51253.36	51256.36	3
9355995219	597AF778000332AR	1376	e20181016_093911_013099	51253.36	51256.36	4
8694497020	597AF778000332AR	1376	e20181016_093911_013099	51253.36	51256.36	5
1605564268	597AF778000332AR	1376	e20181016_093911_013099	5417.075	5419.575	0
9645350030	597AF778000332AR	1376	e20181016_093911_013099	5417.075	5419.575	1
6743263767	597AF778000332AR	1376	e20181016_093911_013099	5417.075	5419.575	2
2357145884	597AF778000332AR	1376	e20181016_093911_013099	5417.075	5419.575	3
3324289569	597AF778000332AR	1376	e20181016_093911_013099	5417.075	5419.575	4
0555644344	597AF778000332AR	1376	e20181016_093911_013099	55130.97	55131.97	0
4973290720	597AF778000332AR	1376	e20181016_093911_013099	55130.97	55131.97	1
5414543488	597AF778000332AR	1376	e20181016_093911_013099	55479.95	55481.45	0
5753863013	597AF778000332AR	1376	e20181016_093911_013099	55479.95	55481.45	1
7713529968	597AF778000332AR	1376	e20181016_093911_013099	55479.95	55481.45	2
5946264761	597AF778000332AR	1376	e20181016_093911_013099	55957.25	55958.25	0
3522074352	597AF778000332AR	1376	e20181016_093911_013099	55957.25	55958.25	1
2033777428	597AF778000332AR	1376	e20181016_093911_013099	56303.685	56305.185	0
8195346640	597AF778000332AR	1376	e20181016_093911_013099	56303.685	56305.185	1
5262355393	597AF778000332AR	1376	e20181016_093911_013099	56303.685	56305.185	2
0877960476	597AF778000332AR	1376	e20181016_093911_013099	56433.18	56434.68	0
1708043173	597AF778000332AR	1376	e20181016_093911_013099	56433.18	56434.68	1
3873657650	597AF778000332AR	1376	e20181016_093911_013099	56433.18	56434.68	2
9329082859	597AF778000332AR	1376	e20181016_093911_013099	56594.854999999996	56596.354999999996	0
9452517189	597AF778000332AR	1376	e20181016_093911_013099	56594.854999999996	56596.354999999996	1
1826829533	597AF778000332AR	1376	e20181016_093911_013099	56594.854999999996	56596.354999999996	2
8136819707	597AF778000332AR	1376	e20181016_093911_013099	56627.145000000004	56628.145000000004	0
2714948528	597AF778000332AR	1376	e20181016_093911_013099	56627.145000000004	56628.145000000004	1
3251064389	597AF778000332AR	1376	e20181016_093911_013099	56643.28	56644.28	0
6270957911	597AF778000332AR	1376	e20181016_093911_013099	56643.28	56644.28	1
3646878470	597AF778000332AR	1376	e20181016_093911_013099	56769.994999999995	56770.994999999995	0
8079020202	597AF778000332AR	1376	e20181016_093911_013099	56769.994999999995	56770.994999999995	1
6578688907	597AF778000332AR	1376	e20181016_093911_013099	56794.2	56795.2	0
7544211886	597AF778000332AR	1376	e20181016_093911_013099	56794.2	56795.2	1
4098633724	597AF778000332AR	1376	e20181016_093911_013099	56864.03	56865.03	0
0325027062	597AF778000332AR	1376	e20181016_093911_013099	56864.03	56865.03	1
4914751089	597AF778000332AR	1376	e20181016_093911_013099	56910.7	56911.7	0
8483391205	597AF778000332AR	1376	e20181016_093911_013099	56910.7	56911.7	1
0640950127	597AF778000332AR	1376	e20181016_093911_013099	57038.384999999995	57039.884999999995	0
7559166849	597AF778000332AR	1376	e20181016_093911_013099	57038.384999999995	57039.884999999995	1
1292985804	597AF778000332AR	1376	e20181016_093911_013099	57038.384999999995	57039.884999999995	2
1670827428	597AF778000332AR	1376	e20181016_093911_013099	742.0899999999999	743.0899999999999	0
0110474418	597AF778000332AR	1376	e20181016_093911_013099	742.0899999999999	743.0899999999999	1
5582403454	597AF778000332AR	1376	e20181016_093911_013099	985.6600000000001	986.6600000000001	0
9137837607	597AF778000332AR	1376	e20181016_093911_013099	985.6600000000001	986.6600000000001	1
7126631843	5CEBFD9800003329	1612	e20180716_170035_013097	10134.835	10136.335	0
7982555133	5CEBFD9800003329	1612	e20180716_170035_013097	10134.835	10136.335	1
7329515233	5CEBFD9800003329	1612	e20180716_170035_013097	10134.835	10136.335	2
2531445501	5CEBFD9800003329	1612	e20180716_170035_013097	10911.965	10913.465	0
7103226577	5CEBFD9800003329	1612	e20180716_170035_013097	10911.965	10913.465	1
0488871952	5CEBFD9800003329	1612	e20180716_170035_013097	10911.965	10913.465	2
8634487639	5CEBFD9800003329	1612	e20180716_170035_013097	11231.845000000001	11234.345000000001	0
2843778618	5CEBFD9800003329	1612	e20180716_170035_013097	11231.845000000001	11234.345000000001	1
6094434691	5CEBFD9800003329	1612	e20180716_170035_013097	11231.845000000001	11234.345000000001	2
7338892561	5CEBFD9800003329	1612	e20180716_170035_013097	11231.845000000001	11234.345000000001	3
4980979663	5CEBFD9800003329	1612	e20180716_170035_013097	11231.845000000001	11234.345000000001	4
7053800007	5CEBFD9800003329	1612	e20180716_170035_013097	11401.869999999999	11402.869999999999	0
