AudioData,ChildID,Age,ITS,offset
0169557765,5E563F1A0000332B,353,e20200226_140612_013098,2414_15_2414_95
0597183789,5E563F1A0000332B,353,e20200226_140612_013098,25930_39_25932_16
0381538029,5E563F1A0000332B,353,e20200226_140612_013098,25930_39_25932_16
0525431081,5E563F1A0000332B,353,e20200226_140612_013098,25930_39_25932_16
0633185552,5E563F1A0000332B,353,e20200226_140612_013098,25930_39_25932_16
0260645655,5E563F1A0000332B,353,e20200226_140612_013098,25930_39_25932_16
0417867369,5E563F1A0000332B,353,e20200226_140612_013098,26209_81_26210_62
0594168049,5E563F1A0000332B,353,e20200226_140612_013098,26209_81_26210_62
0135528206,5E563F1A0000332B,353,e20200226_140612_013098,26263_62_26264_65
0254407694,5E563F1A0000332B,353,e20200226_140612_013098,26263_62_26264_65
0026383490,5E563F1A0000332B,353,e20200226_140612_013098,26263_62_26264_65
0271422609,5E563F1A0000332B,353,e20200226_140612_013098,26861_1_26861_7
0553472992,5E563F1A0000332B,353,e20200226_140612_013098,26861_1_26861_7
0680491043,5E563F1A0000332B,353,e20200226_140612_013098,26959_6_26960_91
0863244492,5E563F1A0000332B,353,e20200226_140612_013098,26959_6_26960_91
0622653280,5E563F1A0000332B,353,e20200226_140612_013098,26959_6_26960_91
0172369580,5E563F1A0000332B,353,e20200226_140612_013098,26959_6_26960_91
0014703835,5E563F1A0000332B,353,e20200226_140612_013098,2875_82_2877_61
0265559823,5E563F1A0000332B,353,e20200226_140612_013098,2875_82_2877_61
0034589633,5E563F1A0000332B,353,e20200226_140612_013098,2875_82_2877_61
0288004673,5E563F1A0000332B,353,e20200226_140612_013098,2875_82_2877_61
0325751683,5E563F1A0000332B,353,e20200226_140612_013098,2875_82_2877_61
0766210408,5E563F1A0000332B,353,e20200226_140612_013098,28986_92_28988_32
0588884231,5E563F1A0000332B,353,e20200226_140612_013098,28986_92_28988_32
0802173241,5E563F1A0000332B,353,e20200226_140612_013098,28986_92_28988_32
0436673691,5E563F1A0000332B,353,e20200226_140612_013098,28986_92_28988_32
0348498097,5E563F1A0000332B,353,e20200226_140612_013098,2925_55_2926_55
0044779094,5E563F1A0000332B,353,e20200226_140612_013098,2925_55_2926_55
0006442810,5E563F1A0000332B,353,e20200226_140612_013098,2925_55_2926_55
0366052662,5E563F1A0000332B,353,e20200226_140612_013098,29744_49_29745_98
0648281440,5E563F1A0000332B,353,e20200226_140612_013098,29744_49_29745_98
0582779851,5E563F1A0000332B,353,e20200226_140612_013098,29744_49_29745_98
0947263302,5E563F1A0000332B,353,e20200226_140612_013098,29744_49_29745_98
0059624173,5E563F1A0000332B,353,e20200226_140612_013098,30444_53_30445_5
0311075026,5E563F1A0000332B,353,e20200226_140612_013098,30444_53_30445_5
0479718434,5E563F1A0000332B,353,e20200226_140612_013098,30444_53_30445_5
0162563921,5E563F1A0000332B,353,e20200226_140612_013098,3832_42_3833_17
0764446466,5E563F1A0000332B,353,e20200226_140612_013098,3832_42_3833_17
0489827836,5E563F1A0000332B,353,e20200226_140612_013098,3909_74_3910_6
0395583132,5E563F1A0000332B,353,e20200226_140612_013098,3909_74_3910_6
0445756087,5E563F1A0000332B,353,e20200226_140612_013098,4060_36_4060_96
0608011235,5E563F1A0000332B,353,e20200226_140612_013098,4060_36_4060_96
0362209691,5E563F1A0000332B,353,e20200226_140612_013098,4128_05_4128_65
0058106920,5E563F1A0000332B,353,e20200226_140612_013098,4128_05_4128_65
0447653209,5E563F1A0000332B,353,e20200226_140612_013098,4164_0_4164_6
0150289169,5E563F1A0000332B,353,e20200226_140612_013098,4164_0_4164_6
0478403116,5E563F1A0000332B,353,e20200226_140612_013098,4797_95_4798_88
0345006236,5E563F1A0000332B,353,e20200226_140612_013098,4797_95_4798_88
0497202523,5E563F1A0000332B,353,e20200226_140612_013098,4797_95_4798_88
0602255936,5E563F1A0000332B,353,e20200226_140612_013098,4808_09_4809_55
0024414743,5E563F1A0000332B,353,e20200226_140612_013098,4808_09_4809_55
0525687722,5E563F1A0000332B,353,e20200226_140612_013098,4808_09_4809_55
0051977285,5E563F1A0000332B,353,e20200226_140612_013098,4808_09_4809_55
0401046589,5E563F1A0000332B,353,e20200226_140612_013098,4835_52_4837_24
0254834201,5E563F1A0000332B,353,e20200226_140612_013098,4835_52_4837_24
0220640916,5E563F1A0000332B,353,e20200226_140612_013098,4835_52_4837_24
0541913706,5E563F1A0000332B,353,e20200226_140612_013098,4835_52_4837_24
0271324729,5E563F1A0000332B,353,e20200226_140612_013098,4835_52_4837_24
0776287511,5E563F1A0000332B,353,e20200226_140612_013098,5009_14_5010_53
0623278172,5E563F1A0000332B,353,e20200226_140612_013098,5009_14_5010_53
0943254092,5E563F1A0000332B,353,e20200226_140612_013098,5009_14_5010_53
0638544412,5E563F1A0000332B,353,e20200226_140612_013098,5009_14_5010_53
0009036742,5E563F1A0000332B,353,e20200226_140612_013098,5290_67_5291_27
0242126452,5E563F1A0000332B,353,e20200226_140612_013098,5290_67_5291_27
0233500760,5E563F1A0000332B,353,e20200226_140612_013098,5694_86_5695_53
0592352237,5E563F1A0000332B,353,e20200226_140612_013098,5694_86_5695_53
0941971898,5E563F1A0000332B,353,e20200226_140612_013098,5705_77_5706_39
0212202348,5E563F1A0000332B,353,e20200226_140612_013098,5705_77_5706_39
0980346079,5E563F1A0000332B,353,e20200226_140612_013098,6024_94_6026_08
0319678981,5E563F1A0000332B,353,e20200226_140612_013098,6024_94_6026_08
0088973252,5E563F1A0000332B,353,e20200226_140612_013098,6024_94_6026_08
0528700059,5E563F1A0000332B,353,e20200226_140612_013098,620_5_621_41
0747257684,5E563F1A0000332B,353,e20200226_140612_013098,620_5_621_41
0674096106,5E563F1A0000332B,353,e20200226_140612_013098,620_5_621_41
0208735283,5E563F1A0000332B,353,e20200226_140612_013098,6387_4_6388_05
0742616428,5E563F1A0000332B,353,e20200226_140612_013098,6387_4_6388_05
0675057853,5E563F1A0000332B,353,e20200226_140612_013098,6691_01_6695_16
0724169514,5E563F1A0000332B,353,e20200226_140612_013098,6691_01_6695_16
0785746719,5E563F1A0000332B,353,e20200226_140612_013098,6691_01_6695_16
0849657799,5E563F1A0000332B,353,e20200226_140612_013098,6691_01_6695_16
0920789957,5E563F1A0000332B,353,e20200226_140612_013098,6691_01_6695_16
0777802269,5E563F1A0000332B,353,e20200226_140612_013098,6691_01_6695_16
0468266972,5E563F1A0000332B,353,e20200226_140612_013098,6691_01_6695_16
0665389655,5E563F1A0000332B,353,e20200226_140612_013098,6691_01_6695_16
0545548089,5E563F1A0000332B,353,e20200226_140612_013098,6691_01_6695_16
0712555180,5E563F1A0000332B,353,e20200226_140612_013098,6691_01_6695_16
0272151098,5E563F1A0000332B,353,e20200226_140612_013098,6691_01_6695_16
0757935659,5E563F1A0000332B,353,e20200226_140612_013098,6838_35_6839_35
0076725221,5E563F1A0000332B,353,e20200226_140612_013098,6838_35_6839_35
0818273801,5E563F1A0000332B,353,e20200226_140612_013098,6838_35_6839_35
0253374166,5E563F1A0000332B,353,e20200226_140612_013098,7012_94_7016_44
0831964170,5E563F1A0000332B,353,e20200226_140612_013098,7012_94_7016_44
0751353241,5E563F1A0000332B,353,e20200226_140612_013098,7012_94_7016_44
0533464065,5E563F1A0000332B,353,e20200226_140612_013098,7012_94_7016_44
0785749140,5E563F1A0000332B,353,e20200226_140612_013098,7012_94_7016_44
0819455764,5E563F1A0000332B,353,e20200226_140612_013098,7012_94_7016_44
0250704175,5E563F1A0000332B,353,e20200226_140612_013098,7012_94_7016_44
0222002806,5E563F1A0000332B,353,e20200226_140612_013098,7012_94_7016_44
0827620084,5E563F1A0000332B,353,e20200226_140612_013098,7012_94_7016_44
0939610660,5E563F1A0000332B,353,e20200226_140612_013098,731_12_731_72
0056097627,5E563F1A0000332B,353,e20200226_140612_013098,731_12_731_72
0054955167,5E563F1A0000332B,353,e20200226_140612_013098,7593_4_7594_95
0339858341,5E563F1A0000332B,353,e20200226_140612_013098,7593_4_7594_95
0431030515,5E563F1A0000332B,353,e20200226_140612_013098,7593_4_7594_95
0623725680,5E563F1A0000332B,353,e20200226_140612_013098,7593_4_7594_95
0106154986,5E563F1A0000332B,353,e20200226_140612_013098,7664_62_7665_53
0481871520,5E563F1A0000332B,353,e20200226_140612_013098,7664_62_7665_53
0333019484,5E563F1A0000332B,353,e20200226_140612_013098,7664_62_7665_53
0662692753,5E563F1A0000332B,353,e20200226_140612_013098,8811_51_8815_15
0820285615,5E563F1A0000332B,353,e20200226_140612_013098,8811_51_8815_15
0927067363,5E563F1A0000332B,353,e20200226_140612_013098,8811_51_8815_15
0314022749,5E563F1A0000332B,353,e20200226_140612_013098,8811_51_8815_15
0237492341,5E563F1A0000332B,353,e20200226_140612_013098,8811_51_8815_15
0345621536,5E563F1A0000332B,353,e20200226_140612_013098,8811_51_8815_15
0798182612,5E563F1A0000332B,353,e20200226_140612_013098,8811_51_8815_15
0116886533,5E563F1A0000332B,353,e20200226_140612_013098,8811_51_8815_15
0059040688,5E563F1A0000332B,353,e20200226_140612_013098,8811_51_8815_15
0847763284,5E563F1A0000332B,353,e20200226_140612_013098,961_86_963_0
0743277151,5E563F1A0000332B,353,e20200226_140612_013098,961_86_963_0
0645908816,5E563F1A0000332B,353,e20200226_140612_013098,961_86_963_0
0536045048,5E563F1A0000332B,353,e20200226_140612_013098,9786_9_9787_67
0854061482,5E563F1A0000332B,353,e20200226_140612_013098,9786_9_9787_67
0796624126,5E566CF60000332A,360,e20200226_140612_013098,10093_75_10094_37
0486239475,5E566CF60000332A,360,e20200226_140612_013098,10093_75_10094_37
0824520048,5E566CF60000332A,360,e20200226_140612_013098,10154_88_10155_48
0393695507,5E566CF60000332A,360,e20200226_140612_013098,10154_88_10155_48
0257511411,5E566CF60000332A,360,e20200226_140612_013098,10526_95_10527_99
0267419129,5E566CF60000332A,360,e20200226_140612_013098,10526_95_10527_99
0931310875,5E566CF60000332A,360,e20200226_140612_013098,10526_95_10527_99
0585514802,5E566CF60000332A,360,e20200226_140612_013098,10846_36_10848_5
0674614338,5E566CF60000332A,360,e20200226_140612_013098,10846_36_10848_5
0845932998,5E566CF60000332A,360,e20200226_140612_013098,10846_36_10848_5
0353292433,5E566CF60000332A,360,e20200226_140612_013098,10846_36_10848_5
0764161884,5E566CF60000332A,360,e20200226_140612_013098,10846_36_10848_5
0238207830,5E566CF60000332A,360,e20200226_140612_013098,10846_36_10848_5
0500726960,5E566CF60000332A,360,e20200226_140612_013098,10875_29_10875_96
0122264387,5E566CF60000332A,360,e20200226_140612_013098,10875_29_10875_96
0083587419,5E566CF60000332A,360,e20200226_140612_013098,10923_04_10924_61
0717125796,5E566CF60000332A,360,e20200226_140612_013098,10923_04_10924_61
0041163843,5E566CF60000332A,360,e20200226_140612_013098,10923_04_10924_61
0709218601,5E566CF60000332A,360,e20200226_140612_013098,10923_04_10924_61
0155805286,5E566CF60000332A,360,e20200226_140612_013098,10932_98_10934_46
0269733916,5E566CF60000332A,360,e20200226_140612_013098,10932_98_10934_46
0124759501,5E566CF60000332A,360,e20200226_140612_013098,10932_98_10934_46
0059845850,5E566CF60000332A,360,e20200226_140612_013098,10932_98_10934_46
0510090532,5E566CF60000332A,360,e20200226_140612_013098,11059_16_11062_48
0394098760,5E566CF60000332A,360,e20200226_140612_013098,11059_16_11062_48
0576741670,5E566CF60000332A,360,e20200226_140612_013098,11059_16_11062_48
0931674426,5E566CF60000332A,360,e20200226_140612_013098,11059_16_11062_48
0137722196,5E566CF60000332A,360,e20200226_140612_013098,11059_16_11062_48
0374593539,5E566CF60000332A,360,e20200226_140612_013098,11059_16_11062_48
0248658178,5E566CF60000332A,360,e20200226_140612_013098,11059_16_11062_48
0152433296,5E566CF60000332A,360,e20200226_140612_013098,11059_16_11062_48
0979035360,5E566CF60000332A,360,e20200226_140612_013098,11059_16_11062_48
0739121529,5E566CF60000332A,360,e20200226_140612_013098,11089_69_11091_35
0503795321,5E566CF60000332A,360,e20200226_140612_013098,11089_69_11091_35
0463282804,5E566CF60000332A,360,e20200226_140612_013098,11089_69_11091_35
0747029441,5E566CF60000332A,360,e20200226_140612_013098,11089_69_11091_35
0795282387,5E566CF60000332A,360,e20200226_140612_013098,11267_36_11268_77
0532847151,5E566CF60000332A,360,e20200226_140612_013098,11267_36_11268_77
0163376121,5E566CF60000332A,360,e20200226_140612_013098,11267_36_11268_77
0444661279,5E566CF60000332A,360,e20200226_140612_013098,11267_36_11268_77
0011741125,5E566CF60000332A,360,e20200226_140612_013098,11770_94_11771_88
0047391352,5E566CF60000332A,360,e20200226_140612_013098,11770_94_11771_88
0953002222,5E566CF60000332A,360,e20200226_140612_013098,11770_94_11771_88
0646751621,5E566CF60000332A,360,e20200226_140612_013098,11796_48_11797_26
0493236652,5E566CF60000332A,360,e20200226_140612_013098,11796_48_11797_26
0653125315,5E566CF60000332A,360,e20200226_140612_013098,11919_94_11920_54
0911386491,5E566CF60000332A,360,e20200226_140612_013098,11919_94_11920_54
0352991489,5E566CF60000332A,360,e20200226_140612_013098,11933_39_11934_7
0511361097,5E566CF60000332A,360,e20200226_140612_013098,11933_39_11934_7
0473084303,5E566CF60000332A,360,e20200226_140612_013098,11933_39_11934_7
0207579635,5E566CF60000332A,360,e20200226_140612_013098,11933_39_11934_7
0840478364,5E566CF60000332A,360,e20200226_140612_013098,12275_48_12276_48
0655510157,5E566CF60000332A,360,e20200226_140612_013098,12275_48_12276_48
0809487332,5E566CF60000332A,360,e20200226_140612_013098,12275_48_12276_48
0654152750,5E566CF60000332A,360,e20200226_140612_013098,12278_4_12279_95
0009347879,5E566CF60000332A,360,e20200226_140612_013098,12278_4_12279_95
0554731190,5E566CF60000332A,360,e20200226_140612_013098,12278_4_12279_95
0521283332,5E566CF60000332A,360,e20200226_140612_013098,12278_4_12279_95
0866142750,5E566CF60000332A,360,e20200226_140612_013098,12293_76_12294_76
0342413410,5E566CF60000332A,360,e20200226_140612_013098,12293_76_12294_76
0666454321,5E566CF60000332A,360,e20200226_140612_013098,12293_76_12294_76
0014940990,5E566CF60000332A,360,e20200226_140612_013098,12334_81_12336_09
0125237260,5E566CF60000332A,360,e20200226_140612_013098,12334_81_12336_09
0085469941,5E566CF60000332A,360,e20200226_140612_013098,12334_81_12336_09
0411243391,5E566CF60000332A,360,e20200226_140612_013098,12965_6_12966_2
0677392417,5E566CF60000332A,360,e20200226_140612_013098,12965_6_12966_2
0014497001,5E566CF60000332A,360,e20200226_140612_013098,13196_54_13197_24
0970954648,5E566CF60000332A,360,e20200226_140612_013098,13196_54_13197_24
0153746568,5E566CF60000332A,360,e20200226_140612_013098,13552_81_13554_58
0287825377,5E566CF60000332A,360,e20200226_140612_013098,13552_81_13554_58
0923391958,5E566CF60000332A,360,e20200226_140612_013098,13552_81_13554_58
0334488069,5E566CF60000332A,360,e20200226_140612_013098,13552_81_13554_58
0678359249,5E566CF60000332A,360,e20200226_140612_013098,13552_81_13554_58
0910240195,5E566CF60000332A,360,e20200226_140612_013098,13676_07_13676_85
0391418325,5E566CF60000332A,360,e20200226_140612_013098,13676_07_13676_85
0187725518,5E566CF60000332A,360,e20200226_140612_013098,13724_5_13725_16
0446928154,5E566CF60000332A,360,e20200226_140612_013098,13724_5_13725_16
0589212628,5E566CF60000332A,360,e20200226_140612_013098,13773_81_13775_17
0113488328,5E566CF60000332A,360,e20200226_140612_013098,13773_81_13775_17
0659267897,5E566CF60000332A,360,e20200226_140612_013098,13773_81_13775_17
0383266909,5E566CF60000332A,360,e20200226_140612_013098,13773_81_13775_17
0581558169,5E566CF60000332A,360,e20200226_140612_013098,14056_41_14058_54
0780367146,5E566CF60000332A,360,e20200226_140612_013098,14056_41_14058_54
0549816226,5E566CF60000332A,360,e20200226_140612_013098,14056_41_14058_54
0216284725,5E566CF60000332A,360,e20200226_140612_013098,14056_41_14058_54
0948370936,5E566CF60000332A,360,e20200226_140612_013098,14056_41_14058_54
0162959043,5E566CF60000332A,360,e20200226_140612_013098,14056_41_14058_54
0893664503,5E566CF60000332A,360,e20200226_140612_013098,14397_69_14398_74
0759528212,5E566CF60000332A,360,e20200226_140612_013098,14397_69_14398_74
0259814095,5E566CF60000332A,360,e20200226_140612_013098,14397_69_14398_74
0536545527,5E566CF60000332A,360,e20200226_140612_013098,14496_14_14496_76
0363748364,5E566CF60000332A,360,e20200226_140612_013098,14496_14_14496_76
0849990043,5E566CF60000332A,360,e20200226_140612_013098,14737_55_14739_07
0923703774,5E566CF60000332A,360,e20200226_140612_013098,14737_55_14739_07
0370489868,5E566CF60000332A,360,e20200226_140612_013098,14737_55_14739_07
0836043493,5E566CF60000332A,360,e20200226_140612_013098,14737_55_14739_07
0633607487,5E566CF60000332A,360,e20200226_140612_013098,14950_34_14950_94
0802508663,5E566CF60000332A,360,e20200226_140612_013098,14950_34_14950_94
0111277112,5E566CF60000332A,360,e20200226_140612_013098,14973_34_14973_94
0055146303,5E566CF60000332A,360,e20200226_140612_013098,14973_34_14973_94
0952032083,5E566CF60000332A,360,e20200226_140612_013098,2023_85_2024_65
0646636292,5E566CF60000332A,360,e20200226_140612_013098,2023_85_2024_65
0763126537,5E566CF60000332A,360,e20200226_140612_013098,2190_51_2191_11
0271156311,5E566CF60000332A,360,e20200226_140612_013098,2190_51_2191_11
0540484491,5E566CF60000332A,360,e20200226_140612_013098,231_3_232_1
0957596982,5E566CF60000332A,360,e20200226_140612_013098,231_3_232_1
0248893592,5E566CF60000332A,360,e20200226_140612_013098,2599_47_2600_07
0854433307,5E566CF60000332A,360,e20200226_140612_013098,2599_47_2600_07
0995250442,5E566CF60000332A,360,e20200226_140612_013098,27643_87_27644_72
0890352590,5E566CF60000332A,360,e20200226_140612_013098,27643_87_27644_72
0687290868,5E566CF60000332A,360,e20200226_140612_013098,28694_13_28694_87
0272500480,5E566CF60000332A,360,e20200226_140612_013098,28694_13_28694_87
0829635086,5E566CF60000332A,360,e20200226_140612_013098,28791_66_28793_1
0185463673,5E566CF60000332A,360,e20200226_140612_013098,28791_66_28793_1
0637647283,5E566CF60000332A,360,e20200226_140612_013098,28791_66_28793_1
0852663099,5E566CF60000332A,360,e20200226_140612_013098,28791_66_28793_1
0577681925,5E566CF60000332A,360,e20200226_140612_013098,28918_64_28919_53
0482312497,5E566CF60000332A,360,e20200226_140612_013098,28918_64_28919_53
0193330574,5E566CF60000332A,360,e20200226_140612_013098,29050_23_29051_1
0496209033,5E566CF60000332A,360,e20200226_140612_013098,29050_23_29051_1
0142456691,5E566CF60000332A,360,e20200226_140612_013098,29381_55_29382_15
0591814688,5E566CF60000332A,360,e20200226_140612_013098,29381_55_29382_15
0269978266,5E566CF60000332A,360,e20200226_140612_013098,29486_44_29487_04
0071900969,5E566CF60000332A,360,e20200226_140612_013098,29486_44_29487_04
0261536361,5E566CF60000332A,360,e20200226_140612_013098,30528_03_30529_37
0976467264,5E566CF60000332A,360,e20200226_140612_013098,30528_03_30529_37
0982800894,5E566CF60000332A,360,e20200226_140612_013098,30528_03_30529_37
0316305317,5E566CF60000332A,360,e20200226_140612_013098,30528_03_30529_37
0239838548,5E566CF60000332A,360,e20200226_140612_013098,30580_35_30581_8
0984497155,5E566CF60000332A,360,e20200226_140612_013098,30580_35_30581_8
0125535473,5E566CF60000332A,360,e20200226_140612_013098,30580_35_30581_8
0696294351,5E566CF60000332A,360,e20200226_140612_013098,30580_35_30581_8
0024199996,5E566CF60000332A,360,e20200226_140612_013098,30589_36_30589_96
0209614896,5E566CF60000332A,360,e20200226_140612_013098,30589_36_30589_96
0637580858,5E566CF60000332A,360,e20200226_140612_013098,31004_68_31005_28
0651708240,5E566CF60000332A,360,e20200226_140612_013098,31004_68_31005_28
0451294461,5E566CF60000332A,360,e20200226_140612_013098,31250_85_31251_45
0743591270,5E566CF60000332A,360,e20200226_140612_013098,31250_85_31251_45
0071310218,5E566CF60000332A,360,e20200226_140612_013098,31300_12_31300_72
0310848882,5E566CF60000332A,360,e20200226_140612_013098,31300_12_31300_72
0445136103,5E566CF60000332A,360,e20200226_140612_013098,31417_65_31418_27
0163322732,5E566CF60000332A,360,e20200226_140612_013098,31417_65_31418_27
0897496010,5E566CF60000332A,360,e20200226_140612_013098,31471_45_31472_65
0496117673,5E566CF60000332A,360,e20200226_140612_013098,31471_45_31472_65
0396923965,5E566CF60000332A,360,e20200226_140612_013098,31471_45_31472_65
0607649867,5E566CF60000332A,360,e20200226_140612_013098,31734_4_31735_24
0317317572,5E566CF60000332A,360,e20200226_140612_013098,31734_4_31735_24
0796716625,5E566CF60000332A,360,e20200226_140612_013098,31763_75_31764_43
0629068943,5E566CF60000332A,360,e20200226_140612_013098,31763_75_31764_43
0035139102,5E566CF60000332A,360,e20200226_140612_013098,31792_7_31793_59
0108103735,5E566CF60000332A,360,e20200226_140612_013098,31792_7_31793_59
0549653560,5E566CF60000332A,360,e20200226_140612_013098,31937_15_31937_76
0954969163,5E566CF60000332A,360,e20200226_140612_013098,31937_15_31937_76
0308762035,5E566CF60000332A,360,e20200226_140612_013098,31990_56_31991_56
0293089926,5E566CF60000332A,360,e20200226_140612_013098,31990_56_31991_56
0486477480,5E566CF60000332A,360,e20200226_140612_013098,31990_56_31991_56
0194487780,5E566CF60000332A,360,e20200226_140612_013098,32635_38_32635_98
0350319732,5E566CF60000332A,360,e20200226_140612_013098,32635_38_32635_98
0387350476,5E566CF60000332A,360,e20200226_140612_013098,32893_33_32894_12
0266455437,5E566CF60000332A,360,e20200226_140612_013098,32893_33_32894_12
0535692955,5E566CF60000332A,360,e20200226_140612_013098,32935_25_32936_4
0876747346,5E566CF60000332A,360,e20200226_140612_013098,32935_25_32936_4
0388267373,5E566CF60000332A,360,e20200226_140612_013098,32935_25_32936_4
0024255274,5E566CF60000332A,360,e20200226_140612_013098,32985_22_32985_82
0153876881,5E566CF60000332A,360,e20200226_140612_013098,32985_22_32985_82
0959012663,5E566CF60000332A,360,e20200226_140612_013098,3341_1_3341_93
0079055850,5E566CF60000332A,360,e20200226_140612_013098,3341_1_3341_93
0878179299,5E566CF60000332A,360,e20200226_140612_013098,3348_38_3349_22
0030384774,5E566CF60000332A,360,e20200226_140612_013098,3348_38_3349_22
0205953346,5E566CF60000332A,360,e20200226_140612_013098,33525_26_33525_9
0127156500,5E566CF60000332A,360,e20200226_140612_013098,33525_26_33525_9
0141181564,5E566CF60000332A,360,e20200226_140612_013098,33751_55_33753_22
0624687645,5E566CF60000332A,360,e20200226_140612_013098,33751_55_33753_22
0901382981,5E566CF60000332A,360,e20200226_140612_013098,33751_55_33753_22
0295412681,5E566CF60000332A,360,e20200226_140612_013098,33751_55_33753_22
0731525034,5E566CF60000332A,360,e20200226_140612_013098,33868_17_33869_38
0065751607,5E566CF60000332A,360,e20200226_140612_013098,33868_17_33869_38
0154001409,5E566CF60000332A,360,e20200226_140612_013098,33868_17_33869_38
0653525882,5E566CF60000332A,360,e20200226_140612_013098,33989_5_33990_66
0224833827,5E566CF60000332A,360,e20200226_140612_013098,33989_5_33990_66
0620520456,5E566CF60000332A,360,e20200226_140612_013098,33989_5_33990_66
0940815171,5E566CF60000332A,360,e20200226_140612_013098,34484_04_34484_64
0443182219,5E566CF60000332A,360,e20200226_140612_013098,34484_04_34484_64
0901914649,5E566CF60000332A,360,e20200226_140612_013098,34651_82_34654_08
0099645942,5E566CF60000332A,360,e20200226_140612_013098,34651_82_34654_08
0228037618,5E566CF60000332A,360,e20200226_140612_013098,34651_82_34654_08
0978787662,5E566CF60000332A,360,e20200226_140612_013098,34651_82_34654_08
0871401236,5E566CF60000332A,360,e20200226_140612_013098,34651_82_34654_08
0857808690,5E566CF60000332A,360,e20200226_140612_013098,34651_82_34654_08
0707570094,5E566CF60000332A,360,e20200226_140612_013098,34772_94_34774_06
0366729026,5E566CF60000332A,360,e20200226_140612_013098,34772_94_34774_06
0820758027,5E566CF60000332A,360,e20200226_140612_013098,34772_94_34774_06
0560980526,5E566CF60000332A,360,e20200226_140612_013098,35516_18_35518_51
0444981034,5E566CF60000332A,360,e20200226_140612_013098,35516_18_35518_51
0165896099,5E566CF60000332A,360,e20200226_140612_013098,35516_18_35518_51
0165359759,5E566CF60000332A,360,e20200226_140612_013098,35516_18_35518_51
0099049712,5E566CF60000332A,360,e20200226_140612_013098,35516_18_35518_51
0105600190,5E566CF60000332A,360,e20200226_140612_013098,35516_18_35518_51
0240145654,5E566CF60000332A,360,e20200226_140612_013098,3616_43_3617_04
0511874388,5E566CF60000332A,360,e20200226_140612_013098,3616_43_3617_04
0040812330,5E566CF60000332A,360,e20200226_140612_013098,36419_09_36419_69
0929116821,5E566CF60000332A,360,e20200226_140612_013098,36419_09_36419_69
0535790681,5E566CF60000332A,360,e20200226_140612_013098,36551_52_36552_54
0879531233,5E566CF60000332A,360,e20200226_140612_013098,36551_52_36552_54
0631150425,5E566CF60000332A,360,e20200226_140612_013098,36551_52_36552_54
0252824201,5E566CF60000332A,360,e20200226_140612_013098,36786_36_36787_19
0158102805,5E566CF60000332A,360,e20200226_140612_013098,36786_36_36787_19
0160865391,5E566CF60000332A,360,e20200226_140612_013098,37496_24_37496_84
0493872576,5E566CF60000332A,360,e20200226_140612_013098,37496_24_37496_84
0863231539,5E566CF60000332A,360,e20200226_140612_013098,38737_1_38737_7
0995574724,5E566CF60000332A,360,e20200226_140612_013098,38737_1_38737_7
0562005082,5E566CF60000332A,360,e20200226_140612_013098,39649_73_39650_58
0645940010,5E566CF60000332A,360,e20200226_140612_013098,39649_73_39650_58
0798297408,5E566CF60000332A,360,e20200226_140612_013098,4000_36_4000_96
0450303498,5E566CF60000332A,360,e20200226_140612_013098,4000_36_4000_96
0617839603,5E566CF60000332A,360,e20200226_140612_013098,40383_81_40384_42
0645937922,5E566CF60000332A,360,e20200226_140612_013098,40383_81_40384_42
0482963237,5E566CF60000332A,360,e20200226_140612_013098,40632_47_40633_07
0946491028,5E566CF60000332A,360,e20200226_140612_013098,40632_47_40633_07
0404315849,5E566CF60000332A,360,e20200226_140612_013098,41501_15_41501_92
0714702722,5E566CF60000332A,360,e20200226_140612_013098,41501_15_41501_92
0511557621,5E566CF60000332A,360,e20200226_140612_013098,4738_58_4739_39
0988048520,5E566CF60000332A,360,e20200226_140612_013098,4738_58_4739_39
0314203335,5E566CF60000332A,360,e20200226_140612_013098,494_28_495_31
0388787287,5E566CF60000332A,360,e20200226_140612_013098,494_28_495_31
0615714624,5E566CF60000332A,360,e20200226_140612_013098,494_28_495_31
0051545077,5E566CF60000332A,360,e20200226_140612_013098,5143_87_5144_47
0844173785,5E566CF60000332A,360,e20200226_140612_013098,5143_87_5144_47
0242871103,5E566CF60000332A,360,e20200226_140612_013098,5626_65_5627_68
0279943942,5E566CF60000332A,360,e20200226_140612_013098,5626_65_5627_68
0163252413,5E566CF60000332A,360,e20200226_140612_013098,5626_65_5627_68
0718313512,5E566CF60000332A,360,e20200226_140612_013098,5649_56_5650_3
0950966807,5E566CF60000332A,360,e20200226_140612_013098,5649_56_5650_3
0720055726,5E566CF60000332A,360,e20200226_140612_013098,5813_75_5814_43
0327945085,5E566CF60000332A,360,e20200226_140612_013098,5813_75_5814_43
0615670585,5E566CF60000332A,360,e20200226_140612_013098,603_41_606_57
0668404392,5E566CF60000332A,360,e20200226_140612_013098,603_41_606_57
0352395795,5E566CF60000332A,360,e20200226_140612_013098,603_41_606_57
0177036079,5E566CF60000332A,360,e20200226_140612_013098,603_41_606_57
0912029886,5E566CF60000332A,360,e20200226_140612_013098,603_41_606_57
0151019880,5E566CF60000332A,360,e20200226_140612_013098,603_41_606_57
0976469946,5E566CF60000332A,360,e20200226_140612_013098,603_41_606_57
0291484269,5E566CF60000332A,360,e20200226_140612_013098,603_41_606_57
